"dose","p_eff_hat","p_eff_lcl","p_eff_ucl","r_eff_hat","r_eff_lcl","r_eff_ucl","q_eff_hat","q_eff_lcl","q_eff_ucl","p_eff_true","q_eff_true","r_eff_true","nR","eR","nI","eI","alpha_eff_true","scenario","replicate","method"
1,0.26263458717591,0.0558532548787259,0.563088376085522,0.0342845504105508,1.14220170653927e-25,0.38303426243667,0.288562748472507,0.0624207737728329,0.642664022063608,0.2,0.2,0,6,2,0,0,0.3,"sce1",12,"fixed_beta"
2,0.122953701410956,0.000204417750464133,0.405456764491531,0.0977454326795534,9.94369621746238e-11,0.470828022104291,0.213123383092367,0.019471886971875,0.570162852067499,0.35,0.41,0.0923076923076923,3,0,3,1,0.3,"sce1",12,"fixed_beta"
3,0.417263397351867,0.0940769698969852,0.763536059316496,0.158777216803375,2.19643102116202e-07,0.700286029659775,0.521175482266227,0.177156880345559,0.858029513998796,0.35,0.455,0.161538461538461,3,1,3,2,0.3,"sce1",12,"fixed_beta"
4,0.0985537674211727,0.00149145668735953,0.351413928440658,0.0654423035753243,1.877407427509e-05,0.338841631845092,0.158244407916158,0.00876251138895961,0.455430556990802,0.35,0.455,0.161538461538461,3,0,3,0,0.3,"sce1",12,"fixed_beta"
5,0.449080407182378,0.112605271711969,0.826952846790422,0.224175822227103,0.000155751106064837,0.742279209369778,0.580386847754099,0.230558302890477,0.901106026040772,0.35,0.455,0.161538461538461,3,1,3,2,0.3,"sce1",12,"fixed_beta"
1,0.320824891962932,0.0933997680659295,0.661804588289336,0.081118626729093,2.61675212978906e-74,0.612265902312639,0.376224310765694,0.104877755091651,0.766407757186201,0.2,0.2,0,6,2,0,0,0.3,"sce1",12,"hierarchical_beta"
2,0.207121889121806,0.0031076871004005,0.483861671482437,0.0812077539601905,5.28051178063386e-64,0.523324432174775,0.275435202287422,0.0465013332163331,0.631771963467587,0.35,0.41,0.0923076923076923,3,0,3,1,0.3,"sce1",12,"hierarchical_beta"
3,0.381848909001174,0.0937663902795248,0.700374464441816,0.126863837632272,1.96200300400734e-54,0.624188571767445,0.46790262950349,0.168569203560376,0.797852922075817,0.35,0.455,0.161538461538461,3,1,3,2,0.3,"sce1",12,"hierarchical_beta"
4,0.138330277599272,0.000101793616041198,0.41824679691862,0.0427595559109972,3.89817244972694e-52,0.288619745016809,0.175961351653934,0.00143602952935207,0.450188417594516,0.35,0.455,0.161538461538461,3,0,3,0,0.3,"sce1",12,"hierarchical_beta"
5,0.385390800924627,0.0850912470603245,0.705696999635949,0.0929505388004787,4.83558659975061e-210,0.635851623514283,0.451495792069245,0.183271755288209,0.770048021710699,0.35,0.455,0.161538461538461,3,1,3,2,0.3,"sce1",12,"hierarchical_beta"
1,0.0233830417641717,6.38306797570478e-09,0.163239046503994,0.0283229914430467,1.72090924648158e-28,0.326320616422747,0.0510080706234234,1.80515703949383e-07,0.364336991829662,0.2,0.2,0,6,0,0,0,0.3,"sce1",13,"fixed_beta"
2,0.182390687905294,0.00022425300922945,0.539698955303902,0.237868534017477,2.02789362962791e-08,0.775202790316726,0.396917049439471,0.0955784216298471,0.80547362696388,0.35,0.41,0.0923076923076923,3,0,3,2,0.3,"sce1",13,"fixed_beta"
3,0.0722140971432751,0.000370541439529233,0.302246069338179,0.0454542518450786,2.53982670828889e-07,0.284805696979461,0.113919108309616,0.00249590701457671,0.417204138191637,0.35,0.455,0.161538461538461,3,0,3,0,0.3,"sce1",13,"fixed_beta"
4,0.240242902505185,0.0238949194978161,0.560798145567591,0.0707295877563227,3.16555634755179e-06,0.379769071791677,0.294285829666036,0.0509085576605697,0.649927168803919,0.35,0.455,0.161538461538461,3,1,3,0,0.3,"sce1",13,"fixed_beta"
5,0.443597415662238,0.11132613552173,0.791238893989097,0.225495983233521,0.000433999720778657,0.764097493979,0.57949061992099,0.262863300724803,0.880550873453858,0.35,0.455,0.161538461538461,3,1,3,2,0.3,"sce1",13,"fixed_beta"
1,0.0910484618324001,3.59541329894901e-06,0.321209807941372,0.166525458095055,4.15700191214474e-17,0.799680717433675,0.243053206629553,0.000205250101407383,0.81885296067456,0.2,0.2,0,6,0,0,0,0.3,"sce1",13,"hierarchical_beta"
2,0.168357757542997,1.63467046298932e-06,0.505705049510432,0.29054045749593,2.80328405995112e-13,0.848784914241251,0.427578679073933,0.0966114231918769,0.864569808268405,0.35,0.41,0.0923076923076923,3,0,3,2,0.3,"sce1",13,"hierarchical_beta"
3,0.0909620226519001,2.84731620981173e-07,0.327261549085779,0.0824359529997868,2.58260145793284e-16,0.453800021064644,0.165882223862204,0.000520200389682978,0.531172999047562,0.35,0.455,0.161538461538461,3,0,3,0,0.3,"sce1",13,"hierarchical_beta"
4,0.175696851376201,0.016856965819526,0.478218390729411,0.0804810688531457,1.0023014887109e-18,0.439106907277447,0.242944511755531,0.0291522365076497,0.57215175275205,0.35,0.455,0.161538461538461,3,1,3,0,0.3,"sce1",13,"hierarchical_beta"
5,0.327880964875001,0.052522530275577,0.716227889638883,0.197230907436161,4.06721821027947e-14,0.781454513327105,0.475871093805811,0.15778626976463,0.853110830058413,0.35,0.455,0.161538461538461,3,1,3,2,0.3,"sce1",13,"hierarchical_beta"
1,0.268927578900825,0.0459960685648243,0.607501245579123,0.0278206846036543,1.12698064301274e-24,0.312047303023837,0.288691876927521,0.05242674710656,0.633463761342616,0.2,0.2,0,6,2,0,0,0.3,"sce1",14,"fixed_beta"
2,0.160120363134936,3.0698582064577e-05,0.560601739162002,0.263791998497775,2.02871767851993e-07,0.79426415132023,0.401522242378361,0.0798150243883175,0.808194948991457,0.35,0.41,0.0923076923076923,3,0,3,2,0.3,"sce1",14,"fixed_beta"
3,0.14188144199591,0.000577162808291762,0.502483417406881,0.142098573185327,2.38431323667139e-06,0.568998942123632,0.268173623192028,0.0316441740293883,0.642744637560241,0.35,0.455,0.161538461538461,3,0,3,1,0.3,"sce1",14,"fixed_beta"
4,0.459116522615175,0.147060114960365,0.787905194728639,0.116882085969256,1.72255580873421e-05,0.546504346148624,0.524142183633413,0.197868716966912,0.847896405695797,0.35,0.455,0.161538461538461,3,2,3,1,0.3,"sce1",14,"fixed_beta"
5,0.603936294854034,0.249421763353326,0.894708998162639,0.197069823313159,0.000138159969515902,0.761701601045752,0.691037730137478,0.378148310472027,0.923834307693903,0.35,0.455,0.161538461538461,3,2,3,2,0.3,"sce1",14,"fixed_beta"
1,0.347578040245025,0.105802696610679,0.613037404597183,0.238602223296612,1.09254827293013e-08,0.76252398790436,0.504906014418525,0.153659157220487,0.86680851480098,0.2,0.2,0,6,2,0,0,0.3,"sce1",14,"hierarchical_beta"
2,0.256459369962496,0.00669437330007666,0.594629809298842,0.308780054450303,2.85206513963059e-05,0.816029458100859,0.499769550380609,0.18353582237504,0.847486957622389,0.35,0.41,0.0923076923076923,3,0,3,2,0.3,"sce1",14,"hierarchical_beta"
3,0.227821845806032,0.00781835964435621,0.520610334780749,0.200439899993607,3.88274556262232e-07,0.622804394002668,0.388881198897713,0.0855666458325315,0.729775745091599,0.35,0.455,0.161538461538461,3,0,3,1,0.3,"sce1",14,"hierarchical_beta"
4,0.408782678619641,0.131182927397206,0.708685292079913,0.184436754848499,4.09741411433595e-07,0.664766611456926,0.52092604924566,0.220233334006379,0.822968179034715,0.35,0.455,0.161538461538461,3,2,3,1,0.3,"sce1",14,"hierarchical_beta"
5,0.464825687856146,0.161578922505306,0.793898582770296,0.240746872920936,8.45802488555548e-09,0.726445330867994,0.601703675510023,0.29099158468052,0.911303469993086,0.35,0.455,0.161538461538461,3,2,3,2,0.3,"sce1",14,"hierarchical_beta"
1,0.0231138719632595,6.23643119195306e-10,0.168385131255034,0.0292382850067737,1.92188652809057e-31,0.29041729393656,0.0512099920060413,6.31785017555017e-08,0.329154703216345,0.2,0.2,0,6,0,0,0,0.3,"sce1",15,"fixed_beta"
2,0.409091188317101,0.094115224613229,0.749053385712653,0.0571398313355677,9.4557645249909e-10,0.392742916416277,0.444277474150791,0.146044479333537,0.775841825304831,0.35,0.41,0.0923076923076923,3,2,3,1,0.3,"sce1",15,"fixed_beta"
3,0.542539855769886,0.201580364160283,0.843875735148865,0.13010833958107,5.57639335771678e-07,0.581500288876665,0.607551165257757,0.274798278726063,0.875008493638017,0.35,0.455,0.161538461538461,3,2,3,2,0.3,"sce1",15,"fixed_beta"
4,0.338567814266967,0.0599636938394559,0.678116153339178,0.107700760589742,5.54932940089091e-06,0.498940124384007,0.414398461711771,0.127412300591165,0.73820651641127,0.35,0.455,0.161538461538461,3,1,3,1,0.3,"sce1",15,"fixed_beta"
5,0.734508487391081,0.372566639251712,0.94818618898522,0.197047537968604,8.2288557154285e-05,0.702475726519506,0.790323507706886,0.452571830351055,0.964373581629505,0.35,0.455,0.161538461538461,3,3,3,2,0.3,"sce1",15,"fixed_beta"
1,0.136959640690258,1.37306629074577e-05,0.448791829654889,0.133240825320884,3.88984600519145e-20,0.70173161068375,0.253575663857719,0.0013388616643474,0.754402767994899,0.2,0.2,0,6,0,0,0,0.3,"sce1",15,"hierarchical_beta"
2,0.461118145704485,0.15600926653858,0.759782257428867,0.097644649251103,1.67526040480034e-36,0.497246768075628,0.516500068736127,0.183819258831974,0.827415002676659,0.35,0.41,0.0923076923076923,3,2,3,1,0.3,"sce1",15,"hierarchical_beta"
3,0.554375747812961,0.19949641177111,0.859137461893839,0.142575539868041,8.73560986258609e-25,0.648889154055053,0.625411343854763,0.293031846460701,0.892403752135522,0.35,0.455,0.161538461538461,3,2,3,2,0.3,"sce1",15,"hierarchical_beta"
4,0.363485908509594,0.0775679502927032,0.700063229371207,0.107561378092837,3.16227442134122e-37,0.486338650977507,0.436078464971833,0.160363625074733,0.753334777656355,0.35,0.455,0.161538461538461,3,1,3,1,0.3,"sce1",15,"hierarchical_beta"
5,0.670711473248052,0.297279310677067,0.941267450898882,0.122777165006605,1.53156486094121e-24,0.511480458003278,0.716786086373163,0.386410876429516,0.948693599772819,0.35,0.455,0.161538461538461,3,3,3,2,0.3,"sce1",15,"hierarchical_beta"
1,0.146110799322302,0.00695353719722414,0.439341259794369,0.0302163774443624,6.57135944072455e-23,0.28523379566778,0.17199473457019,0.00872821086397002,0.520185987132907,0.2,0.2,0,6,1,0,0,0.3,"sce1",16,"fixed_beta"
2,0.531245537749352,0.182582613873371,0.826192216067527,0.0720638235635958,3.86140131537154e-10,0.497071960836401,0.567299749723509,0.223946834567432,0.851937478831731,0.35,0.41,0.0923076923076923,3,2,3,2,0.3,"sce1",16,"fixed_beta"
3,0.523165261577054,0.189446973685972,0.855457539682269,0.129191943739968,5.92239509508519e-07,0.681042571205838,0.590959384645909,0.276246402910846,0.909927615987757,0.35,0.455,0.161538461538461,3,2,3,2,0.3,"sce1",16,"fixed_beta"
4,0.58417160719738,0.261193040189551,0.878340374964453,0.105175010775059,6.12383000659035e-06,0.514737735128317,0.630470970131671,0.304565696433272,0.889318825443299,0.35,0.455,0.161538461538461,3,3,3,1,0.3,"sce1",16,"fixed_beta"
5,0.1259336484863,0.00362037083186684,0.419113948648863,0.0898400239709565,6.64133234698383e-05,0.512239488315341,0.204473546303028,0.0202675845587112,0.596931497500053,0.35,0.455,0.161538461538461,3,0,3,0,0.3,"sce1",16,"fixed_beta"
1,0.258683968256825,0.0430120740646851,0.55685987068168,0.0864066520071885,6.32310969120872e-76,0.513890935492601,0.322034446044172,0.0542421452545116,0.712295591983693,0.2,0.2,0,6,1,0,0,0.3,"sce1",16,"hierarchical_beta"
2,0.549428041941129,0.230772619757179,0.866132844897517,0.0911769973649681,1.80369983411209e-33,0.5897783561668,0.597250090247294,0.315980256409585,0.883105266188317,0.35,0.41,0.0923076923076923,3,2,3,2,0.3,"sce1",16,"hierarchical_beta"
3,0.540942394553436,0.205336779032691,0.853848839570132,0.0894271262517168,2.2738692069179e-31,0.535192388378193,0.587028567333716,0.274462170823866,0.873366998760815,0.35,0.455,0.161538461538461,3,2,3,2,0.3,"sce1",16,"hierarchical_beta"
4,0.570734174757673,0.273800892836311,0.873570454191352,0.0571073002713916,9.87885696631793e-54,0.395832153478465,0.595741667554789,0.30265713019878,0.889585579910718,0.35,0.455,0.161538461538461,3,3,3,1,0.3,"sce1",16,"hierarchical_beta"
5,0.162957303549913,0.000905383686365779,0.476434831122997,0.0465773470309246,8.61736494757042e-70,0.250330658679808,0.200647209635089,0.0033174276263408,0.550859193521021,0.35,0.455,0.161538461538461,3,0,3,0,0.3,"sce1",16,"hierarchical_beta"
1,0.271778630866627,0.0557659893969809,0.584621828270635,0.0262465897676239,1.26561682972213e-27,0.316954321801397,0.289820983457529,0.0571373767557534,0.652374384938474,0.2,0.2,0,6,2,0,0,0.3,"sce1",17,"fixed_beta"
2,0.187069829588022,0.000268283230839194,0.592552201734515,0.220001591900297,6.79312198860023e-09,0.76979521407802,0.383575871355416,0.0794797971530523,0.794472288158905,0.35,0.41,0.0923076923076923,3,0,3,2,0.3,"sce1",17,"fixed_beta"
3,0.202000748585548,0.0212927977882963,0.498566533260873,0.0548496982620409,4.70307645380399e-08,0.392676708820708,0.245441842589447,0.0254603112851775,0.575477948340517,0.35,0.455,0.161538461538461,3,1,3,0,0.3,"sce1",17,"fixed_beta"
4,0.228218805341426,0.0311991155498866,0.542794147490481,0.073752522398621,1.73574719976588e-06,0.370814833477189,0.284171208089328,0.0525861354838544,0.611901787548655,0.35,0.455,0.161538461538461,3,1,3,0,0.3,"sce1",17,"fixed_beta"
5,0.500026940357123,0.108276379177867,0.863774178024498,0.407880560599663,0.00241500192094382,0.945498463435476,0.721849226685319,0.390908890633816,0.9704285868549,0.35,0.455,0.161538461538461,3,1,3,3,0.3,"sce1",17,"fixed_beta"
1,0.332950483033556,0.0804526171096831,0.651829476327192,0.200886644920126,3.10568393907692e-13,0.919716755233195,0.470181125258583,0.130044554469154,0.938818347596684,0.2,0.2,0,6,2,0,0,0.3,"sce1",17,"hierarchical_beta"
2,0.249037151151654,0.00396499771833461,0.581297653335944,0.258051704111591,6.22858325493659e-10,0.813111762446666,0.457292221932556,0.126974215109395,0.860226528391401,0.35,0.41,0.0923076923076923,3,0,3,2,0.3,"sce1",17,"hierarchical_beta"
3,0.243853478027882,0.0322482257843629,0.548583289855269,0.0914605844409562,1.43668373663684e-11,0.510499740067149,0.314756947016918,0.0610558726429956,0.642253845383184,0.35,0.455,0.161538461538461,3,1,3,0,0.3,"sce1",17,"hierarchical_beta"
4,0.242140348760322,0.0408730292619294,0.549617755580167,0.0891026973413791,1.9835610870133e-11,0.441071735566777,0.310337551798861,0.066196467808972,0.626613501879066,0.35,0.455,0.161538461538461,3,1,3,0,0.3,"sce1",17,"hierarchical_beta"
5,0.408666969738301,0.0809850383620394,0.784826834621564,0.378859240250723,2.98094220848425e-09,0.993425914040782,0.660979811573755,0.321891195407485,0.995943779972173,0.35,0.455,0.161538461538461,3,1,3,3,0.3,"sce1",17,"hierarchical_beta"
1,0.025879934014334,1.24699190000349e-08,0.207718926480545,0.028729831475549,8.36471047599695e-39,0.272361804541554,0.0538588302655479,1.96209144433226e-07,0.345865020879051,0.2,0.2,0,6,0,0,0,0.3,"sce1",18,"fixed_beta"
2,0.513087897363883,0.188284868649461,0.841331082867727,0.101695986757515,3.21701795561502e-10,0.636248287393804,0.568704529607579,0.250265139427118,0.8826407010392,0.35,0.41,0.0923076923076923,3,2,3,2,0.3,"sce1",18,"fixed_beta"
3,0.146850348223868,0.000837364172493608,0.515449175338399,0.154676328434582,2.71379930937341e-07,0.606840622048029,0.285524186834844,0.0383028329430084,0.664221624042963,0.35,0.455,0.161538461538461,3,0,3,1,0.3,"sce1",18,"fixed_beta"
4,0.499719489561543,0.0942405541623675,0.845706354678478,0.348168798624474,0.000180742252629326,0.909636027381495,0.701134029552152,0.353596322279198,0.941270906282447,0.35,0.455,0.161538461538461,3,1,3,3,0.3,"sce1",18,"fixed_beta"
5,0.526436361729151,0.107725285617466,0.880577506111212,0.378612113125974,0.000666583328072467,0.938331613245406,0.72446266348453,0.328507381134442,0.977747765938407,0.35,0.455,0.161538461538461,3,1,3,3,0.3,"sce1",18,"fixed_beta"
1,0.134300884499588,0.000133117778127298,0.399775209612756,0.356903664430467,3.93984211510438e-09,0.998805024703576,0.445088961816992,0.0224735867938527,0.998836730499908,0.2,0.2,0,6,0,0,0,0.3,"sce1",18,"hierarchical_beta"
2,0.465579784507353,0.158445122007024,0.824349726176523,0.312502010685697,5.44721788595045e-08,0.849381144402698,0.644133447514873,0.301938661255605,0.933854035553085,0.35,0.41,0.0923076923076923,3,2,3,2,0.3,"sce1",18,"hierarchical_beta"
3,0.170066839745928,0.00127985792984006,0.512484902551577,0.276010978793655,1.05487897283832e-08,0.739280536924948,0.40666237369193,0.0667862712282924,0.780768074889123,0.35,0.455,0.161538461538461,3,0,3,1,0.3,"sce1",18,"hierarchical_beta"
4,0.401840168203878,0.0580121923431158,0.801031931019003,0.536083890058104,6.65866840475887e-06,0.999999884420701,0.749049327946308,0.333116688973117,0.999999929006287,0.35,0.455,0.161538461538461,3,1,3,3,0.3,"sce1",18,"hierarchical_beta"
5,0.399079308654385,0.06955515550019,0.815451122961317,0.54639095549193,0.000117771404701251,0.999994541214561,0.756979878055742,0.325158530269225,0.999996830237379,0.35,0.455,0.161538461538461,3,1,3,3,0.3,"sce1",18,"hierarchical_beta"
1,0.149264490327075,0.00839465849993519,0.455373431200562,0.027677894100844,5.46476559326621e-28,0.343171084217876,0.173679766781187,0.0134020040734315,0.508185860991966,0.2,0.2,0,6,1,0,0,0.3,"sce1",19,"fixed_beta"
2,0.648974698307761,0.262373930099145,0.911761965913331,0.14323118137023,1.16352767902205e-11,0.789509927254917,0.708030575593558,0.375077921156218,0.953058366414594,0.35,0.41,0.0923076923076923,3,2,3,3,0.3,"sce1",19,"fixed_beta"
3,0.195936996077996,0.00227148155441509,0.532195021804186,0.282303247457516,1.16326997355134e-06,0.796692658953766,0.439752494043178,0.113800954504942,0.82923059121772,0.35,0.455,0.161538461538461,3,0,3,2,0.3,"sce1",19,"fixed_beta"
4,0.166673420118564,0.00277047636859729,0.501346645934861,0.173243685533305,1.70637749086566e-05,0.628341216476923,0.316060596309342,0.0550218476768413,0.670663012316718,0.35,0.455,0.161538461538461,3,0,3,1,0.3,"sce1",19,"fixed_beta"
5,0.204396231349302,0.0105610195789068,0.552778433411664,0.183475393134927,0.00051188767524711,0.646572254296049,0.357824635181724,0.0722328966249764,0.699145603353789,0.35,0.455,0.161538461538461,3,0,3,1,0.3,"sce1",19,"fixed_beta"
1,0.191694466967436,0.020231831337913,0.480526911807441,0.346016611290687,7.96783844978931e-06,0.926252567553859,0.471980183980861,0.102739349782208,0.94396683886743,0.2,0.2,0,6,1,0,0,0.3,"sce1",19,"hierarchical_beta"
2,0.522505556250945,0.143504331644279,0.922431801713806,0.488782472793604,0.00307635796029712,0.976545536366861,0.78100329623028,0.436906295169104,0.990438025084118,0.35,0.41,0.0923076923076923,3,2,3,3,0.3,"sce1",19,"hierarchical_beta"
3,0.147455595604154,2.97873811206303e-08,0.485648035357651,0.427739245059915,0.000538820826350579,0.908888821518631,0.523544762756987,0.135405035955296,0.913891301173122,0.35,0.455,0.161538461538461,3,0,3,2,0.3,"sce1",19,"hierarchical_beta"
4,0.112913867259841,1.15689414941894e-07,0.431220614234624,0.293303242446769,8.46214468360834e-05,0.711723566127912,0.380663716076527,0.076713545730804,0.720727094524555,0.35,0.455,0.161538461538461,3,0,3,1,0.3,"sce1",19,"hierarchical_beta"
5,0.119732586142868,9.4373692545186e-08,0.445871427425871,0.304502108314823,3.50222131836035e-06,0.743401714775976,0.394782703966902,0.0662808915938085,0.777542371812594,0.35,0.455,0.161538461538461,3,0,3,1,0.3,"sce1",19,"hierarchical_beta"
1,0.265351582014682,0.0339144205154278,0.630558190164039,0.0309747582956509,2.9659389573525e-25,0.312889476098986,0.288571408467536,0.0385945719271583,0.660010911755719,0.2,0.2,0,6,2,0,0,0.3,"sce1",20,"fixed_beta"
2,0.541894883052333,0.236321639142106,0.838258646443599,0.0506055738441178,1.07613947529671e-10,0.353814207893688,0.565422209609552,0.256208464059593,0.849854655698174,0.35,0.41,0.0923076923076923,3,3,3,1,0.3,"sce1",20,"fixed_beta"
3,0.38600540373948,0.0749897128661599,0.721503305900172,0.169310910604901,3.96652855402321e-06,0.706561271154069,0.500175709724814,0.171174492767603,0.840421914309625,0.35,0.455,0.161538461538461,3,1,3,2,0.3,"sce1",20,"fixed_beta"
4,0.567076237220157,0.226705361094191,0.85797703149238,0.186506881709183,1.87026313913865e-05,0.734040314219009,0.652641084467282,0.329423942172867,0.925594665457487,0.35,0.455,0.161538461538461,3,2,3,2,0.3,"sce1",20,"fixed_beta"
