"Task_ID","Scenario","Source_Scenario","Scenario_Group","Scenario_Attempt","True_MTD","True_OBD","Target_Toxicity","Allocation","Nmax","N_s1","N_s2","Model","CRM_r_Model","CRM_Prior_a","CRM_Prior_b","Efficacy_Model","Efficacy_Prior_a","Efficacy_Prior_b","Efficacy_Carryover_Prior_a","Efficacy_Carryover_Prior_b","Efficacy_Additive_Alpha_Prior_a","Efficacy_Additive_Alpha_Prior_b","Utility_Type","Lambda_T","m_U","Enrollment_Scheme","Arrival_Rate","T_assess","Cycle_Max","IPDE_Design","Flexible_IPDE","Toxicity_IPDE_Alpha","Efficacy_IPDE_Alpha","Dose","True_DLT_rate","True_Efficacy_rate","Estimated_CRM_pj","Estimated_Efficacy","Estimated_Utility","r_hat","r_cap","r_use","MTD_Selection_pct","OBD_Selection_pct","Pts_Treated","Unique_Pts_by_Dose","IPDE_Doses","Total_Administrations","Total_Unique_Patients","Early_Stopping_pct","Design_Early_Stopping_pct","No_OBD_Selection_pct","Duration","n_valid","ntrial_from_files"
335,2,2,"base_example",1,3,3,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0,0,3,0.3,0.5,0.3029,0.4556,55.2208,0.074,NA,NA,41.3088,34.9693,8.6288,8.6288,1.5879,29.8742,23.4724,0.3067,0.3067,1.0225,1298.3295,978,978
335,2,2,"base_example",1,3,3,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0,0,4,0.35,0.5,0.3501,0.4847,55.0776,0.074,NA,NA,18.8139,11.3497,3.4018,3.4018,0.8507,29.8742,23.4724,0.3067,0.3067,1.0225,1298.3295,978,978
335,2,2,"base_example",1,3,3,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0,0,5,0.45,0.5,0.4454,0.4946,51.8584,0.074,NA,NA,4.7035,1.5337,0.7147,0.7147,0.1738,29.8742,23.4724,0.3067,0.3067,1.0225,1298.3295,978,978
336,3,3,"base_example",1,3,2,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0,0,1,0.15,0.1,0.1622,0.1597,43.0934,0.0717,NA,NA,5.5215,11.8609,6.9356,6.9356,0.4202,29.6994,22.683,0.3067,0.3067,2.7607,1253.994,978,978
336,3,3,"base_example",1,3,2,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0,0,2,0.2,0.4,0.209,0.3515,52.7319,0.0717,NA,NA,32.9243,53.4765,12.2699,12.2699,3.7597,29.6994,22.683,0.3067,0.3067,2.7607,1253.994,978,978
336,3,3,"base_example",1,3,2,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0,0,3,0.3,0.4,0.3025,0.3991,51.8492,0.0717,NA,NA,34.7648,21.3701,6.3405,6.3405,1.5859,29.6994,22.683,0.3067,0.3067,2.7607,1253.994,978,978
336,3,3,"base_example",1,3,2,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0,0,4,0.35,0.4,0.3495,0.4514,53.1053,0.0717,NA,NA,20.3476,8.7935,3.3067,3.3067,1.0297,29.6994,22.683,0.3067,0.3067,2.7607,1253.994,978,978
336,3,3,"base_example",1,3,2,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0,0,5,0.45,0.4,0.4446,0.4789,50.9525,0.0717,NA,NA,6.135,1.7382,0.8466,0.8466,0.2209,29.6994,22.683,0.3067,0.3067,2.7607,1253.994,978,978
337,4,4,"base_example",1,4,4,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0,0,1,0.05,0.05,0.0986,0.1438,44.6842,0.0725,NA,NA,0.1022,10.3272,4.5153,4.5153,0.2423,29.9877,22.1605,0,0,0.2045,1224.745,978,978
337,4,4,"base_example",1,4,4,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0,0,2,0.1,0.1,0.1362,0.1663,44.5298,0.0725,NA,NA,2.863,8.0777,4.638,4.638,2.9816,29.9877,22.1605,0,0,0.2045,1224.745,978,978
337,4,4,"base_example",1,4,4,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0,0,3,0.18,0.25,0.218,0.2529,46.455,0.0725,NA,NA,15.9509,15.9509,6.7607,6.7607,1.5245,29.9877,22.1605,0,0,0.2045,1224.745,978,978
337,4,4,"base_example",1,4,4,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0,0,4,0.3,0.5,0.262,0.4619,57.2312,0.0725,NA,NA,56.953,52.454,10.6994,10.6994,2.4131,29.9877,22.1605,0,0,0.2045,1224.745,978,978
337,4,4,"base_example",1,4,4,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0,0,5,0.4,0.55,0.3558,0.495,55.4663,0.0725,NA,NA,24.1309,12.9857,3.3742,3.3742,0.6656,29.9877,22.1605,0,0,0.2045,1224.745,978,978
338,5,5,"base_example",1,5,2,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0,0,1,0.07,0.05,0.083,0.1469,45.4941,0.0746,NA,NA,0.409,8.2822,4.0337,4.0337,0.1851,29.954,21.6176,0,0,0.3067,1195.6712,978,978
338,5,5,"base_example",1,5,2,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0,0,2,0.12,0.3,0.1164,0.2786,52.0601,0.0746,NA,NA,5.5215,45.501,8.2055,8.2055,3.2076,29.954,21.6176,0,0,0.3067,1195.6712,978,978
338,5,5,"base_example",1,5,2,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0,0,3,0.17,0.3,0.1912,0.2798,49.142,0.0746,NA,NA,18.0982,22.9039,7.1411,7.1411,1.9141,29.954,21.6176,0,0,0.3067,1195.6712,978,978
338,5,5,"base_example",1,5,2,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0,0,4,0.22,0.3,0.2325,0.3229,50.0766,0.0746,NA,NA,29.9591,17.0757,6.7975,6.7975,2.1104,29.954,21.6176,0,0,0.3067,1195.6712,978,978
338,5,5,"base_example",1,5,2,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0,0,5,0.3,0.3,0.3226,0.3745,49.5657,0.0746,NA,NA,46.0123,5.9305,3.7761,3.7761,0.9192,29.954,21.6176,0,0,0.3067,1195.6712,978,978
339,6,1,"five_scenarios_txt",1,1,1,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0,0,1,0.29,0.3,0.3059,0.2967,45.5653,0.0796,NA,NA,44.7853,65.5419,17.9693,17.9693,0.6892,27.7853,23.5603,11.0429,12.4744,12.5767,1302.109,978,978
339,6,1,"five_scenarios_txt",1,1,1,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0,0,2,0.34,0.32,0.3602,0.338,45.8723,0.0796,NA,NA,30.2658,16.7689,5.9724,5.9724,2.499,27.7853,23.5603,11.0429,12.4744,12.5767,1302.109,978,978
339,6,1,"five_scenarios_txt",1,1,1,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0,0,3,0.38,0.35,0.4577,0.4427,48.256,0.0796,NA,NA,8.8957,3.4765,2.4172,2.4172,0.6094,27.7853,23.5603,11.0429,12.4744,12.5767,1302.109,978,978
339,6,1,"five_scenarios_txt",1,1,1,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0,0,4,0.43,0.38,0.5028,0.4777,48.5531,0.0796,NA,NA,4.3967,1.227,1.1779,1.1779,0.362,27.7853,23.5603,11.0429,12.4744,12.5767,1302.109,978,978
339,6,1,"five_scenarios_txt",1,1,1,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0,0,5,0.52,0.4,0.5882,0.4941,46.1188,0.0796,NA,NA,0.6135,0.409,0.2485,0.2485,0.0654,27.7853,23.5603,11.0429,12.4744,12.5767,1302.109,978,978
340,7,2,"five_scenarios_txt",1,4,2,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0,0,1,0.16,0.2,0.1565,0.228,47.4208,0.0758,NA,NA,5.6237,16.1554,8.0153,8.0153,0.3344,29.8344,24.273,0.409,0.409,1.0225,1341.1464,978,978
340,7,2,"five_scenarios_txt",1,4,2,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0,0,2,0.2,0.5,0.2023,0.429,57.6437,0.0758,NA,NA,46.728,53.0675,13.4816,13.4816,3.4785,29.8344,24.273,0.409,0.409,1.0225,1341.1464,978,978
340,7,2,"five_scenarios_txt",1,4,2,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0,0,3,0.26,0.5,0.2945,0.4614,55.9061,0.0758,NA,NA,27.4029,19.3252,5.2761,5.2761,1.0501,29.8344,24.273,0.409,0.409,1.0225,1341.1464,978,978
340,7,2,"five_scenarios_txt",1,4,2,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0,0,4,0.31,0.5,0.3411,0.487,55.5764,0.0758,NA,NA,15.0307,8.589,2.4356,2.4356,0.5706,29.8344,24.273,0.409,0.409,1.0225,1341.1464,978,978
340,7,2,"five_scenarios_txt",1,4,2,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0,0,5,0.36,0.5,0.4358,0.4957,52.306,0.0758,NA,NA,4.8057,1.8405,0.6258,0.6258,0.1278,29.8344,24.273,0.409,0.409,1.0225,1341.1464,978,978
341,8,3,"five_scenarios_txt",1,1,1,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0,0,1,0.32,0.1,0.3434,0.1214,33.5468,0.0782,NA,NA,51.636,45.8078,16.1258,16.1258,0.9018,25.5736,20.7352,16.5644,17.7914,35.4806,1144.4473,978,978
341,8,3,"five_scenarios_txt",1,1,1,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0,0,2,0.37,0.15,0.3979,0.2127,36.847,0.0782,NA,NA,22.6994,15.7464,5.9356,5.9356,2.864,25.5736,20.7352,16.5644,17.7914,35.4806,1144.4473,978,978
341,8,3,"five_scenarios_txt",1,1,1,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0,0,3,0.42,0.2,0.4939,0.4011,44.3059,0.0782,NA,NA,6.6462,1.8405,2.184,2.184,0.6186,25.5736,20.7352,16.5644,17.7914,35.4806,1144.4473,978,978
341,8,3,"five_scenarios_txt",1,1,1,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0,0,4,0.48,0.3,0.5377,0.4595,46.0627,0.0782,NA,NA,1.8405,0.818,1.0736,1.0736,0.3824,25.5736,20.7352,16.5644,17.7914,35.4806,1144.4473,978,978
341,8,3,"five_scenarios_txt",1,1,1,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0,0,5,0.52,0.4,0.6195,0.4936,44.8358,0.0782,NA,NA,0.6135,0.3067,0.2546,0.2546,0.0716,25.5736,20.7352,16.5644,17.7914,35.4806,1144.4473,978,978
342,9,4,"five_scenarios_txt",1,5,5,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0,0,1,0.15,0.05,0.1247,0.1216,42.3102,0.0746,NA,NA,5.0102,20.4499,7.6779,7.6779,0.5828,29.5092,21.1595,0.3067,0.3067,5.317,1167.3237,978,978
342,9,4,"five_scenarios_txt",1,5,5,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0,0,2,0.18,0.08,0.1646,0.1408,41.8634,0.0746,NA,NA,14.4172,18.5072,5.9417,5.9417,3.5164,29.5092,21.1595,0.3067,0.3067,5.317,1167.3237,978,978
342,9,4,"five_scenarios_txt",1,5,5,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0,0,3,0.22,0.2,0.2483,0.2477,44.933,0.0746,NA,NA,18.5072,17.7914,5.8712,5.8712,1.5501,29.5092,21.1595,0.3067,0.3067,5.317,1167.3237,978,978
342,9,4,"five_scenarios_txt",1,5,5,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0,0,4,0.26,0.25,0.2922,0.3153,47.2271,0.0746,NA,NA,25.7669,15.2352,5.316,5.316,1.7863,29.5092,21.1595,0.3067,0.3067,5.317,1167.3237,978,978
342,9,4,"five_scenarios_txt",1,5,5,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0,0,5,0.29,0.5,0.3845,0.4767,53.2229,0.0746,NA,NA,35.9918,22.6994,4.7025,4.7025,0.9141,29.5092,21.1595,0.3067,0.3067,5.317,1167.3237,978,978
343,10,5,"five_scenarios_txt",1,2,2,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0,0,1,0.23,0.05,0.2352,0.1087,37.1132,0.0738,NA,NA,27.9141,13.0879,9.7577,9.7577,0.5573,27.7638,21.498,3.0675,3.8855,21.7791,1190.2327,978,978
343,10,5,"five_scenarios_txt",1,2,2,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0,0,2,0.28,0.4,0.2868,0.383,51.5051,0.0738,NA,NA,34.6626,43.7628,11.0491,11.0491,3.9703,27.7638,21.498,3.0675,3.8855,21.7791,1190.2327,978,978
343,10,5,"five_scenarios_txt",1,2,2,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0,0,3,0.32,0.42,0.3839,0.4433,51.2412,0.0738,NA,NA,21.5746,15.7464,4.4877,4.4877,0.999,27.7638,21.498,3.0675,3.8855,21.7791,1190.2327,978,978
343,10,5,"five_scenarios_txt",1,2,2,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0,0,4,0.39,0.45,0.4305,0.4784,51.4861,0.0738,NA,NA,10.2249,4.6012,1.9571,1.9571,0.6237,27.7638,21.498,3.0675,3.8855,21.7791,1190.2327,978,978
343,10,5,"five_scenarios_txt",1,2,2,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0,0,5,0.43,0.5,0.5214,0.4945,48.8101,0.0738,NA,NA,2.5562,1.0225,0.5123,0.5123,0.1155,27.7638,21.498,3.0675,3.8855,21.7791,1190.2327,978,978
344,11,1,"five_scenarios_txt",1,2,1,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0,0,1,0.22,0.2,0.2542,0.2061,42.2001,0.0779,NA,NA,30.2658,69.6319,17.0675,17.0675,1.0378,29.2086,23.4202,3.0675,3.681,5.8282,1291.3469,978,978
344,11,1,"five_scenarios_txt",1,2,1,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0,0,2,0.32,0.2,0.3086,0.2177,40.7191,0.0779,NA,NA,48.5685,20.0409,7.5429,7.5429,3.3425,29.2086,23.4202,3.0675,3.681,5.8282,1291.3469,978,978
344,11,1,"five_scenarios_txt",1,2,1,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0,0,3,0.44,0.2,0.4088,0.3618,45.3577,0.0779,NA,NA,15.5419,3.7832,3.1227,3.1227,0.8916,29.2086,23.4202,3.0675,3.681,5.8282,1291.3469,978,978
344,11,1,"five_scenarios_txt",1,2,1,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0,0,4,0.59,0.2,0.4561,0.4289,47.4864,0.0779,NA,NA,2.5562,0.7157,1.2791,1.2791,0.4499,29.2086,23.4202,3.0675,3.681,5.8282,1291.3469,978,978
344,11,1,"five_scenarios_txt",1,2,1,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0,0,5,0.67,0.2,0.547,0.4854,47.2479,0.0779,NA,NA,0,0,0.1963,0.1963,0.0665,29.2086,23.4202,3.0675,3.681,5.8282,1291.3469,978,978
345,12,2,"five_scenarios_txt",3,4,4,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0,0,1,0.06,0.05,0.1004,0.1408,44.4337,0.0733,NA,NA,0.2045,16.5644,4.9387,4.9387,0.3937,29.9755,21.728,0,0,0.3067,1202.1119,978,978
345,12,2,"five_scenarios_txt",3,4,4,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0,0,2,0.09,0.1,0.1384,0.1607,44.1066,0.0733,NA,NA,2.6585,14.9284,5.1656,5.1656,3.1033,29.9755,21.728,0,0,0.3067,1202.1119,978,978
345,12,2,"five_scenarios_txt",3,4,4,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0,0,3,0.18,0.12,0.2209,0.171,41.4241,0.0733,NA,NA,15.2352,6.6462,5.3221,5.3221,1.4826,29.9755,21.728,0,0,0.3067,1202.1119,978,978
345,12,2,"five_scenarios_txt",3,4,4,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0,0,4,0.29,0.4,0.2651,0.3801,52.2012,0.0733,NA,NA,51.9427,41.2065,9.6319,9.6319,2.2883,29.9755,21.728,0,0,0.3067,1202.1119,978,978
345,12,2,"five_scenarios_txt",3,4,4,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0,0,5,0.44,0.6,0.3592,0.5267,57.2307,0.0733,NA,NA,29.9591,20.3476,4.9172,4.9172,0.9796,29.9755,21.728,0,0,0.3067,1202.1119,978,978
346,13,3,"five_scenarios_txt",1,3,3,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0,0,1,0.21,0.05,0.2233,0.1068,37.4753,0.073,NA,NA,24.3354,16.1554,9.8558,9.8558,0.6718,28.1534,20.9939,2.1472,2.863,18.0982,1159.0164,978,978
346,13,3,"five_scenarios_txt",1,3,3,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0,0,2,0.29,0.3,0.2746,0.2965,46.8065,0.073,NA,NA,33.1288,44.0695,10.0951,10.0951,4.1718,28.1534,20.9939,2.1472,2.863,18.0982,1159.0164,978,978
346,13,3,"five_scenarios_txt",1,3,3,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0,0,3,0.3,0.32,0.3717,0.3847,48.2128,0.073,NA,NA,21.7791,15.3374,4.8006,4.8006,1.2454,28.1534,20.9939,2.1472,2.863,18.0982,1159.0164,978,978
346,13,3,"five_scenarios_txt",1,3,3,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0,0,4,0.39,0.35,0.4186,0.4363,49.4366,0.073,NA,NA,15.6442,5.1125,2.6534,2.6534,0.8753,28.1534,20.9939,2.1472,2.863,18.0982,1159.0164,978,978
346,13,3,"five_scenarios_txt",1,3,3,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0,0,5,0.46,0.4,0.5105,0.4829,48.5542,0.073,NA,NA,2.9652,1.227,0.7485,0.7485,0.1953,28.1534,20.9939,2.1472,2.863,18.0982,1159.0164,978,978
347,14,4,"five_scenarios_txt",1,4,4,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0,0,1,0.09,0.05,0.1127,0.1266,43.0866,0.075,NA,NA,1.0225,26.3804,6.862,6.862,0.6145,29.911,21.2178,0,0,1.0225,1172.6737,978,978
347,14,4,"five_scenarios_txt",1,4,4,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0,0,2,0.15,0.08,0.1525,0.1392,42.2526,0.075,NA,NA,8.998,20.7566,6.0798,6.0798,3.5184,29.911,21.2178,0,0,1.0225,1172.6737,978,978
347,14,4,"five_scenarios_txt",1,4,4,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0,0,3,0.23,0.12,0.2372,0.1798,41.3028,0.075,NA,NA,23.0061,11.5542,5.3926,5.3926,1.5368,29.911,21.2178,0,0,1.0225,1172.6737,978,978
347,14,4,"five_scenarios_txt",1,4,4,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0,0,4,0.28,0.3,0.2819,0.3255,48.2552,0.075,NA,NA,37.2188,29.2434,7.7147,7.7147,2.1237,29.911,21.2178,0,0,1.0225,1172.6737,978,978
347,14,4,"five_scenarios_txt",1,4,4,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0,0,5,0.39,0.4,0.3761,0.4336,50.9741,0.075,NA,NA,29.7546,11.0429,3.862,3.862,0.8998,29.911,21.2178,0,0,1.0225,1172.6737,978,978
348,15,5,"five_scenarios_txt",1,3,1,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0,0,1,0.13,0.1,0.1598,0.1342,41.6574,0.0748,NA,NA,3.681,60.1227,11.2853,11.2853,1.18,29.8067,21.0706,0.2045,0.2045,1.9427,1159.135,978,978
