"Scenario_Set","Scenario_Name","Scenario","Model","Method","BOIN_Method","BOIN_r_estimator","CRM_r_model","CFO_Method","Alpha_true","r_carry","Accrual","T_assess","Cycle_Max","Continuous_Enrollment","Restrict_To_Tried","Dose","True_DLT_rate","True_IPDE_DLT_rate","Estimated_pj","r_hat","r_cap","r_use","MTD_Selection_pct","Pts_Treated","Unique_Pts_by_Dose","IPDE_Doses","Total_Administrations","Total_Unique_Patients","Early_Stopping_pct","Duration","n_valid","ntrial_from_files","CRM_Skeleton","CRM_Theta_Prior_Mean","CRM_Theta_Prior_SD","CRM_r_Prior_a","CRM_r_Prior_b","CFO_Skeleton","CFO_Model_File","CFO_Sigma2_Beta","CFO_Eta","CFO_PK_Method","CFO_N_MC_W","CFO_M_Use","CFO_Use_Monotone_Pair","CFO_N_Chains","CFO_N_Adapt","CFO_N_Burnin","CFO_N_Iter","CFO_Thin","CRM_Dose_Values","CRM_Alpha_Grid_Length","CRM_Dose_Scores_Raw","CRM_Dose_Scores","CRM_Cumu_Beta0_Mean","CRM_Cumu_Beta0_Prec","CRM_Cumu_Beta0_DF","CRM_Cumu_Beta1_Shape","CRM_Cumu_Beta1_Rate","CRM_Cumu_Beta2_Rate","CRM_Cumu_Include_Current"
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC4",4,"CFO","cfo_pride",NA,NA,NA,"pride",0.9,0,0.0714,28,3,1,1,1,0.15,0.15,0.0847,NA,NA,NA,35.9173,15.7643,15.7643,0,26.7798,22.3721,20.2584,340.6483,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC4",4,"CFO","cfo_pride",NA,NA,NA,"pride",0.9,0,0.0714,28,3,1,1,2,0.3,0.435,0.3279,NA,NA,NA,42.7907,9.9504,9.9504,3.4848,26.7798,22.3721,20.2584,340.6483,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC4",4,"CFO","cfo_pride",NA,NA,NA,"pride",0.9,0,0.0714,28,3,1,1,3,0.38,0.65,0.4861,NA,NA,NA,1.0336,1.0651,1.0651,0.923,26.7798,22.3721,20.2584,340.6483,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC4",4,"CFO","cfo_pride",NA,NA,NA,"pride",0.9,0,0.0714,28,3,1,1,4,0.45,0.792,NA,NA,NA,NA,0,0,0,0,26.7798,22.3721,20.2584,340.6483,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC4",4,"CFO","cfo_pride",NA,NA,NA,"pride",0.9,0,0.0714,28,3,1,1,5,0.55,0.955,NA,NA,NA,NA,0,0,0,0,26.7798,22.3721,20.2584,340.6483,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC5",5,"CFO","cfo_empirical",NA,NA,NA,"empirical",0,0,0.0714,28,1,1,1,1,0.3,0.3,0.1744,NA,NA,NA,48.2171,16.1876,16.1876,0,27.4295,27.4295,13.1783,401.9362,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC5",5,"CFO","cfo_empirical",NA,NA,NA,"empirical",0,0,0.0714,28,1,1,1,2,0.35,0.35,0.2776,NA,NA,NA,26.77,7.8341,7.8341,0,27.4295,27.4295,13.1783,401.9362,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC5",5,"CFO","cfo_empirical",NA,NA,NA,"empirical",0,0,0.0714,28,1,1,1,3,0.4,0.4,0.3455,NA,NA,NA,9.354,2.6868,2.6868,0,27.4295,27.4295,13.1783,401.9362,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC5",5,"CFO","cfo_empirical",NA,NA,NA,"empirical",0,0,0.0714,28,1,1,1,4,0.45,0.45,0.3509,NA,NA,NA,1.8088,0.5767,0.5767,0,27.4295,27.4295,13.1783,401.9362,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC5",5,"CFO","cfo_empirical",NA,NA,NA,"empirical",0,0,0.0714,28,1,1,1,5,0.5,0.5,0.4225,NA,NA,NA,0.6718,0.1442,0.1442,0,27.4295,27.4295,13.1783,401.9362,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC5",5,"CFO","cfo_pride",NA,NA,NA,"pride",0,0,0.0714,28,1,1,1,1,0.3,0.3,0.0817,NA,NA,NA,10.5426,10.5411,10.5411,0,18.9659,18.9659,62.8424,282.9778,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC5",5,"CFO","cfo_pride",NA,NA,NA,"pride",0,0,0.0714,28,1,1,1,2,0.35,0.35,0.1657,NA,NA,NA,5.8398,3.845,3.845,0,18.9659,18.9659,62.8424,282.9778,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC5",5,"CFO","cfo_pride",NA,NA,NA,"pride",0,0,0.0714,28,1,1,1,3,0.4,0.4,0.1084,NA,NA,NA,4.4961,1.6651,1.6651,0,18.9659,18.9659,62.8424,282.9778,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC5",5,"CFO","cfo_pride",NA,NA,NA,"pride",0,0,0.0714,28,1,1,1,4,0.45,0.45,0.1005,NA,NA,NA,4.0827,1.0837,1.0837,0,18.9659,18.9659,62.8424,282.9778,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC5",5,"CFO","cfo_pride",NA,NA,NA,"pride",0,0,0.0714,28,1,1,1,5,0.5,0.5,0.0865,NA,NA,NA,12.1964,1.831,1.831,0,18.9659,18.9659,62.8424,282.9778,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC5",5,"CFO","cfo_empirical",NA,NA,NA,"empirical",0,0,0.0714,28,2,1,1,1,0.3,0.3,0.1744,NA,NA,NA,48.2171,16.1876,16.1876,0,27.4295,24.5597,13.1783,369.0861,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC5",5,"CFO","cfo_empirical",NA,NA,NA,"empirical",0,0,0.0714,28,2,1,1,2,0.35,0.35,0.2776,NA,NA,NA,26.77,7.8341,7.8341,2.3891,27.4295,24.5597,13.1783,369.0861,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC5",5,"CFO","cfo_empirical",NA,NA,NA,"empirical",0,0,0.0714,28,2,1,1,3,0.4,0.4,0.3455,NA,NA,NA,9.354,2.6868,2.6868,0.2749,27.4295,24.5597,13.1783,369.0861,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC5",5,"CFO","cfo_empirical",NA,NA,NA,"empirical",0,0,0.0714,28,2,1,1,4,0.45,0.45,0.3509,NA,NA,NA,1.8088,0.5767,0.5767,0.1804,27.4295,24.5597,13.1783,369.0861,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC5",5,"CFO","cfo_empirical",NA,NA,NA,"empirical",0,0,0.0714,28,2,1,1,5,0.5,0.5,0.4225,NA,NA,NA,0.6718,0.1442,0.1442,0.0253,27.4295,24.5597,13.1783,369.0861,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC5",5,"CFO","cfo_pride",NA,NA,NA,"pride",0,0,0.0714,28,2,1,1,1,0.3,0.3,0.1117,NA,NA,NA,16.9509,11.1814,11.1814,0,19.8729,16.1132,56.2791,254.5039,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC5",5,"CFO","cfo_pride",NA,NA,NA,"pride",0,0,0.0714,28,2,1,1,2,0.35,0.35,0.1976,NA,NA,NA,5.9948,4.3705,4.3705,2.2775,19.8729,16.1132,56.2791,254.5039,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC5",5,"CFO","cfo_pride",NA,NA,NA,"pride",0,0,0.0714,28,2,1,1,3,0.4,0.4,0.1536,NA,NA,NA,4.5995,1.6822,1.6822,0.709,19.8729,16.1132,56.2791,254.5039,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC5",5,"CFO","cfo_pride",NA,NA,NA,"pride",0,0,0.0714,28,2,1,1,4,0.45,0.45,0.1135,NA,NA,NA,3.9276,1.0481,1.0481,0.43,19.8729,16.1132,56.2791,254.5039,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC5",5,"CFO","cfo_pride",NA,NA,NA,"pride",0,0,0.0714,28,2,1,1,5,0.5,0.5,0.0904,NA,NA,NA,12.2481,1.5907,1.5907,0.3432,19.8729,16.1132,56.2791,254.5039,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC5",5,"CFO","cfo_empirical",NA,NA,NA,"empirical",0,0,0.0714,28,3,1,1,1,0.3,0.3,0.1744,NA,NA,NA,48.2171,16.1876,16.1876,0,27.4295,23.9866,13.1783,363.3104,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC5",5,"CFO","cfo_empirical",NA,NA,NA,"empirical",0,0,0.0714,28,3,1,1,2,0.35,0.35,0.2776,NA,NA,NA,26.77,7.8341,7.8341,2.3891,27.4295,23.9866,13.1783,363.3104,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC5",5,"CFO","cfo_empirical",NA,NA,NA,"empirical",0,0,0.0714,28,3,1,1,3,0.4,0.4,0.3455,NA,NA,NA,9.354,2.6868,2.6868,0.9282,27.4295,23.9866,13.1783,363.3104,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC5",5,"CFO","cfo_empirical",NA,NA,NA,"empirical",0,0,0.0714,28,3,1,1,4,0.45,0.45,0.3509,NA,NA,NA,1.8088,0.5767,0.5767,0.0739,27.4295,23.9866,13.1783,363.3104,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC5",5,"CFO","cfo_empirical",NA,NA,NA,"empirical",0,0,0.0714,28,3,1,1,5,0.5,0.5,0.4225,NA,NA,NA,0.6718,0.1442,0.1442,0.0517,27.4295,23.9866,13.1783,363.3104,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC5",5,"CFO","cfo_pride",NA,NA,NA,"pride",0,0,0.0714,28,3,1,1,1,0.3,0.3,0.1075,NA,NA,NA,16.0207,11.0605,11.0605,0,19.7907,15.5494,57.2093,249.3461,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC5",5,"CFO","cfo_pride",NA,NA,NA,"pride",0,0,0.0714,28,3,1,1,2,0.35,0.35,0.1944,NA,NA,NA,5.9432,4.3969,4.3969,2.2646,19.7907,15.5494,57.2093,249.3461,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC5",5,"CFO","cfo_pride",NA,NA,NA,"pride",0,0,0.0714,28,3,1,1,3,0.4,0.4,0.1578,NA,NA,NA,4.5995,1.7566,1.7566,1.2594,19.7907,15.5494,57.2093,249.3461,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC5",5,"CFO","cfo_pride",NA,NA,NA,"pride",0,0,0.0714,28,3,1,1,4,0.45,0.45,0.1005,NA,NA,NA,4.031,0.9705,0.9705,0.2997,19.7907,15.5494,57.2093,249.3461,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC5",5,"CFO","cfo_pride",NA,NA,NA,"pride",0,0,0.0714,28,3,1,1,5,0.5,0.5,0.0852,NA,NA,NA,12.1964,1.6062,1.6062,0.4176,19.7907,15.5494,57.2093,249.3461,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC5",5,"CFO","cfo_empirical",NA,NA,NA,"empirical",0.3,0,0.0714,28,1,1,1,1,0.3,0.3,0.1744,NA,NA,NA,48.2171,16.1876,16.1876,0,27.4295,27.4295,13.1783,401.9362,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC5",5,"CFO","cfo_empirical",NA,NA,NA,"empirical",0.3,0,0.0714,28,1,1,1,2,0.35,0.44,0.2776,NA,NA,NA,26.77,7.8341,7.8341,0,27.4295,27.4295,13.1783,401.9362,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC5",5,"CFO","cfo_empirical",NA,NA,NA,"empirical",0.3,0,0.0714,28,1,1,1,3,0.4,0.505,0.3455,NA,NA,NA,9.354,2.6868,2.6868,0,27.4295,27.4295,13.1783,401.9362,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC5",5,"CFO","cfo_empirical",NA,NA,NA,"empirical",0.3,0,0.0714,28,1,1,1,4,0.45,0.57,0.3509,NA,NA,NA,1.8088,0.5767,0.5767,0,27.4295,27.4295,13.1783,401.9362,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC5",5,"CFO","cfo_empirical",NA,NA,NA,"empirical",0.3,0,0.0714,28,1,1,1,5,0.5,0.635,0.4225,NA,NA,NA,0.6718,0.1442,0.1442,0,27.4295,27.4295,13.1783,401.9362,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC5",5,"CFO","cfo_pride",NA,NA,NA,"pride",0.3,0,0.0714,28,1,1,1,1,0.3,0.3,0.0744,NA,NA,NA,9.2506,10.5194,10.5194,0,18.9318,18.9318,64.0827,282.3782,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC5",5,"CFO","cfo_pride",NA,NA,NA,"pride",0.3,0,0.0714,28,1,1,1,2,0.35,0.44,0.1598,NA,NA,NA,5.9948,3.786,3.786,0,18.9318,18.9318,64.0827,282.3782,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC5",5,"CFO","cfo_pride",NA,NA,NA,"pride",0.3,0,0.0714,28,1,1,1,3,0.4,0.505,0.107,NA,NA,NA,4.5478,1.6915,1.6915,0,18.9318,18.9318,64.0827,282.3782,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC5",5,"CFO","cfo_pride",NA,NA,NA,"pride",0.3,0,0.0714,28,1,1,1,4,0.45,0.57,0.1,NA,NA,NA,3.9793,1.0651,1.0651,0,18.9318,18.9318,64.0827,282.3782,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC5",5,"CFO","cfo_pride",NA,NA,NA,"pride",0.3,0,0.0714,28,1,1,1,5,0.5,0.635,0.0869,NA,NA,NA,12.1447,1.8698,1.8698,0,18.9318,18.9318,64.0827,282.3782,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC5",5,"CFO","cfo_empirical",NA,NA,NA,"empirical",0.3,0,0.0714,28,2,1,1,1,0.3,0.3,0.1928,NA,NA,NA,56.0207,17.5039,17.5039,0,27.4264,24.6656,13.2817,369.8557,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC5",5,"CFO","cfo_empirical",NA,NA,NA,"empirical",0.3,0,0.0714,28,2,1,1,2,0.35,0.44,0.3206,NA,NA,NA,23.2558,7.7798,7.7798,2.3969,27.4264,24.6656,13.2817,369.8557,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC5",5,"CFO","cfo_empirical",NA,NA,NA,"empirical",0.3,0,0.0714,28,2,1,1,3,0.4,0.505,0.3745,NA,NA,NA,5.9948,1.7147,1.7147,0.232,27.4264,24.6656,13.2817,369.8557,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC5",5,"CFO","cfo_empirical",NA,NA,NA,"empirical",0.3,0,0.0714,28,2,1,1,4,0.45,0.57,0.4249,NA,NA,NA,1.2403,0.3519,0.3519,0.1158,27.4264,24.6656,13.2817,369.8557,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
