"Scenario_Set","Scenario_Name","Scenario","Model","Method","BOIN_Method","BOIN_r_estimator","CRM_r_model","CFO_Method","Alpha_true","r_carry","Accrual","T_assess","Cycle_Max","Continuous_Enrollment","Restrict_To_Tried","Dose","True_DLT_rate","True_IPDE_DLT_rate","Estimated_pj","r_hat","r_cap","r_use","MTD_Selection_pct","Pts_Treated","Unique_Pts_by_Dose","IPDE_Doses","Total_Administrations","Total_Unique_Patients","Early_Stopping_pct","Duration","n_valid","ntrial_from_files","CRM_Skeleton","CRM_Theta_Prior_Mean","CRM_Theta_Prior_SD","CRM_r_Prior_a","CRM_r_Prior_b","CFO_Skeleton","CFO_Model_File","CFO_Sigma2_Beta","CFO_Eta","CFO_PK_Method","CFO_N_MC_W","CFO_M_Use","CFO_Use_Monotone_Pair","CFO_N_Chains","CFO_N_Adapt","CFO_N_Burnin","CFO_N_Iter","CFO_Thin","CRM_Dose_Values","CRM_Alpha_Grid_Length","CRM_Dose_Scores_Raw","CRM_Dose_Scores","CRM_Cumu_Beta0_Mean","CRM_Cumu_Beta0_Prec","CRM_Cumu_Beta0_DF","CRM_Cumu_Beta1_Shape","CRM_Cumu_Beta1_Rate","CRM_Cumu_Beta2_Rate","CRM_Cumu_Include_Current"
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC5",5,"CRM","crm_level",NA,NA,"level",NA,0.9,0,0.0714,28,2,1,1,5,0.5,0.905,0.5913,0.1488,NA,NA,0.1034,0.1612,0.1612,0.0207,27.0326,22.2884,16.8475,347.9797,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC5",5,"CRM","crm_random",NA,NA,"random",NA,0.9,0,0.0714,28,2,1,1,1,0.3,0.3,0.2977,0.1532,NA,NA,64.4444,17.6,17.6,0,27.062,22.3204,16.8475,348.5771,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC5",5,"CRM","crm_random",NA,NA,"random",NA,0.9,0,0.0714,28,2,1,1,2,0.35,0.62,0.3541,NA,NA,NA,14.1602,6.1829,6.1829,3.8269,27.062,22.3204,16.8475,348.5771,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC5",5,"CRM","crm_random",NA,NA,"random",NA,0.9,0,0.0714,28,2,1,1,3,0.4,0.715,0.4547,NA,NA,NA,3.876,2.2791,2.2791,0.4796,27.062,22.3204,16.8475,348.5771,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC5",5,"CRM","crm_random",NA,NA,"random",NA,0.9,0,0.0714,28,2,1,1,4,0.45,0.81,0.5009,NA,NA,NA,0.5168,0.7705,0.7705,0.3974,27.062,22.3204,16.8475,348.5771,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC5",5,"CRM","crm_random",NA,NA,"random",NA,0.9,0,0.0714,28,2,1,1,5,0.5,0.905,0.5879,NA,NA,NA,0.155,0.2295,0.2295,0.0377,27.062,22.3204,16.8475,348.5771,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC5",5,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",NA,0.9,0,0.0714,28,2,1,1,1,0.3,0.3,0.302,NA,NA,NA,61.9121,18.4636,18.4636,0,26.7922,22.4987,20.3101,346.8581,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC5",5,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",NA,0.9,0,0.0714,28,2,1,1,2,0.35,0.62,0.3593,NA,NA,NA,13.6951,6.0124,6.0124,3.5457,26.7922,22.4987,20.3101,346.8581,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC5",5,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",NA,0.9,0,0.0714,28,2,1,1,3,0.4,0.715,0.4608,NA,NA,NA,3.3592,1.6915,1.6915,0.4615,26.7922,22.4987,20.3101,346.8581,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC5",5,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",NA,0.9,0,0.0714,28,2,1,1,4,0.45,0.81,0.5074,NA,NA,NA,0.5685,0.5054,0.5054,0.2703,26.7922,22.4987,20.3101,346.8581,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC5",5,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",NA,0.9,0,0.0714,28,2,1,1,5,0.5,0.905,0.5945,NA,NA,NA,0.155,0.1194,0.1194,0.016,26.7922,22.4987,20.3101,346.8581,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC5",5,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,0.9,0,0.0714,28,2,1,1,1,0.3,0.3,0.256,NA,NA,NA,53.23,14.031,14.031,0,28.6217,23.2295,9.5607,360.5469,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45","0.62828086,0.83770782,1.25656172,1.46598868,1.88484259",-2.8,2,1,2.5,1.6,1,0
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC5",5,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,0.9,0,0.0714,28,2,1,1,2,0.35,0.62,0.3404,NA,NA,NA,25.1163,10.0031,10.0031,3.846,28.6217,23.2295,9.5607,360.5469,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45","0.62828086,0.83770782,1.25656172,1.46598868,1.88484259",-2.8,2,1,2.5,1.6,1,0
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC5",5,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,0.9,0,0.0714,28,2,1,1,3,0.4,0.715,0.5217,NA,NA,NA,9.9225,3.1829,3.1829,1.0186,28.6217,23.2295,9.5607,360.5469,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45","0.62828086,0.83770782,1.25656172,1.46598868,1.88484259",-2.8,2,1,2.5,1.6,1,0
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC5",5,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,0.9,0,0.0714,28,2,1,1,4,0.45,0.81,0.6026,NA,NA,NA,1.7571,1.0744,1.0744,0.4444,28.6217,23.2295,9.5607,360.5469,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45","0.62828086,0.83770782,1.25656172,1.46598868,1.88484259",-2.8,2,1,2.5,1.6,1,0
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC5",5,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,0.9,0,0.0714,28,2,1,1,5,0.5,0.905,0.7296,NA,NA,NA,0.4134,0.3302,0.3302,0.0832,28.6217,23.2295,9.5607,360.5469,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45","0.62828086,0.83770782,1.25656172,1.46598868,1.88484259",-2.8,2,1,2.5,1.6,1,0
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC5",5,"CRM","crm_fixed",NA,NA,"fixed",NA,0.9,0,0.0714,28,3,1,1,1,0.3,0.3,0.3194,0,NA,NA,69.9742,20.5659,20.5659,0,26.8047,22.6227,18.6047,347.0669,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC5",5,"CRM","crm_fixed",NA,NA,"fixed",NA,0.9,0,0.0714,28,3,1,1,2,0.35,0.62,0.3774,NA,NA,NA,10.1809,5.0961,5.0961,3.5773,26.8047,22.6227,18.6047,347.0669,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC5",5,"CRM","crm_fixed",NA,NA,"fixed",NA,0.9,0,0.0714,28,3,1,1,3,0.4,0.715,0.479,NA,NA,NA,1.1886,0.9938,0.9938,0.5199,26.8047,22.6227,18.6047,347.0669,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC5",5,"CRM","crm_fixed",NA,NA,"fixed",NA,0.9,0,0.0714,28,3,1,1,4,0.45,0.81,0.5251,NA,NA,NA,0.0517,0.1364,0.1364,0.0775,26.8047,22.6227,18.6047,347.0669,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC5",5,"CRM","crm_fixed",NA,NA,"fixed",NA,0.9,0,0.0714,28,3,1,1,5,0.5,0.905,0.6108,NA,NA,NA,0,0.0124,0.0124,0.0072,26.8047,22.6227,18.6047,347.0669,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC5",5,"CRM","crm_level",NA,NA,"level",NA,0.9,0,0.0714,28,3,1,1,1,0.3,0.3,0.3028,NA,NA,NA,66.5116,17.9876,17.9876,0,27.0403,21.968,17.0026,344.9727,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC5",5,"CRM","crm_level",NA,NA,"level",NA,0.9,0,0.0714,28,3,1,1,2,0.35,0.62,0.3596,0.1507,NA,NA,13.23,6.3473,6.3473,3.8568,27.0403,21.968,17.0026,344.9727,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC5",5,"CRM","crm_level",NA,NA,"level",NA,0.9,0,0.0714,28,3,1,1,3,0.4,0.715,0.4605,0.1502,NA,NA,2.739,2.0946,2.0946,0.9468,27.0403,21.968,17.0026,344.9727,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC5",5,"CRM","crm_level",NA,NA,"level",NA,0.9,0,0.0714,28,3,1,1,4,0.45,0.81,0.5067,0.1499,NA,NA,0.5168,0.5054,0.5054,0.2093,27.0403,21.968,17.0026,344.9727,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC5",5,"CRM","crm_level",NA,NA,"level",NA,0.9,0,0.0714,28,3,1,1,5,0.5,0.905,0.5935,0.1507,NA,NA,0,0.1054,0.1054,0.0594,27.0403,21.968,17.0026,344.9727,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC5",5,"CRM","crm_random",NA,NA,"random",NA,0.9,0,0.0714,28,3,1,1,1,0.3,0.3,0.3014,0.1551,NA,NA,67.1835,17.9116,17.9116,0,27.0667,21.907,16.7442,344.3653,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC5",5,"CRM","crm_random",NA,NA,"random",NA,0.9,0,0.0714,28,3,1,1,2,0.35,0.62,0.3579,NA,NA,NA,12.7649,6.1287,6.1287,3.8455,27.0667,21.907,16.7442,344.3653,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC5",5,"CRM","crm_random",NA,NA,"random",NA,0.9,0,0.0714,28,3,1,1,3,0.4,0.715,0.4583,NA,NA,NA,2.8424,2.0915,2.0915,0.9375,27.0667,21.907,16.7442,344.3653,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC5",5,"CRM","crm_random",NA,NA,"random",NA,0.9,0,0.0714,28,3,1,1,4,0.45,0.81,0.5044,NA,NA,NA,0.4134,0.6853,0.6853,0.2724,27.0667,21.907,16.7442,344.3653,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC5",5,"CRM","crm_random",NA,NA,"random",NA,0.9,0,0.0714,28,3,1,1,5,0.5,0.905,0.591,NA,NA,NA,0.0517,0.2496,0.2496,0.1044,27.0667,21.907,16.7442,344.3653,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC5",5,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",NA,0.9,0,0.0714,28,3,1,1,1,0.3,0.3,0.3026,NA,NA,NA,62.3256,18.524,18.524,0,26.7938,22.2114,20.3101,344.3986,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC5",5,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",NA,0.9,0,0.0714,28,3,1,1,2,0.35,0.62,0.3599,NA,NA,NA,13.9018,6.014,6.014,3.5525,26.7938,22.2114,20.3101,344.3986,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC5",5,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",NA,0.9,0,0.0714,28,3,1,1,3,0.4,0.715,0.4615,NA,NA,NA,2.6873,1.7039,1.7039,0.8258,26.7938,22.2114,20.3101,344.3986,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC5",5,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",NA,0.9,0,0.0714,28,3,1,1,4,0.45,0.81,0.508,NA,NA,NA,0.6202,0.4372,0.4372,0.155,26.7938,22.2114,20.3101,344.3986,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC5",5,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",NA,0.9,0,0.0714,28,3,1,1,5,0.5,0.905,0.5951,NA,NA,NA,0.155,0.1147,0.1147,0.0491,26.7938,22.2114,20.3101,344.3986,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC5",5,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,0.9,0,0.0714,28,3,1,1,1,0.3,0.3,0.2572,NA,NA,NA,53.4367,14.1209,14.1209,0,28.5876,22.6522,9.509,355.1552,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45","0.62828086,0.83770782,1.25656172,1.46598868,1.88484259",-2.8,2,1,2.5,1.6,1,0
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC5",5,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,0.9,0,0.0714,28,3,1,1,2,0.35,0.62,0.3418,NA,NA,NA,27.6486,9.8341,9.8341,3.8408,28.5876,22.6522,9.509,355.1552,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45","0.62828086,0.83770782,1.25656172,1.46598868,1.88484259",-2.8,2,1,2.5,1.6,1,0
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC5",5,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,0.9,0,0.0714,28,3,1,1,3,0.4,0.715,0.5233,NA,NA,NA,7.3385,3.2527,3.2527,1.5824,28.5876,22.6522,9.509,355.1552,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45","0.62828086,0.83770782,1.25656172,1.46598868,1.88484259",-2.8,2,1,2.5,1.6,1,0
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC5",5,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,0.9,0,0.0714,28,3,1,1,4,0.45,0.81,0.6039,NA,NA,NA,1.8605,1.0217,1.0217,0.3731,28.5876,22.6522,9.509,355.1552,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45","0.62828086,0.83770782,1.25656172,1.46598868,1.88484259",-2.8,2,1,2.5,1.6,1,0
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC5",5,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,0.9,0,0.0714,28,3,1,1,5,0.5,0.905,0.7303,NA,NA,NA,0.2067,0.3581,0.3581,0.139,28.5876,22.6522,9.509,355.1552,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45","0.62828086,0.83770782,1.25656172,1.46598868,1.88484259",-2.8,2,1,2.5,1.6,1,0
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC6",6,"CRM","crm_fixed",NA,NA,"fixed",NA,0,0,0.0714,28,1,1,1,1,0.5,0.5,0.3894,0,NA,NA,17.9845,13.9457,13.9457,0,15.5256,15.5256,81.3437,234.8886,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC6",6,"CRM","crm_fixed",NA,NA,"fixed",NA,0,0,0.0714,28,1,1,1,2,0.55,0.55,0.4472,NA,NA,NA,0.5168,1.2109,1.2109,0,15.5256,15.5256,81.3437,234.8886,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC6",6,"CRM","crm_fixed",NA,NA,"fixed",NA,0,0,0.0714,28,1,1,1,3,0.6,0.6,0.5449,NA,NA,NA,0.155,0.3318,0.3318,0,15.5256,15.5256,81.3437,234.8886,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC6",6,"CRM","crm_fixed",NA,NA,"fixed",NA,0,0,0.0714,28,1,1,1,4,0.65,0.65,0.5879,NA,NA,NA,0,0.0326,0.0326,0,15.5256,15.5256,81.3437,234.8886,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC6",6,"CRM","crm_fixed",NA,NA,"fixed",NA,0,0,0.0714,28,1,1,1,5,0.7,0.7,0.6662,NA,NA,NA,0,0.0047,0.0047,0,15.5256,15.5256,81.3437,234.8886,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC6",6,"CRM","crm_level",NA,NA,"level",NA,0,0,0.0714,28,1,1,1,1,0.5,0.5,0.3881,NA,NA,NA,17.7778,13.8868,13.8868,0,15.4636,15.4636,81.6537,234.1056,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC6",6,"CRM","crm_level",NA,NA,"level",NA,0,0,0.0714,28,1,1,1,2,0.55,0.55,0.446,0.1079,NA,NA,0.4134,1.2062,1.2062,0,15.4636,15.4636,81.6537,234.1056,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC6",6,"CRM","crm_level",NA,NA,"level",NA,0,0,0.0714,28,1,1,1,3,0.6,0.6,0.5439,0.1321,NA,NA,0.155,0.3318,0.3318,0,15.4636,15.4636,81.6537,234.1056,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC6",6,"CRM","crm_level",NA,NA,"level",NA,0,0,0.0714,28,1,1,1,4,0.65,0.65,0.587,0.1465,NA,NA,0,0.0341,0.0341,0,15.4636,15.4636,81.6537,234.1056,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
