"Scenario","True_MTD","Model","Method","CRM_r_model","CFO_Method","Nmax_eff","Cycle_Max","Alpha_low","Alpha_high","MTD_sel_low","MTD_sel_high","Drop_pp"
18,1,"CRM","crm_random","random",NA,45,2,0.6,1.5,63.7681,58.194,5.57409999999999
18,1,"CRM","crm_level","level",NA,45,2,0.3,1.2,64.5485,59.1973,5.35120000000001
18,1,"CRM","crm_random","random",NA,45,2,0,1.5,63.5452,58.194,5.3512
18,1,"CRM","crm_level","level",NA,45,3,0.3,1.2,64.5485,59.3645,5.184
18,1,"CRM","crm_fixed","fixed",NA,45,2,0.3,1.5,65.9978,60.9253,5.0725
19,5,"CFO","cfo_pride",NA,"pride",45,3,0,1.5,65.6633,51.0591,14.6042
19,5,"CFO","cfo_pride",NA,"pride",30,3,0,1.5,65.6633,51.1706,14.4927
19,5,"CFO","cfo_pride",NA,"pride",45,3,0.3,1.5,63.2664,51.0591,12.2073
19,5,"CFO","cfo_pride",NA,"pride",30,3,0.3,1.5,63.2107,51.1706,12.0401
19,5,"CFO","cfo_pride",NA,"pride",45,3,0,1.2,65.6633,54.2363,11.427
19,5,"CFO","cfo_pride",NA,"pride",30,3,0,1.2,65.6633,54.3478,11.3155
19,5,"CFO","cfo_pride",NA,"pride",30,2,0,1.5,65.6633,55.6856,9.97770000000001
19,5,"CFO","cfo_pride",NA,"pride",45,3,0.6,1.5,60.5909,51.0591,9.5318
19,5,"CFO","cfo_pride",NA,"pride",30,3,0.6,1.5,60.6466,51.1706,9.476
19,5,"CRM","crm_fixed","fixed",NA,30,3,0,1.5,94.5373,85.4515,9.08580000000001
19,5,"CFO","cfo_pride",NA,"pride",45,3,0.3,1.2,63.2664,54.2363,9.0301
19,5,"CFO","cfo_pride",NA,"pride",30,3,0.3,1.2,63.2107,54.3478,8.8629
19,5,"CFO","cfo_pride",NA,"pride",30,2,0.3,1.5,64.2698,55.6856,8.5842
19,5,"CFO","cfo_pride",NA,"pride",45,3,0,0.9,65.6633,57.2464,8.41690000000001
19,5,"CFO","cfo_pride",NA,"pride",30,3,0,0.9,65.6633,57.3021,8.3612
19,5,"CRM","crm_fixed","fixed",NA,45,3,0,1.5,95.6522,87.6812,7.97099999999999
19,5,"CRM","crm_fixed","fixed",NA,30,3,0.3,1.5,92.8094,85.4515,7.3579
19,5,"CFO","cfo_pride",NA,"pride",30,2,0,1.2,65.6633,58.5284,7.13490000000001
19,5,"CFO","cfo_pride",NA,"pride",30,2,0.6,1.5,62.5418,55.6856,6.8562
19,5,"CRM","crm_fixed","fixed",NA,45,3,0.3,1.5,94.4259,87.6812,6.74469999999999
19,5,"CRM","crm_random","random",NA,30,3,0,1.5,94.8161,88.1271,6.68900000000001
19,5,"CFO","cfo_pride",NA,"pride",45,2,0,1.5,65.6633,59.0301,6.63320000000001
19,5,"CRM","crm_fixed","fixed",NA,30,3,0,1.2,94.5373,88.1271,6.4102
19,5,"CFO","cfo_pride",NA,"pride",45,3,0.6,1.2,60.5909,54.2363,6.3546
19,5,"CFO","cfo_pride",NA,"pride",30,3,0.6,1.2,60.6466,54.3478,6.2988
19,5,"CFO","cfo_pride",NA,"pride",45,2,0.3,1.5,65.2174,59.0301,6.1873
19,5,"CFO","cfo_pride",NA,"pride",45,3,0.9,1.5,57.2464,51.0591,6.1873
19,5,"CFO","cfo_pride",NA,"pride",30,3,0.9,1.5,57.3021,51.1706,6.1315
19,5,"CRM","crm_level","level",NA,45,3,0,1.5,95.9309,89.8551,6.0758
19,5,"CRM","crm_level","level",NA,30,3,0,1.5,94.8161,88.796,6.0201
19,5,"CFO","cfo_pride",NA,"pride",45,3,0.3,0.9,63.2664,57.2464,6.02
19,5,"CRM","crm_fixed","fixed",NA,30,3,0.6,1.5,91.4158,85.4515,5.96430000000001
19,5,"CRM","crm_random","random",NA,45,3,0,1.5,95.8751,89.9108,5.96430000000001
19,5,"CRM","crm_fixed","fixed",NA,45,2,0,1.5,95.5407,89.6321,5.90860000000001
19,5,"CFO","cfo_pride",NA,"pride",30,3,0.3,0.9,63.2107,57.3021,5.9086
19,5,"CRM","crm_fixed","fixed",NA,45,3,0.6,1.5,93.534,87.6812,5.8528
19,5,"CRM","crm_fixed","fixed",NA,45,3,0,1.2,95.6522,89.8551,5.7971
19,5,"CFO","cfo_pride",NA,"pride",30,2,0.3,1.2,64.2698,58.5284,5.74140000000001
19,5,"CRM","crm_random","random",NA,30,3,0.3,1.5,93.5897,88.1271,5.46259999999999
19,5,"CRM","crm_random","random",NA,30,3,0,1.2,94.8161,89.5206,5.2955
19,5,"CRM","crm_fixed","fixed",NA,45,2,0.3,1.5,94.9275,89.6321,5.2954
19,5,"CRM","crm_level","level",NA,45,3,0.3,1.5,95.1505,89.8551,5.2954
19,5,"CFO","cfo_pride",NA,"pride",45,2,0.6,1.5,64.2698,59.0301,5.23970000000001
19,5,"CRM","crm_fixed","fixed",NA,30,2,0,1.5,94.3144,89.0747,5.2397
19,5,"CFO","cfo_pride",NA,"pride",30,2,0,0.9,65.6633,60.4794,5.18390000000001
19,5,"CRM","crm_random","random",NA,45,3,0,1.2,95.8751,90.6912,5.18390000000001
19,5,"CRM","crm_cumu_crm","cumu_crm",NA,45,3,0,1.5,96.0424,90.9142,5.12820000000001
19,5,"CFO","cfo_pride",NA,"pride",45,3,0,0.6,65.6633,60.5909,5.07240000000001
19,5,"CRM","crm_random","random",NA,45,2,0,1.5,95.8751,90.8027,5.0724
19,5,"CFO","cfo_pride",NA,"pride",30,3,0,0.6,65.6633,60.6466,5.01670000000001
19,5,"CRM","crm_level","level",NA,30,3,0.3,1.5,93.8127,88.796,5.0167
20,3,"CFO","cfo_pride",NA,"pride",30,3,0,1.5,43.4783,6.0201,37.4582
20,3,"CRM","crm_fixed","fixed",NA,45,3,0,1.5,51.3935,13.9989,37.3946
20,3,"CFO","cfo_pride",NA,"pride",45,3,0,1.5,43.311,6.1315,37.1795
20,3,"CRM","crm_level","level",NA,45,3,0,1.5,51.3664,17.2337,34.1327
20,3,"CRM","crm_random","random",NA,45,3,0,1.5,52.4261,18.4049,34.0212
20,3,"CFO","cfo_pride",NA,"pride",45,3,0,1.2,43.311,9.3088,34.0022
20,3,"CFO","cfo_pride",NA,"pride",30,3,0,1.2,43.4783,9.699,33.7793
20,3,"CFO","cfo_pride",NA,"pride",30,3,0.3,1.5,38.2943,6.0201,32.2742
20,3,"CRM","crm_fixed","fixed",NA,45,3,0,1.2,51.3935,19.2415,32.152
20,3,"CFO","cfo_pride",NA,"pride",45,3,0.3,1.5,38.1271,6.1315,31.9956
20,3,"CRM","crm_fixed","fixed",NA,45,2,0,1.5,51.6165,19.6877,31.9288
20,3,"CRM","crm_alpha_crm","alpha_crm",NA,45,3,0,1.5,54.5151,23.0769,31.4382
20,3,"CRM","crm_level","level",NA,45,2,0,1.5,53.0396,22.9225,30.1171
20,3,"CRM","crm_random","random",NA,45,3,0,1.2,52.4261,22.5321,29.894
20,3,"CRM","crm_random","random",NA,45,2,0,1.5,53.0954,23.3129,29.7825
20,3,"CRM","crm_fixed","fixed",NA,30,3,0,1.5,49.0524,19.2973,29.7551
20,3,"CRM","crm_fixed","fixed",NA,45,3,0.3,1.5,43.5025,13.9989,29.5036
20,3,"CFO","cfo_pride",NA,"pride",45,3,0,0.9,43.311,14.1583,29.1527
20,3,"CFO","cfo_pride",NA,"pride",30,3,0,0.9,43.4783,14.6042,28.8741
20,3,"CFO","cfo_pride",NA,"pride",45,3,0.3,1.2,38.1271,9.3088,28.8183
20,3,"CFO","cfo_pride",NA,"pride",30,3,0.3,1.2,38.2943,9.699,28.5953
20,3,"CRM","crm_level","level",NA,45,3,0,1.2,51.3664,22.9225,28.4439
20,3,"CRM","crm_alpha_crm","alpha_crm",NA,45,2,0,1.5,55.4627,27.7592,27.7035
20,3,"CRM","crm_fixed","fixed",NA,45,2,0,1.2,51.6165,24.2052,27.4113
20,3,"CFO","cfo_pride",NA,"pride",30,3,0.6,1.5,33.3891,6.0201,27.369
20,3,"CFO","cfo_pride",NA,"pride",45,3,0.6,1.5,33.2219,6.1315,27.0904
20,3,"CRM","crm_alpha_crm","alpha_crm",NA,45,3,0,1.2,54.5151,28.2609,26.2542
20,3,"CRM","crm_cumu_crm","cumu_crm",NA,45,3,0,1.5,56.3545,30.1561,26.1984
20,3,"CRM","crm_random","random",NA,45,2,0,1.2,53.0954,27.1612,25.9342
20,3,"CRM","crm_random","random",NA,45,3,0.3,1.5,44.2833,18.4049,25.8784
20,3,"CRM","crm_level","level",NA,30,3,0,1.5,47.5739,21.7513,25.8226
20,3,"CRM","crm_level","level",NA,45,3,0.3,1.5,43.0006,17.2337,25.7669
20,3,"CRM","crm_fixed","fixed",NA,45,2,0.3,1.5,44.5373,19.6877,24.8496
20,3,"CRM","crm_fixed","fixed",NA,45,3,0,0.9,51.3935,26.5477,24.8458
20,3,"CRM","crm_random","random",NA,30,3,0,1.5,46.8489,22.0301,24.8188
20,3,"CRM","crm_alpha_crm","alpha_crm",NA,45,3,0.3,1.5,47.7703,23.0769,24.6934
20,3,"CRM","crm_level","level",NA,45,2,0,1.2,53.0396,28.5555,24.4841
20,3,"CRM","crm_fixed","fixed",NA,45,3,0.3,1.2,43.5025,19.2415,24.261
20,3,"CRM","crm_level","level",NA,45,2,0.3,1.5,47.1277,22.9225,24.2052
20,3,"CRM","crm_fixed","fixed",NA,30,3,0,1.2,49.0524,24.8745,24.1779
20,3,"CFO","cfo_pride",NA,"pride",45,3,0.3,0.9,38.1271,14.1583,23.9688
20,3,"CFO","cfo_pride",NA,"pride",45,3,0.6,1.2,33.2219,9.3088,23.9131
20,3,"CRM","crm_alpha_crm","alpha_crm",NA,45,2,0.3,1.5,51.5608,27.7592,23.8016
20,3,"CFO","cfo_pride",NA,"pride",30,3,0.3,0.9,38.2943,14.6042,23.6901
20,3,"CFO","cfo_pride",NA,"pride",30,3,0.6,1.2,33.3891,9.699,23.6901
20,3,"CRM","crm_fixed","fixed",NA,30,2,0,1.5,48.2163,24.8187,23.3976
20,3,"CRM","crm_random","random",NA,45,2,0.3,1.5,46.6815,23.3129,23.3686
20,3,"CRM","crm_fixed","fixed",NA,30,3,0.3,1.5,42.5864,19.2973,23.2891
20,3,"CRM","crm_alpha_crm","alpha_crm",NA,45,2,0,1.2,55.4627,32.9431,22.5196
20,3,"CRM","crm_random","random",NA,45,3,0,0.9,52.4261,30.0613,22.3648
20,3,"CRM","crm_cumu_crm","cumu_crm",NA,45,2,0,1.5,55.7971,33.5006,22.2965
20,3,"CRM","crm_cumu_crm","cumu_crm",NA,30,3,0,1.5,54.6823,32.8317,21.8506
20,3,"CRM","crm_random","random",NA,45,3,0.3,1.2,44.2833,22.5321,21.7512
20,3,"CRM","crm_level","level",NA,30,3,0,1.2,47.5739,25.9342,21.6397
20,3,"CRM","crm_level","level",NA,30,3,0.3,1.5,43.391,21.7513,21.6397
20,3,"CRM","crm_random","random",NA,30,3,0.3,1.5,43.5025,22.0301,21.4724
20,3,"CRM","crm_alpha_crm","alpha_crm",NA,30,3,0,1.5,50.5017,29.1527,21.349
20,3,"CRM","crm_fixed","fixed",NA,45,2,0,0.9,51.6165,30.3402,21.2763
20,3,"CRM","crm_level","level",NA,45,3,0,0.9,51.3664,30.1729,21.1935
20,3,"CRM","crm_random","random",NA,30,3,0,1.2,46.8489,26.1015,20.7474
20,3,"CRM","crm_cumu_crm","cumu_crm",NA,45,3,0.3,1.5,50.7246,30.1561,20.5685
20,3,"CRM","crm_fixed","fixed",NA,45,2,0.3,1.2,44.5373,24.2052,20.3321
20,3,"CRM","crm_cumu_crm","cumu_crm",NA,45,3,0,1.2,56.3545,36.0647,20.2898
20,3,"CRM","crm_fixed","fixed",NA,45,3,0.6,1.5,34.2443,13.9989,20.2454
20,3,"CRM","crm_level","level",NA,45,3,0.3,1.2,43.0006,22.9225,20.0781
20,3,"CRM","crm_fixed","fixed",NA,30,2,0.3,1.5,44.8161,24.8187,19.9974
20,3,"CRM","crm_fixed","fixed",NA,30,3,0,0.9,49.0524,29.1132,19.9392
20,3,"CRM","crm_cumu_crm","cumu_crm",NA,45,2,0.3,1.5,53.2887,33.5006,19.7881
20,3,"CRM","crm_random","random",NA,45,2,0.3,1.2,46.6815,27.1612,19.5203
20,3,"CRM","crm_alpha_crm","alpha_crm",NA,45,3,0.3,1.2,47.7703,28.2609,19.5094
20,3,"CRM","crm_random","random",NA,45,2,0,0.9,53.0954,33.9096,19.1858
20,3,"CFO","cfo_pride",NA,"pride",45,3,0.6,0.9,33.2219,14.1583,19.0636
20,3,"CRM","crm_cumu_crm","cumu_crm",NA,30,3,0.3,1.5,51.8952,32.8317,19.0635
20,3,"CRM","crm_fixed","fixed",NA,30,2,0,1.2,48.2163,29.169,19.0473
20,3,"CRM","crm_level","level",NA,45,3,0.6,1.5,36.029,17.2337,18.7953
20,3,"CFO","cfo_pride",NA,"pride",30,3,0.6,0.9,33.3891,14.6042,18.7849
20,3,"CRM","crm_alpha_crm","alpha_crm",NA,45,2,0.3,1.2,51.5608,32.9431,18.6177
20,3,"CRM","crm_level","level",NA,45,2,0.3,1.2,47.1277,28.5555,18.5722
20,3,"CRM","crm_cumu_crm","cumu_crm",NA,45,2,0,1.2,55.7971,37.4582,18.3389
20,3,"CRM","crm_alpha_crm","alpha_crm",NA,45,2,0.6,1.5,45.9309,27.7592,18.1717
20,3,"CRM","crm_level","level",NA,45,2,0.6,1.5,40.8812,22.9225,17.9587
20,3,"CRM","crm_alpha_crm","alpha_crm",NA,45,3,0.6,1.5,40.9142,23.0769,17.8373
20,3,"CRM","crm_random","random",NA,30,2,0,1.5,46.2911,28.4997,17.7914
20,3,"CRM","crm_fixed","fixed",NA,30,3,0.3,1.2,42.5864,24.8745,17.7119
20,3,"CRM","crm_random","random",NA,45,3,0.6,1.5,35.9732,18.4049,17.5683
20,3,"CRM","crm_level","level",NA,45,2,0,0.9,53.0396,35.5828,17.4568
20,3,"CRM","crm_level","level",NA,30,3,0.3,1.2,43.391,25.9342,17.4568
20,3,"CRM","crm_random","random",NA,30,3,0.3,1.2,43.5025,26.1015,17.401
20,3,"CRM","crm_alpha_crm","alpha_crm",NA,45,3,0,0.9,54.5151,37.1237,17.3914
20,3,"CRM","crm_alpha_crm","alpha_crm",NA,45,2,0,0.9,55.4627,38.1271,17.3356
20,3,"CRM","crm_fixed","fixed",NA,45,2,0.6,1.5,36.8656,19.6877,17.1779
20,3,"CRM","crm_fixed","fixed",NA,45,3,0,0.6,51.3935,34.2443,17.1492
20,3,"CRM","crm_level","level",NA,30,2,0,1.5,48.4105,31.2883,17.1222
20,3,"CRM","crm_fixed","fixed",NA,45,3,0.3,0.9,43.5025,26.5477,16.9548
20,3,"CRM","crm_alpha_crm","alpha_crm",NA,30,3,0,1.2,50.5017,33.5563,16.9454
20,3,"CRM","crm_random","random",NA,45,3,0,0.6,52.4261,35.9732,16.4529
20,3,"CRM","crm_random","random",NA,30,2,0.3,1.5,44.9526,28.4997,16.4529
20,3,"CRM","crm_cumu_crm","cumu_crm",NA,30,3,0,1.2,54.6823,38.3501,16.3322
20,3,"CRM","crm_fixed","fixed",NA,30,3,0.6,1.5,35.527,19.2973,16.2297
20,3,"CRM","crm_alpha_crm","alpha_crm",NA,30,2,0,1.5,51.4493,35.3958,16.0535
20,3,"CFO","cfo_pride",NA,"pride",45,2,0,1.5,43.3668,27.4805,15.8863
20,3,"CRM","crm_cumu_crm","cumu_crm",NA,45,2,0.3,1.2,53.2887,37.4582,15.8305
20,3,"CRM","crm_random","random",NA,45,2,0.6,1.5,39.0965,23.3129,15.7836
20,3,"CRM","crm_alpha_crm","alpha_crm",NA,30,3,0.3,1.5,44.9275,29.1527,15.7748
20,3,"CRM","crm_cumu_crm","cumu_crm",NA,30,2,0,1.5,54.8495,39.1862,15.6633
20,3,"CRM","crm_fixed","fixed",NA,30,2,0.3,1.2,44.8161,29.169,15.6471
20,3,"CRM","crm_fixed","fixed",NA,30,2,0.6,1.5,40.3235,24.8187,15.5048
20,3,"CFO","cfo_pride",NA,"pride",30,2,0,1.5,43.3668,27.8707,15.4961
20,3,"CRM","crm_level","level",NA,45,3,0,0.6,51.3664,36.029,15.3374
20,3,"CRM","crm_level","level",NA,30,2,0,1.2,48.4105,33.1288,15.2817
20,3,"CRM","crm_cumu_crm","cumu_crm",NA,45,3,0,0.9,56.3545,41.0814,15.2731
20,3,"CRM","crm_fixed","fixed",NA,45,3,0.6,1.2,34.2443,19.2415,15.0028
20,3,"CRM","crm_level","level",NA,30,3,0.6,1.5,36.5867,21.7513,14.8354
20,3,"CRM","crm_fixed","fixed",NA,45,2,0,0.6,51.6165,36.8656,14.7509
20,3,"CRM","crm_level","level",NA,30,3,0,0.9,47.5739,32.85,14.7239
20,3,"CRM","crm_random","random",NA,30,3,0,0.9,46.8489,32.1807,14.6682
20,3,"CRM","crm_cumu_crm","cumu_crm",NA,45,3,0.3,1.2,50.7246,36.0647,14.6599
20,3,"CRM","crm_random","random",NA,30,2,0,1.2,46.2911,31.8461,14.445
20,3,"CRM","crm_cumu_crm","cumu_crm",NA,45,2,0,0.9,55.7971,41.4158,14.3813
20,3,"CRM","crm_cumu_crm","cumu_crm",NA,45,3,0.6,1.5,44.5373,30.1561,14.3812
20,3,"CRM","crm_cumu_crm","cumu_crm",NA,45,2,0.6,1.5,47.8818,33.5006,14.3812
20,3,"CRM","crm_random","random",NA,45,3,0.3,0.9,44.2833,30.0613,14.222
20,3,"CRM","crm_cumu_crm","cumu_crm",NA,30,2,0.3,1.5,53.4002,39.1862,14.214
20,3,"CRM","crm_fixed","fixed",NA,45,2,0.3,0.9,44.5373,30.3402,14.1971
20,3,"CRM","crm_alpha_crm","alpha_crm",NA,30,2,0.3,1.5,49.4983,35.3958,14.1025
20,3,"CRM","crm_alpha_crm","alpha_crm",NA,45,3,0.9,1.5,37.1237,23.0769,14.0468
20,3,"CRM","crm_random","random",NA,45,2,0,0.6,53.0954,39.0965,13.9989
20,3,"CFO","cfo_pride",NA,"pride",45,2,0.3,1.5,41.4716,27.4805,13.9911
20,3,"CRM","crm_cumu_crm","cumu_crm",NA,30,3,0.6,1.5,46.8227,32.8317,13.991
20,3,"CRM","crm_fixed","fixed",NA,30,2,0,0.9,48.2163,34.4116,13.8047
20,3,"CRM","crm_level","level",NA,30,2,0.3,1.5,45.0641,31.2883,13.7758
20,3,"CRM","crm_alpha_crm","alpha_crm",NA,45,3,0,0.6,54.5151,40.9142,13.6009
20,3,"CRM","crm_cumu_crm","cumu_crm",NA,30,3,0.3,1.2,51.8952,38.3501,13.5451
20,3,"CRM","crm_fixed","fixed",NA,30,3,0,0.6,49.0524,35.527,13.5254
20,3,"CRM","crm_fixed","fixed",NA,30,3,0.3,0.9,42.5864,29.1132,13.4732
20,3,"CRM","crm_random","random",NA,45,3,0.6,1.2,35.9732,22.5321,13.4411
20,3,"CRM","crm_alpha_crm","alpha_crm",NA,45,2,0.3,0.9,51.5608,38.1271,13.4337
20,3,"CFO","cfo_pride",NA,"pride",30,2,0.3,1.5,41.2486,27.8707,13.3779
20,3,"CRM","crm_random","random",NA,30,3,0.6,1.5,35.3597,22.0301,13.3296
20,3,"CRM","crm_level","level",NA,30,2,0,0.9,48.4105,35.2482,13.1623
20,3,"CRM","crm_level","level",NA,45,3,0.6,1.2,36.029,22.9225,13.1065
20,3,"CRM","crm_random","random",NA,30,2,0.3,1.2,44.9526,31.8461,13.1065
20,3,"CRM","crm_alpha_crm","alpha_crm",NA,45,2,0.6,1.2,45.9309,32.9431,12.9878
20,3,"CRM","crm_level","level",NA,45,3,0.9,1.5,30.1729,17.2337,12.9392
20,3,"CRM","crm_level","level",NA,45,3,0.3,0.9,43.0006,30.1729,12.8277
20,3,"CRM","crm_random","random",NA,45,2,0.3,0.9,46.6815,33.9096,12.7719
20,3,"CRM","crm_fixed","fixed",NA,45,2,0.6,1.2,36.8656,24.2052,12.6604
20,3,"CRM","crm_level","level",NA,45,2,0.9,1.5,35.5828,22.9225,12.6603
20,3,"CRM","crm_alpha_crm","alpha_crm",NA,45,3,0.6,1.2,40.9142,28.2609,12.6533
20,3,"CRM","crm_fixed","fixed",NA,45,3,0.9,1.5,26.5477,13.9989,12.5488
20,3,"CFO","cfo_pride",NA,"pride",45,2,0,1.2,43.3668,30.9365,12.4303
20,3,"CRM","crm_level","level",NA,45,2,0.6,1.2,40.8812,28.5555,12.3257
20,3,"CRM","crm_cumu_crm","cumu_crm",NA,30,2,0,1.2,54.8495,42.5307,12.3188
20,3,"CRM","crm_level","level",NA,45,2,0,0.6,53.0396,40.8812,12.1584
20,3,"CRM","crm_alpha_crm","alpha_crm",NA,30,3,0.6,1.5,41.2486,29.1527,12.0959
20,3,"CRM","crm_level","level",NA,30,2,0.3,1.2,45.0641,33.1288,11.9353
20,3,"CRM","crm_random","random",NA,45,2,0.6,1.2,39.0965,27.1612,11.9353
20,3,"CRM","crm_alpha_crm","alpha_crm",NA,30,2,0,1.2,51.4493,39.5764,11.8729
20,3,"CRM","crm_cumu_crm","cumu_crm",NA,45,2,0.3,0.9,53.2887,41.4158,11.8729
20,3,"CRM","crm_cumu_crm","cumu_crm",NA,45,3,0,0.6,56.3545,44.5373,11.8172
20,3,"CFO","cfo_pride",NA,"pride",30,2,0,1.2,43.3668,31.5496,11.8172
20,3,"CRM","crm_cumu_crm","cumu_crm",NA,30,3,0.9,1.5,44.6488,32.8317,11.8171
20,3,"CRM","crm_random","random",NA,45,3,0.9,1.5,30.0613,18.4049,11.6564
20,3,"CRM","crm_level","level",NA,45,2,0.3,0.9,47.1277,35.5828,11.5449
20,3,"CRM","crm_random","random",NA,30,3,0,0.6,46.8489,35.3597,11.4892
20,3,"CRM","crm_alpha_crm","alpha_crm",NA,30,3,0.3,1.2,44.9275,33.5563,11.3712
20,3,"CRM","crm_random","random",NA,30,3,0.3,0.9,43.5025,32.1807,11.3218
20,3,"CRM","crm_fixed","fixed",NA,30,2,0.6,1.2,40.3235,29.169,11.1545
20,3,"CRM","crm_level","level",NA,30,3,0.9,1.5,32.85,21.7513,11.0987
20,3,"CRM","crm_level","level",NA,30,3,0,0.6,47.5739,36.5867,10.9872
20,3,"CRM","crm_cumu_crm","cumu_crm",NA,45,3,0.9,1.5,41.0814,30.1561,10.9253
20,3,"CFO","cfo_pride",NA,"pride",30,2,0.6,1.5,38.796,27.8707,10.9253
20,3,"CFO","cfo_pride",NA,"pride",45,2,0,0.9,43.3668,32.4415,10.9253
20,3,"CFO","cfo_pride",NA,"pride",45,2,0.6,1.5,38.4058,27.4805,10.9253
20,3,"CRM","crm_cumu_crm","cumu_crm",NA,30,2,0.3,1.2,53.4002,42.5307,10.8695
20,3,"CRM","crm_random","random",NA,30,2,0.6,1.5,39.2638,28.4997,10.7641
20,3,"CRM","crm_alpha_crm","alpha_crm",NA,30,3,0.9,1.5,39.9108,29.1527,10.7581
20,3,"CRM","crm_fixed","fixed",NA,30,3,0.6,1.2,35.527,24.8745,10.6525
20,3,"CRM","crm_level","level",NA,30,3,0.6,1.2,36.5867,25.9342,10.6525
20,3,"CRM","crm_fixed","fixed",NA,45,2,0.9,1.5,30.3402,19.6877,10.6525
20,3,"CRM","crm_alpha_crm","alpha_crm",NA,45,3,0.3,0.9,47.7703,37.1237,10.6466
20,3,"CRM","crm_random","random",NA,45,2,0.9,1.5,33.9096,23.3129,10.5967
20,3,"CRM","crm_alpha_crm","alpha_crm",NA,30,3,0,0.9,50.5017,39.9108,10.5909
20,3,"CRM","crm_level","level",NA,30,3,0.3,0.9,43.391,32.85,10.541
20,3,"CFO","cfo_pride",NA,"pride",45,2,0.3,1.2,41.4716,30.9365,10.5351
20,3,"CRM","crm_alpha_crm","alpha_crm",NA,30,2,0.6,1.5,45.8751,35.3958,10.4793
20,3,"CRM","crm_cumu_crm","cumu_crm",NA,45,2,0.6,1.2,47.8818,37.4582,10.4236
20,3,"CRM","crm_fixed","fixed",NA,30,2,0.3,0.9,44.8161,34.4116,10.4045
20,3,"CRM","crm_alpha_crm","alpha_crm",NA,45,2,0.9,1.5,38.1271,27.7592,10.3679
20,3,"CRM","crm_cumu_crm","cumu_crm",NA,30,2,0.6,1.5,49.4983,39.1862,10.3121
20,3,"CRM","crm_random","random",NA,30,3,0.9,1.5,32.1807,22.0301,10.1506
20,3,"CFO","cfo_pride",NA,"pride",30,3,0,0.6,43.4783,33.3891,10.0892
20,3,"CFO","cfo_pride",NA,"pride",45,3,0,0.6,43.311,33.2219,10.0891
20,3,"CRM","crm_cumu_crm","cumu_crm",NA,30,3,0,0.9,54.6823,44.6488,10.0335
20,3,"CRM","crm_random","random",NA,30,2,0,0.9,46.2911,36.3636,9.9275
20,3,"CRM","crm_alpha_crm","alpha_crm",NA,30,2,0.3,1.2,49.4983,39.5764,9.9219
20,3,"CRM","crm_level","level",NA,30,2,0.3,0.9,45.0641,35.2482,9.81590000000001
20,3,"CRM","crm_fixed","fixed",NA,30,3,0.9,1.5,29.1132,19.2973,9.8159
20,3,"CFO","cfo_pride",NA,"pride",30,2,0.3,1.2,41.2486,31.5496,9.699
20,3,"CRM","crm_cumu_crm","cumu_crm",NA,45,3,0.3,0.9,50.7246,41.0814,9.6432
20,3,"CRM","crm_fixed","fixed",NA,30,2,0.9,1.5,34.4116,24.8187,9.5929
20,3,"CRM","crm_level","level",NA,30,2,0.6,1.5,40.8812,31.2883,9.5929
20,3,"CRM","crm_alpha_crm","alpha_crm",NA,45,2,0,0.6,55.4627,45.9309,9.5318
20,3,"CRM","crm_cumu_crm","cumu_crm",NA,30,2,0,0.9,54.8495,45.4849,9.3646
20,3,"CRM","crm_alpha_crm","alpha_crm",NA,30,2,0.9,1.5,44.7046,35.3958,9.3088
20,3,"CRM","crm_random","random",NA,30,3,0.6,1.2,35.3597,26.1015,9.2582
20,3,"CRM","crm_fixed","fixed",NA,45,3,0.3,0.6,43.5025,34.2443,9.2582
20,3,"CRM","crm_alpha_crm","alpha_crm",NA,30,3,0,0.6,50.5017,41.2486,9.2531
20,3,"CFO","cfo_pride",NA,"pride",30,2,0,0.9,43.3668,34.1695,9.1973
20,3,"CFO","cfo_pride",NA,"pride",45,2,0.3,0.9,41.4716,32.4415,9.0301
20,3,"CRM","crm_alpha_crm","alpha_crm",NA,45,3,0.9,1.2,37.1237,28.2609,8.8628
20,3,"CRM","crm_random","random",NA,30,2,0.3,0.9,44.9526,36.3636,8.589
20,3,"CFO","cfo_pride",NA,"pride",30,3,0.9,1.5,14.6042,6.0201,8.5841
20,3,"CRM","crm_cumu_crm","cumu_crm",NA,30,3,0.6,1.2,46.8227,38.3501,8.4726
20,3,"CRM","crm_cumu_crm","cumu_crm",NA,45,3,0.6,1.2,44.5373,36.0647,8.4726
20,3,"CRM","crm_level","level",NA,45,3,0,0.3,51.3664,43.0006,8.3658
20,3,"CRM","crm_random","random",NA,45,3,0.3,0.6,44.2833,35.9732,8.3101
20,3,"CRM","crm_random","random",NA,30,3,0.3,0.6,43.5025,35.3597,8.1428
20,3,"CRM","crm_random","random",NA,45,3,0,0.3,52.4261,44.2833,8.1428
20,3,"CFO","cfo_pride",NA,"pride",45,3,0.9,1.5,14.1583,6.1315,8.0268
20,3,"CRM","crm_cumu_crm","cumu_crm",NA,45,2,0,0.6,55.7971,47.8818,7.9153
20,3,"CRM","crm_cumu_crm","cumu_crm",NA,30,2,0.3,0.9,53.4002,45.4849,7.91529999999999
20,3,"CRM","crm_cumu_crm","cumu_crm",NA,45,2,0.9,1.5,41.4158,33.5006,7.9152
20,3,"CRM","crm_fixed","fixed",NA,30,2,0,0.6,48.2163,40.3235,7.89279999999999
20,3,"CRM","crm_fixed","fixed",NA,45,3,0,0.3,51.3935,43.5025,7.89100000000001
