"Scenario_Set","Scenario_Name","Scenario","Source_Scenario","True_MTD","Scenario_Attempt","Model","Method","BOIN_Method","BOIN_r_estimator","CRM_r_model","CFO_Method","Alpha_true","r_carry","Accrual","T_assess","Nmax_eff","Cycle_Max","Continuous_Enrollment","Restrict_To_Tried","Dose","True_DLT_rate","True_IPDE_DLT_rate","Estimated_pj","r_hat","r_cap","r_use","MTD_Selection_pct","Pts_Treated","Unique_Pts_by_Dose","IPDE_Doses","Total_Administrations","Total_Unique_Patients","Early_Stopping_pct","Duration","n_valid","ntrial_from_files","CRM_Skeleton","CRM_Theta_Prior_Mean","CRM_Theta_Prior_SD","CRM_r_Prior_a","CRM_r_Prior_b","CFO_Skeleton","CFO_Model_File","CFO_Sigma2_Beta","CFO_Eta","CFO_PK_Method","CFO_N_MC_W","CFO_M_Use","CFO_Use_Monotone_Pair","CFO_N_Chains","CFO_N_Adapt","CFO_N_Burnin","CFO_N_Iter","CFO_Thin","CRM_Dose_Values","CRM_Alpha_Grid_Length","CRM_Dose_Scores_Raw","CRM_Dose_Scores","CRM_Cumu_Beta0_Mean","CRM_Cumu_Beta0_Prec","CRM_Cumu_Beta0_DF","CRM_Cumu_Beta1_Shape","CRM_Cumu_Beta1_Rate","CRM_Cumu_Beta2_Rate","CRM_Cumu_Include_Current"
"S20_5d","S20_5d_SC9",9,4,4,1,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,0,0,0.0714,28,45,1,1,1,5,0.39,0.39,0.4293,NA,NA,NA,24.4841,10.1076,10.1076,0,44.9766,44.9766,0.0558,646.5593,1793,1793,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45","0.62828086,0.83770782,1.25656172,1.46598868,1.88484259",-2.8,2,1,2.5,1.6,1,0
"S20_5d","S20_5d_SC9",9,4,4,1,"CRM","crm_fixed",NA,NA,"fixed",NA,0,0,0.0714,28,45,2,1,1,1,0.09,0.09,0.1157,0,NA,NA,0.0558,4.6916,4.6916,0,44.9766,33.6029,0.0558,522.0921,1793,1793,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC9",9,4,4,1,"CRM","crm_fixed",NA,NA,"fixed",NA,0,0,0.0714,28,45,2,1,1,2,0.15,0.15,0.1575,NA,NA,NA,4.7964,6.2359,6.2359,3.8957,44.9766,33.6029,0.0558,522.0921,1793,1793,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC9",9,4,4,1,"CRM","crm_fixed",NA,NA,"fixed",NA,0,0,0.0714,28,45,2,1,1,3,0.23,0.23,0.2458,NA,NA,NA,27.1054,11.324,11.324,1.3625,44.9766,33.6029,0.0558,522.0921,1793,1793,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC9",9,4,4,1,"CRM","crm_fixed",NA,NA,"fixed",NA,0,0,0.0714,28,45,2,1,1,4,0.28,0.28,0.292,NA,NA,NA,43.5025,12.3982,12.3982,4.4462,44.9766,33.6029,0.0558,522.0921,1793,1793,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC9",9,4,4,1,"CRM","crm_fixed",NA,NA,"fixed",NA,0,0,0.0714,28,45,2,1,1,5,0.39,0.39,0.3885,NA,NA,NA,24.4841,10.3268,10.3268,1.6693,44.9766,33.6029,0.0558,522.0921,1793,1793,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC9",9,4,4,1,"CRM","crm_random",NA,NA,"random",NA,0,0,0.0714,28,45,2,1,1,1,0.09,0.09,0.1125,0.0292,NA,NA,0.2232,4.5251,4.5251,0,44.9766,33.6574,0.0558,523.2208,1792,1792,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC9",9,4,4,1,"CRM","crm_random",NA,NA,"random",NA,0,0,0.0714,28,45,2,1,1,2,0.15,0.15,0.1536,NA,NA,NA,4.4643,5.9263,5.9263,3.755,44.9766,33.6574,0.0558,523.2208,1792,1792,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC9",9,4,4,1,"CRM","crm_random",NA,NA,"random",NA,0,0,0.0714,28,45,2,1,1,3,0.23,0.23,0.2408,NA,NA,NA,24.2188,10.5737,10.5737,1.37,44.9766,33.6574,0.0558,523.2208,1792,1792,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC9",9,4,4,1,"CRM","crm_random",NA,NA,"random",NA,0,0,0.0714,28,45,2,1,1,4,0.28,0.28,0.2868,NA,NA,NA,44.2522,12.3131,12.3131,4.4224,44.9766,33.6574,0.0558,523.2208,1792,1792,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC9",9,4,4,1,"CRM","crm_random",NA,NA,"random",NA,0,0,0.0714,28,45,2,1,1,5,0.39,0.39,0.3829,NA,NA,NA,26.7857,11.6384,11.6384,1.7718,44.9766,33.6574,0.0558,523.2208,1792,1792,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC9",9,4,4,1,"CRM","crm_level",NA,NA,"level",NA,0,0,0.0714,28,45,2,1,1,1,0.09,0.09,0.1115,NA,NA,NA,0.1674,4.5017,4.5017,0,44.9766,33.7617,0.0558,524.3951,1792,1792,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC9",9,4,4,1,"CRM","crm_level",NA,NA,"level",NA,0,0,0.0714,28,45,2,1,1,2,0.15,0.15,0.1524,0.04,NA,NA,3.9621,5.8677,5.8677,3.7282,44.9766,33.7617,0.0558,524.3951,1792,1792,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC9",9,4,4,1,"CRM","crm_level",NA,NA,"level",NA,0,0,0.0714,28,45,2,1,1,3,0.23,0.23,0.2394,0.0704,NA,NA,24.1629,10.418,10.418,1.3415,44.9766,33.7617,0.0558,524.3951,1792,1792,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC9",9,4,4,1,"CRM","crm_level",NA,NA,"level",NA,0,0,0.0714,28,45,2,1,1,4,0.28,0.28,0.2854,0.0606,NA,NA,43.8616,12.3198,12.3198,4.3371,44.9766,33.7617,0.0558,524.3951,1792,1792,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC9",9,4,4,1,"CRM","crm_level",NA,NA,"level",NA,0,0,0.0714,28,45,2,1,1,5,0.39,0.39,0.3815,0.0971,NA,NA,27.7902,11.8694,11.8694,1.808,44.9766,33.7617,0.0558,524.3951,1792,1792,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC9",9,4,4,1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",NA,0,0,0.0714,28,45,2,1,1,1,0.09,0.09,0.1055,NA,NA,NA,0.1115,4.4724,4.4724,0,44.9766,34.1852,0.0558,527.363,1793,1793,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC9",9,4,4,1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",NA,0,0,0.0714,28,45,2,1,1,2,0.15,0.15,0.1453,NA,NA,NA,3.2348,5.5014,5.5014,3.6771,44.9766,34.1852,0.0558,527.363,1793,1793,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC9",9,4,4,1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",NA,0,0,0.0714,28,45,2,1,1,3,0.23,0.23,0.2308,NA,NA,NA,20.0223,9.2175,9.2175,1.2125,44.9766,34.1852,0.0558,527.363,1793,1793,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC9",9,4,4,1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",NA,0,0,0.0714,28,45,2,1,1,4,0.28,0.28,0.2763,NA,NA,NA,44.2276,12.005,12.005,3.9654,44.9766,34.1852,0.0558,527.363,1793,1793,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC9",9,4,4,1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",NA,0,0,0.0714,28,45,2,1,1,5,0.39,0.39,0.3721,NA,NA,NA,32.348,13.7803,13.7803,1.9364,44.9766,34.1852,0.0558,527.363,1793,1793,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC9",9,4,4,1,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,0,0,0.0714,28,45,2,1,1,1,0.09,0.09,0.1128,NA,NA,NA,0,3.256,3.256,0,44.9766,34.9158,0.0558,532.2972,1793,1793,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45","0.62828086,0.83770782,1.25656172,1.46598868,1.88484259",-2.8,2,1,2.5,1.6,1,0
"S20_5d","S20_5d_SC9",9,4,4,1,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,0,0,0.0714,28,45,2,1,1,2,0.15,0.15,0.1415,NA,NA,NA,2.3424,5.4244,5.4244,2.9186,44.9766,34.9158,0.0558,532.2972,1793,1793,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45","0.62828086,0.83770782,1.25656172,1.46598868,1.88484259",-2.8,2,1,2.5,1.6,1,0
"S20_5d","S20_5d_SC9",9,4,4,1,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,0,0,0.0714,28,45,2,1,1,3,0.23,0.23,0.2208,NA,NA,NA,17.3452,8.7875,8.7875,1.4434,44.9766,34.9158,0.0558,532.2972,1793,1793,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45","0.62828086,0.83770782,1.25656172,1.46598868,1.88484259",-2.8,2,1,2.5,1.6,1,0
"S20_5d","S20_5d_SC9",9,4,4,1,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,0,0,0.0714,28,45,2,1,1,4,0.28,0.28,0.2719,NA,NA,NA,45.1757,12.7345,12.7345,3.565,44.9766,34.9158,0.0558,532.2972,1793,1793,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45","0.62828086,0.83770782,1.25656172,1.46598868,1.88484259",-2.8,2,1,2.5,1.6,1,0
"S20_5d","S20_5d_SC9",9,4,4,1,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,0,0,0.0714,28,45,2,1,1,5,0.39,0.39,0.3912,NA,NA,NA,35.0809,14.7741,14.7741,2.1339,44.9766,34.9158,0.0558,532.2972,1793,1793,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45","0.62828086,0.83770782,1.25656172,1.46598868,1.88484259",-2.8,2,1,2.5,1.6,1,0
"S20_5d","S20_5d_SC9",9,4,4,1,"CRM","crm_fixed",NA,NA,"fixed",NA,0,0,0.0714,28,45,3,1,1,1,0.09,0.09,0.1156,0,NA,NA,0.0558,4.6916,4.6916,0,44.9766,30.9264,0.0558,499.3618,1793,1793,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC9",9,4,4,1,"CRM","crm_fixed",NA,NA,"fixed",NA,0,0,0.0714,28,45,3,1,1,2,0.15,0.15,0.1573,NA,NA,NA,4.6849,6.1991,6.1991,3.8873,44.9766,30.9264,0.0558,499.3618,1793,1793,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC9",9,4,4,1,"CRM","crm_fixed",NA,NA,"fixed",NA,0,0,0.0714,28,45,3,1,1,3,0.23,0.23,0.2456,NA,NA,NA,26.9381,11.2922,11.2922,4.3977,44.9766,30.9264,0.0558,499.3618,1793,1793,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC9",9,4,4,1,"CRM","crm_fixed",NA,NA,"fixed",NA,0,0,0.0714,28,45,3,1,1,4,0.28,0.28,0.2918,NA,NA,NA,43.7256,12.4484,12.4484,2.8087,44.9766,30.9264,0.0558,499.3618,1793,1793,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC9",9,4,4,1,"CRM","crm_fixed",NA,NA,"fixed",NA,0,0,0.0714,28,45,3,1,1,5,0.39,0.39,0.3883,NA,NA,NA,24.5399,10.3452,10.3452,2.9565,44.9766,30.9264,0.0558,499.3618,1793,1793,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC9",9,4,4,1,"CRM","crm_random",NA,NA,"random",NA,0,0,0.0714,28,45,3,1,1,1,0.09,0.09,0.1124,0.0279,NA,NA,0.2232,4.4883,4.4883,0,44.9766,31.139,0.0558,500.4276,1792,1792,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC9",9,4,4,1,"CRM","crm_random",NA,NA,"random",NA,0,0,0.0714,28,45,3,1,1,2,0.15,0.15,0.1534,NA,NA,NA,4.9107,5.8326,5.8326,3.7266,44.9766,31.139,0.0558,500.4276,1792,1792,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC9",9,4,4,1,"CRM","crm_random",NA,NA,"random",NA,0,0,0.0714,28,45,3,1,1,3,0.23,0.23,0.2405,NA,NA,NA,23.8281,10.1987,10.1987,4.1529,44.9766,31.139,0.0558,500.4276,1792,1792,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC9",9,4,4,1,"CRM","crm_random",NA,NA,"random",NA,0,0,0.0714,28,45,3,1,1,4,0.28,0.28,0.2864,NA,NA,NA,43.5268,12.4319,12.4319,2.6696,44.9766,31.139,0.0558,500.4276,1792,1792,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC9",9,4,4,1,"CRM","crm_random",NA,NA,"random",NA,0,0,0.0714,28,45,3,1,1,5,0.39,0.39,0.3824,NA,NA,NA,27.4554,12.0251,12.0251,3.2885,44.9766,31.139,0.0558,500.4276,1792,1792,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC9",9,4,4,1,"CRM","crm_level",NA,NA,"level",NA,0,0,0.0714,28,45,3,1,1,1,0.09,0.09,0.1105,NA,NA,NA,0.279,4.4816,4.4816,0,44.9766,31.2288,0.0558,501.2068,1792,1792,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC9",9,4,4,1,"CRM","crm_level",NA,NA,"level",NA,0,0,0.0714,28,45,3,1,1,2,0.15,0.15,0.1512,0.043,NA,NA,3.7388,5.5262,5.5262,3.7037,44.9766,31.2288,0.0558,501.2068,1792,1792,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC9",9,4,4,1,"CRM","crm_level",NA,NA,"level",NA,0,0,0.0714,28,45,3,1,1,3,0.23,0.23,0.2379,0.0466,NA,NA,23.3817,10.2054,10.2054,4.0206,44.9766,31.2288,0.0558,501.2068,1792,1792,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC9",9,4,4,1,"CRM","crm_level",NA,NA,"level",NA,0,0,0.0714,28,45,3,1,1,4,0.28,0.28,0.2836,0.0671,NA,NA,44.6987,12.3181,12.3181,2.7204,44.9766,31.2288,0.0558,501.2068,1792,1792,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC9",9,4,4,1,"CRM","crm_level",NA,NA,"level",NA,0,0,0.0714,28,45,3,1,1,5,0.39,0.39,0.3796,0.0909,NA,NA,27.846,12.4453,12.4453,3.303,44.9766,31.2288,0.0558,501.2068,1792,1792,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC9",9,4,4,1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",NA,0,0,0.0714,28,45,3,1,1,1,0.09,0.09,0.103,NA,NA,NA,0.1115,4.4456,4.4456,0,44.9766,32.0714,0.0558,505.951,1793,1793,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC9",9,4,4,1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",NA,0,0,0.0714,28,45,3,1,1,2,0.15,0.15,0.1423,NA,NA,NA,2.7328,5.0262,5.0262,3.6497,44.9766,32.0714,0.0558,505.951,1793,1793,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC9",9,4,4,1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",NA,0,0,0.0714,28,45,3,1,1,3,0.23,0.23,0.227,NA,NA,NA,18.5722,8.3525,8.3525,3.7925,44.9766,32.0714,0.0558,505.951,1793,1793,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC9",9,4,4,1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",NA,0,0,0.0714,28,45,3,1,1,4,0.28,0.28,0.2722,NA,NA,NA,43.6141,11.9582,11.9582,2.0429,44.9766,32.0714,0.0558,505.951,1793,1793,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC9",9,4,4,1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",NA,0,0,0.0714,28,45,3,1,1,5,0.39,0.39,0.3677,NA,NA,NA,34.9136,15.1941,15.1941,3.42,44.9766,32.0714,0.0558,505.951,1793,1793,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC9",9,4,4,1,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,0,0,0.0714,28,45,3,1,1,1,0.09,0.09,0.112,NA,NA,NA,0,3.2543,3.2543,0,44.9766,32.9939,0.0558,509.8206,1793,1793,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45","0.62828086,0.83770782,1.25656172,1.46598868,1.88484259",-2.8,2,1,2.5,1.6,1,0
"S20_5d","S20_5d_SC9",9,4,4,1,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,0,0,0.0714,28,45,3,1,1,2,0.15,0.15,0.1399,NA,NA,NA,1.8405,4.6481,4.6481,2.9158,44.9766,32.9939,0.0558,509.8206,1793,1793,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45","0.62828086,0.83770782,1.25656172,1.46598868,1.88484259",-2.8,2,1,2.5,1.6,1,0
"S20_5d","S20_5d_SC9",9,4,4,1,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,0,0,0.0714,28,45,3,1,1,3,0.23,0.23,0.2168,NA,NA,NA,15.0586,7.7869,7.7869,3.3447,44.9766,32.9939,0.0558,509.8206,1793,1793,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45","0.62828086,0.83770782,1.25656172,1.46598868,1.88484259",-2.8,2,1,2.5,1.6,1,0
"S20_5d","S20_5d_SC9",9,4,4,1,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,0,0,0.0714,28,45,3,1,1,4,0.28,0.28,0.2664,NA,NA,NA,45.2315,12.6559,12.6559,2.1054,44.9766,32.9939,0.0558,509.8206,1793,1793,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45","0.62828086,0.83770782,1.25656172,1.46598868,1.88484259",-2.8,2,1,2.5,1.6,1,0
"S20_5d","S20_5d_SC9",9,4,4,1,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,0,0,0.0714,28,45,3,1,1,5,0.39,0.39,0.3831,NA,NA,NA,37.8137,16.6313,16.6313,3.6168,44.9766,32.9939,0.0558,509.8206,1793,1793,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45","0.62828086,0.83770782,1.25656172,1.46598868,1.88484259",-2.8,2,1,2.5,1.6,1,0
