"Task_ID","Scenario","Source_Scenario","Scenario_Group","Attempt","Allocation","Stage2_Allocation","Model_ID","Carryover_Model","Efficacy_Model","Nmax","N_s1","N_s2","n_eval","Cycle_Max","Arrival_Rate","T_assess","True_MTD","True_OBD","Target_Toxicity","Utility_Type","Lambda_T","Dose","Toxicity_IPDE_Alpha","Efficacy_IPDE_Alpha","True_DLT_rate","True_Efficacy_rate","Estimated_CRM_pj","Estimated_Efficacy","Estimated_Utility","Carryover_Mean","MTD_Selection_pct","OBD_Selection_pct","Pts_Treated","Unique_Pts_by_Dose","IPDE_Doses","Total_Administrations","Total_Unique_Patients","Duration","Early_Stop_pct","ntrial"
15,20,5,"five_scenarios_txt",1,"one_stage","highest_utility","additive_shared","additive_shared","previous_dose_additive",30,30,30,3,2,0.0178571428571429,28,3,2,0.3,3,1,2,0,0,0.14,0.25,0.180297766845764,0.226944951968918,46.3743546650255,0.120686807532736,10.7,44.9,10.659,7.946,4.254,29.577,18.802,1102.9614659047,2.5,1000
15,20,5,"five_scenarios_txt",1,"one_stage","highest_utility","additive_shared","additive_shared","previous_dose_additive",30,30,30,3,2,0.0178571428571429,28,3,2,0.3,3,1,3,0,0,0.31,0.25,0.27062895740154,0.24794599554345,44.0326532746284,0.120686807532736,39,27.1,7.983,6.27,2.751,29.577,18.802,1102.9614659047,2.5,1000
15,20,5,"five_scenarios_txt",1,"one_stage","highest_utility","additive_shared","additive_shared","previous_dose_additive",30,30,30,3,2,0.0178571428571429,28,3,2,0.3,3,1,4,0,0,0.41,0.25,0.317117844946192,0.31916581420791,46.4531317417435,0.120686807532736,35.4,12.5,4.419,3.693,1.517,29.577,18.802,1102.9614659047,2.5,1000
15,20,5,"five_scenarios_txt",1,"one_stage","highest_utility","additive_shared","additive_shared","previous_dose_additive",30,30,30,3,2,0.0178571428571429,28,3,2,0.3,3,1,5,0,0,0.52,0.25,0.412765629468875,0.42627284376814,49.0557411482083,0.120686807532736,12.8,1.3,1.401,1.229,0.466,29.577,18.802,1102.9614659047,2.5,1000
16,24,4,"five_scenarios_txt",1,"one_stage","highest_utility","additive_shared","additive_shared","previous_dose_additive",30,30,30,3,2,0.0178571428571429,28,5,4,0.3,3,1,1,0,0,0.01,0.05,0.0278951910613711,0.144813409867389,47.5340952972188,0.120375787499887,0,0.9,3.429,2.391,1.11,30,19.518,1204.30950667003,0,1000
16,24,4,"five_scenarios_txt",1,"one_stage","highest_utility","additive_shared","additive_shared","previous_dose_additive",30,30,30,3,2,0.0178571428571429,28,5,4,0.3,3,1,2,0,0,0.02,0.08,0.0445434371839013,0.1622792087235,47.9182982371727,0.120375787499887,0,1.2,3.447,2.772,1.784,30,19.518,1204.30950667003,0,1000
16,24,4,"five_scenarios_txt",1,"one_stage","highest_utility","additive_shared","additive_shared","previous_dose_additive",30,30,30,3,2,0.0178571428571429,28,5,4,0.3,3,1,3,0,0,0.05,0.2,0.0890880529110367,0.224908152664827,49.8996733670724,0.120375787499887,0.1,4.4,4.434,3.464,1.838,30,19.518,1204.30950667003,0,1000
16,24,4,"five_scenarios_txt",1,"one_stage","highest_utility","additive_shared","additive_shared","previous_dose_additive",30,30,30,3,2,0.0178571428571429,28,5,4,0.3,3,1,4,0,0,0.1,0.5,0.11732108024194,0.426608186643122,60.8690192998553,0.120375787499887,30.9,59.4,12.195,9.419,3.873,30,19.518,1204.30950667003,0,1000
16,24,4,"five_scenarios_txt",1,"one_stage","highest_utility","additive_shared","additive_shared","previous_dose_additive",30,30,30,3,2,0.0178571428571429,28,5,4,0.3,3,1,5,0,0,0.25,0.5,0.186765036494115,0.450221717309738,59.5127253843821,0.120375787499887,69,34.1,6.495,5.25,1.877,30,19.518,1204.30950667003,0,1000
17,27,2,"higher_gap_above_MTD",1,"one_stage","highest_utility","additive_shared","additive_shared","previous_dose_additive",30,30,30,3,2,0.0178571428571429,28,3,3,0.3,3,1,1,0,0,0.11,0.1,0.161105072845606,0.142130890395644,42.0536249947999,0.11913417233312,4.2,13,6.807,4.65,2.406,29.181,19.29,1130.90828540554,4.9,1000
17,27,2,"higher_gap_above_MTD",1,"one_stage","highest_utility","additive_shared","additive_shared","previous_dose_additive",30,30,30,3,2,0.0178571428571429,28,3,3,0.3,3,1,2,0,0,0.17,0.2,0.208333543495658,0.217718835156739,44.6995083219031,0.11913417233312,16.7,26.5,8.013,6.103,3.205,29.181,19.29,1130.90828540554,4.9,1000
17,27,2,"higher_gap_above_MTD",1,"one_stage","highest_utility","additive_shared","additive_shared","previous_dose_additive",30,30,30,3,2,0.0178571428571429,28,3,3,0.3,3,1,3,0,0,0.3,0.4,0.3027283018694,0.369684418761626,50.0513583171588,0.11913417233312,50.4,44.8,9.777,7.854,3.026,29.181,19.29,1130.90828540554,4.9,1000
17,27,2,"higher_gap_above_MTD",1,"one_stage","highest_utility","additive_shared","additive_shared","previous_dose_additive",30,30,30,3,2,0.0178571428571429,28,3,3,0.3,3,1,4,0,0,0.5,0.42,0.350199342961696,0.434888730680793,52.0737404798531,0.11913417233312,25.9,9.9,3.957,3.431,1.095,29.181,19.29,1130.90828540554,4.9,1000
17,27,2,"higher_gap_above_MTD",1,"one_stage","highest_utility","additive_shared","additive_shared","previous_dose_additive",30,30,30,3,2,0.0178571428571429,28,3,3,0.3,3,1,5,0,0,0.62,0.45,0.446029929501519,0.49372536623865,51.7726868186161,0.11913417233312,2.4,0.6,0.627,0.573,0.159,29.181,19.29,1130.90828540554,4.9,1000
18,38,38,"user_added",1,"one_stage","highest_utility","additive_shared","additive_shared","previous_dose_additive",30,30,30,3,2,0.0178571428571429,28,5,5,0.3,3,1,1,0,0,0.05,0.05,0.0606352777077117,0.128361669001909,45.2394219808203,0.116241518028445,0.6,13.2,4.623,3.162,1.607,29.841,18.626,1132.11968117654,1.2,1000
18,38,38,"user_added",1,"one_stage","highest_utility","additive_shared","additive_shared","previous_dose_additive",30,30,30,3,2,0.0178571428571429,28,5,5,0.3,3,1,2,0,0,0.1,0.08,0.0884668704438308,0.1446062607658,45.1034465077181,0.116241518028445,1,9.5,4.785,3.738,2.313,29.841,18.626,1132.11968117654,1.2,1000
18,38,38,"user_added",1,"one_stage","highest_utility","additive_shared","additive_shared","previous_dose_additive",30,30,30,3,2,0.0178571428571429,28,5,5,0.3,3,1,3,0,0,0.12,0.12,0.154370455988997,0.169931648041782,43.9912211893232,0.116241518028445,2.3,8.5,4.932,3.786,2.08,29.841,18.626,1132.11968117654,1.2,1000
18,38,38,"user_added",1,"one_stage","highest_utility","additive_shared","additive_shared","previous_dose_additive",30,30,30,3,2,0.0178571428571429,28,5,5,0.3,3,1,4,0,0,0.15,0.15,0.192318468978562,0.193456101354322,43.8912191051415,0.116241518028445,19.7,9.1,5.616,4.312,2.337,29.841,18.626,1132.11968117654,1.2,1000
18,38,38,"user_added",1,"one_stage","highest_utility","additive_shared","additive_shared","previous_dose_additive",30,30,30,3,2,0.0178571428571429,28,5,5,0.3,3,1,5,0,0,0.3,0.5,0.278129302711781,0.459278189107303,56.4111558634908,0.116241518028445,76.4,58.4,9.885,7.949,2.878,29.841,18.626,1132.11968117654,1.2,1000
