"Scenario_Set","Scenario_Name","Scenario","Source_Scenario","True_MTD","Scenario_Attempt","Model","Method","BOIN_Method","BOIN_r_estimator","CRM_r_model","CFO_Method","Alpha_true","r_carry","Accrual","T_assess","Nmax_eff","Cycle_Max","IPDE_Design","New_Patient_First","N_Eval_Escalate","D_Cap","Dose_Cap","Continuous_Enrollment","Restrict_To_Tried","Dose","True_DLT_rate","True_IPDE_DLT_rate","Estimated_pj","r_hat","r_cap","r_use","MTD_Selection_pct","Pts_Treated","Unique_Pts_by_Dose","IPDE_Doses","Total_Administrations","Total_Unique_Patients","Early_Stopping_pct","Duration","n_valid","ntrial_from_files","CRM_Skeleton","CRM_Theta_Prior_Mean","CRM_Theta_Prior_SD","CRM_r_Prior_a","CRM_r_Prior_b","CFO_Skeleton","CFO_Model_File","CFO_Sigma2_Beta","CFO_Eta","CFO_PK_Method","CFO_N_MC_W","CFO_M_Use","CFO_Use_Monotone_Pair","CFO_N_Chains","CFO_N_Adapt","CFO_N_Burnin","CFO_N_Iter","CFO_Thin","CRM_Dose_Values","CRM_Alpha_Grid_Length","CRM_Dose_Scores_Raw","CRM_Dose_Scores","CRM_Cumu_Beta0_Mean","CRM_Cumu_Beta0_Prec","CRM_Cumu_Beta0_DF","CRM_Cumu_Beta1_Shape","CRM_Cumu_Beta1_Rate","CRM_Cumu_Beta2_Rate","CRM_Cumu_Include_Current"
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC2",2,2,3,1,"CRM","random",NA,NA,"random",NA,0,0,0.0179,28,30,2,1,1,3,100,3,1,1,4,0.35,0.35,0.3447,NA,NA,NA,24.25,5.2125,5.2125,1.831,29.8395,21.696,0.65,1192.6654,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC2",2,2,3,1,"CRM","random",NA,NA,"random",NA,0,0,0.0179,28,30,2,1,1,3,100,3,1,1,5,0.45,0.45,0.4397,NA,NA,NA,13.5,3.6015,3.6015,0.8105,29.8395,21.696,0.65,1192.6654,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC2",2,2,3,1,"CRM","crm_r_fixed",NA,NA,"crm_r_fixed",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,1,0.15,0.15,0.1757,0,NA,NA,5.8,7.3155,7.3155,0,29.8395,21.549,0.65,1187.116,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC2",2,2,3,1,"CRM","crm_r_fixed",NA,NA,"crm_r_fixed",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,2,0.2,0.245,0.2246,NA,NA,NA,30.5,8.055,8.055,4.006,29.8395,21.549,0.65,1187.116,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC2",2,2,3,1,"CRM","crm_r_fixed",NA,NA,"crm_r_fixed",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,3,0.3,0.36,0.3207,NA,NA,NA,37.1,7.8885,7.8885,1.9795,29.8395,21.549,0.65,1187.116,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC2",2,2,3,1,"CRM","crm_r_fixed",NA,NA,"crm_r_fixed",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,4,0.35,0.44,0.3684,NA,NA,NA,18.85,4.5495,4.5495,1.765,29.8395,21.549,0.65,1187.116,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC2",2,2,3,1,"CRM","crm_r_fixed",NA,NA,"crm_r_fixed",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,5,0.45,0.555,0.4636,NA,NA,NA,7.1,2.031,2.031,0.54,29.8395,21.549,0.65,1187.116,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC2",2,2,3,1,"CRM","random",NA,NA,"random",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,1,0.15,0.15,0.1675,0.053,NA,NA,4.9,6.768,6.768,0,29.8395,21.52,0.65,1185.7845,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC2",2,2,3,1,"CRM","random",NA,NA,"random",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,2,0.2,0.245,0.2152,NA,NA,NA,26.5,7.575,7.575,3.795,29.8395,21.52,0.65,1185.7845,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC2",2,2,3,1,"CRM","random",NA,NA,"random",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,3,0.3,0.36,0.3095,NA,NA,NA,36.4,7.815,7.815,1.989,29.8395,21.52,0.65,1185.7845,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC2",2,2,3,1,"CRM","random",NA,NA,"random",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,4,0.35,0.44,0.3567,NA,NA,NA,22.2,4.9575,4.9575,1.8425,29.8395,21.52,0.65,1185.7845,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC2",2,2,3,1,"CRM","random",NA,NA,"random",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,5,0.45,0.555,0.4516,NA,NA,NA,9.35,2.724,2.724,0.693,29.8395,21.52,0.65,1185.7845,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC2",2,2,3,1,"CRM","crm_r_fixed",NA,NA,"crm_r_fixed",NA,0.6,0,0.0179,28,30,2,1,1,3,100,3,1,1,1,0.15,0.15,0.1872,0,NA,NA,8.05,7.896,7.896,0,29.8395,21.541,0.65,1185.8098,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC2",2,2,3,1,"CRM","crm_r_fixed",NA,NA,"crm_r_fixed",NA,0.6,0,0.0179,28,30,2,1,1,3,100,3,1,1,2,0.2,0.29,0.2375,NA,NA,NA,35.25,8.859,8.859,4.256,29.8395,21.541,0.65,1185.8098,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC2",2,2,3,1,"CRM","crm_r_fixed",NA,NA,"crm_r_fixed",NA,0.6,0,0.0179,28,30,2,1,1,3,100,3,1,1,3,0.3,0.42,0.3351,NA,NA,NA,35.85,7.743,7.743,2.0115,29.8395,21.541,0.65,1185.8098,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC2",2,2,3,1,"CRM","crm_r_fixed",NA,NA,"crm_r_fixed",NA,0.6,0,0.0179,28,30,2,1,1,3,100,3,1,1,4,0.35,0.53,0.383,NA,NA,NA,16.05,3.9885,3.9885,1.645,29.8395,21.541,0.65,1185.8098,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC2",2,2,3,1,"CRM","crm_r_fixed",NA,NA,"crm_r_fixed",NA,0.6,0,0.0179,28,30,2,1,1,3,100,3,1,1,5,0.45,0.66,0.4781,NA,NA,NA,4.15,1.353,1.353,0.386,29.8395,21.541,0.65,1185.8098,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC2",2,2,3,1,"CRM","random",NA,NA,"random",NA,0.6,0,0.0179,28,30,2,1,1,3,100,3,1,1,1,0.15,0.15,0.1767,0.0733,NA,NA,7,7.164,7.164,0,29.8395,21.4155,0.65,1177.5354,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC2",2,2,3,1,"CRM","random",NA,NA,"random",NA,0.6,0,0.0179,28,30,2,1,1,3,100,3,1,1,2,0.2,0.29,0.2253,NA,NA,NA,30.6,8.289,8.289,3.977,29.8395,21.4155,0.65,1177.5354,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC2",2,2,3,1,"CRM","random",NA,NA,"random",NA,0.6,0,0.0179,28,30,2,1,1,3,100,3,1,1,3,0.3,0.42,0.3207,NA,NA,NA,34.65,7.626,7.626,2.0645,29.8395,21.4155,0.65,1177.5354,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC2",2,2,3,1,"CRM","random",NA,NA,"random",NA,0.6,0,0.0179,28,30,2,1,1,3,100,3,1,1,4,0.35,0.53,0.368,NA,NA,NA,20.15,4.5285,4.5285,1.7555,29.8395,21.4155,0.65,1177.5354,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC2",2,2,3,1,"CRM","random",NA,NA,"random",NA,0.6,0,0.0179,28,30,2,1,1,3,100,3,1,1,5,0.45,0.66,0.4626,NA,NA,NA,6.95,2.232,2.232,0.627,29.8395,21.4155,0.65,1177.5354,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC2",2,2,3,1,"CRM","crm_r_fixed",NA,NA,"crm_r_fixed",NA,0.9,0,0.0179,28,30,2,1,1,3,100,3,1,1,1,0.15,0.15,0.2002,0,NA,NA,11.15,8.538,8.538,0,29.8395,21.593,0.65,1186.3854,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC2",2,2,3,1,"CRM","crm_r_fixed",NA,NA,"crm_r_fixed",NA,0.9,0,0.0179,28,30,2,1,1,3,100,3,1,1,2,0.2,0.335,0.2519,NA,NA,NA,40.15,9.5655,9.5655,4.544,29.8395,21.593,0.65,1186.3854,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC2",2,2,3,1,"CRM","crm_r_fixed",NA,NA,"crm_r_fixed",NA,0.9,0,0.0179,28,30,2,1,1,3,100,3,1,1,3,0.3,0.48,0.351,NA,NA,NA,34.55,7.6155,7.6155,1.9515,29.8395,21.593,0.65,1186.3854,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC2",2,2,3,1,"CRM","crm_r_fixed",NA,NA,"crm_r_fixed",NA,0.9,0,0.0179,28,30,2,1,1,3,100,3,1,1,4,0.35,0.62,0.3991,NA,NA,NA,11.25,3.279,3.279,1.49,29.8395,21.593,0.65,1186.3854,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC2",2,2,3,1,"CRM","crm_r_fixed",NA,NA,"crm_r_fixed",NA,0.9,0,0.0179,28,30,2,1,1,3,100,3,1,1,5,0.45,0.765,0.4938,NA,NA,NA,2.25,0.8415,0.8415,0.261,29.8395,21.593,0.65,1186.3854,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC2",2,2,3,1,"CRM","random",NA,NA,"random",NA,0.9,0,0.0179,28,30,2,1,1,3,100,3,1,1,1,0.15,0.15,0.1854,0.0948,NA,NA,7.85,7.5135,7.5135,0,29.8515,21.4515,0.6,1179.9005,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC2",2,2,3,1,"CRM","random",NA,NA,"random",NA,0.9,0,0.0179,28,30,2,1,1,3,100,3,1,1,2,0.2,0.335,0.2349,NA,NA,NA,35.25,8.829,8.829,4.1635,29.8515,21.4515,0.6,1179.9005,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC2",2,2,3,1,"CRM","random",NA,NA,"random",NA,0.9,0,0.0179,28,30,2,1,1,3,100,3,1,1,3,0.3,0.48,0.3312,NA,NA,NA,34.7,7.5465,7.5465,2.0235,29.8515,21.4515,0.6,1179.9005,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC2",2,2,3,1,"CRM","random",NA,NA,"random",NA,0.9,0,0.0179,28,30,2,1,1,3,100,3,1,1,4,0.35,0.62,0.3786,NA,NA,NA,16.85,4.125,4.125,1.656,29.8515,21.4515,0.6,1179.9005,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC2",2,2,3,1,"CRM","random",NA,NA,"random",NA,0.9,0,0.0179,28,30,2,1,1,3,100,3,1,1,5,0.45,0.765,0.4729,NA,NA,NA,4.75,1.8375,1.8375,0.557,29.8515,21.4515,0.6,1179.9005,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,3,1,"CRM","crm_r_fixed",NA,NA,"crm_r_fixed",NA,0,0,0.0179,28,30,2,1,1,3,100,3,1,1,1,0.15,0.15,0.1631,0,NA,NA,4.7,6.8505,6.8505,0,29.8395,21.62,0.65,1189.1737,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,3,1,"CRM","crm_r_fixed",NA,NA,"crm_r_fixed",NA,0,0,0.0179,28,30,2,1,1,3,100,3,1,1,2,0.2,0.2,0.2104,NA,NA,NA,24.7,7.278,7.278,3.779,29.8395,21.62,0.65,1189.1737,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,3,1,"CRM","crm_r_fixed",NA,NA,"crm_r_fixed",NA,0,0,0.0179,28,30,2,1,1,3,100,3,1,1,3,0.3,0.3,0.3045,NA,NA,NA,34.85,7.65,7.65,1.8995,29.8395,21.62,0.65,1189.1737,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,3,1,"CRM","crm_r_fixed",NA,NA,"crm_r_fixed",NA,0,0,0.0179,28,30,2,1,1,3,100,3,1,1,4,0.35,0.35,0.3518,NA,NA,NA,23.7,5.1,5.1,1.843,29.8395,21.62,0.65,1189.1737,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,3,1,"CRM","crm_r_fixed",NA,NA,"crm_r_fixed",NA,0,0,0.0179,28,30,2,1,1,3,100,3,1,1,5,0.45,0.45,0.447,NA,NA,NA,11.4,2.961,2.961,0.698,29.8395,21.62,0.65,1189.1737,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,3,1,"CRM","random",NA,NA,"random",NA,0,0,0.0179,28,30,2,1,1,3,100,3,1,1,1,0.15,0.15,0.1578,0.0404,NA,NA,3.95,6.483,6.483,0,29.8395,21.6235,0.65,1189.4005,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,3,1,"CRM","random",NA,NA,"random",NA,0,0,0.0179,28,30,2,1,1,3,100,3,1,1,2,0.2,0.2,0.2043,NA,NA,NA,22.5,7.02,7.02,3.6235,29.8395,21.6235,0.65,1189.4005,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,3,1,"CRM","random",NA,NA,"random",NA,0,0,0.0179,28,30,2,1,1,3,100,3,1,1,3,0.3,0.3,0.2974,NA,NA,NA,35.05,7.53,7.53,1.912,29.8395,21.6235,0.65,1189.4005,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,3,1,"CRM","random",NA,NA,"random",NA,0,0,0.0179,28,30,2,1,1,3,100,3,1,1,4,0.35,0.35,0.3443,NA,NA,NA,24.5,5.19,5.19,1.884,29.8395,21.6235,0.65,1189.4005,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,3,1,"CRM","random",NA,NA,"random",NA,0,0,0.0179,28,30,2,1,1,3,100,3,1,1,5,0.45,0.45,0.4394,NA,NA,NA,13.35,3.6165,3.6165,0.7965,29.8395,21.6235,0.65,1189.4005,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,3,1,"CRM","crm_r_fixed",NA,NA,"crm_r_fixed",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,1,0.15,0.15,0.1757,0,NA,NA,5.85,7.302,7.302,0,29.8395,21.562,0.65,1186.9797,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,3,1,"CRM","crm_r_fixed",NA,NA,"crm_r_fixed",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,2,0.2,0.245,0.2247,NA,NA,NA,30.9,8.094,8.094,4.0225,29.8395,21.562,0.65,1186.9797,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,3,1,"CRM","crm_r_fixed",NA,NA,"crm_r_fixed",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,3,0.3,0.36,0.3208,NA,NA,NA,36.5,7.89,7.89,1.9685,29.8395,21.562,0.65,1186.9797,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,3,1,"CRM","crm_r_fixed",NA,NA,"crm_r_fixed",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,4,0.35,0.44,0.3685,NA,NA,NA,18.8,4.539,4.539,1.756,29.8395,21.562,0.65,1186.9797,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,3,1,"CRM","crm_r_fixed",NA,NA,"crm_r_fixed",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,5,0.45,0.555,0.4638,NA,NA,NA,7.3,2.0145,2.0145,0.5305,29.8395,21.562,0.65,1186.9797,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,3,1,"CRM","random",NA,NA,"random",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,1,0.15,0.15,0.1678,0.0544,NA,NA,4.6,6.7575,6.7575,0,29.8395,21.497,0.65,1182.7818,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
