"Scenario_Set","Scenario_Name","Scenario","Source_Scenario","Scenario_Group","True_MTD","Scenario_Attempt","Model","Method","BOIN_Method","BOIN_r_estimator","CRM_r_model","CFO_Method","Alpha_true","r_carry","Accrual","T_assess","Nmax_eff","Cycle_Max","IPDE_Design","New_Patient_First","N_Eval_Escalate","D_Cap","Dose_Cap","Continuous_Enrollment","Restrict_To_Tried","Restrict_To_Target","Dose","True_DLT_rate","True_IPDE_DLT_rate","Estimated_pj","r_hat","r_cap","r_use","MTD_Selection_pct","Pts_Treated","Unique_Pts_by_Dose","IPDE_Doses","Total_Administrations","Total_Unique_Patients","Early_Stopping_pct","Duration","n_valid","ntrial_from_files","CRM_Skeleton","CRM_Theta_Prior_Mean","CRM_Theta_Prior_SD","CRM_r_Prior_a","CRM_r_Prior_b","CFO_Skeleton","CFO_Model_File","CFO_Sigma2_Beta","CFO_Eta","CFO_PK_Method","CFO_N_MC_W","CFO_M_Use","CFO_Use_Monotone_Pair","CFO_N_Chains","CFO_N_Adapt","CFO_N_Burnin","CFO_N_Iter","CFO_Thin","CRM_Dose_Values","CRM_Alpha_Grid_Length","CRM_Dose_Scores_Raw","CRM_Dose_Scores","CRM_Cumu_Beta0_Mean","CRM_Cumu_Beta0_Prec","CRM_Cumu_Beta0_DF","CRM_Cumu_Beta1_Shape","CRM_Cumu_Beta1_Rate","CRM_Cumu_Beta2_Rate","CRM_Cumu_Include_Current"
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC4",4,4,"base_example",4,1,"CRM","r_fixed",NA,NA,"r_fixed",NA,0,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,5,0.4,0.4,0.3656,NA,NA,NA,37.1,7.929,7.929,1.655,29.9595,21.007,0.15,1150.7003,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC4",4,4,"base_example",4,1,"CRM","random",NA,NA,"random",NA,0,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,1,0.05,0.05,0.1011,0.032,NA,NA,0,3.5955,3.5955,0,29.9325,21.1545,0.25,1158.7729,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC4",4,4,"base_example",4,1,"CRM","random",NA,NA,"random",NA,0,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,2,0.1,0.1,0.1391,NA,NA,NA,1.65,4.2495,4.2495,3.0045,29.9325,21.1545,0.25,1158.7729,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC4",4,4,"base_example",4,1,"CRM","random",NA,NA,"random",NA,0,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,3,0.18,0.18,0.2213,NA,NA,NA,16.2,5.772,5.772,1.2605,29.9325,21.1545,0.25,1158.7729,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC4",4,4,"base_example",4,1,"CRM","random",NA,NA,"random",NA,0,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,4,0.3,0.3,0.2654,NA,NA,NA,40.85,7.413,7.413,2.802,29.9325,21.1545,0.25,1158.7729,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC4",4,4,"base_example",4,1,"CRM","random",NA,NA,"random",NA,0,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,5,0.4,0.4,0.3592,NA,NA,NA,41.05,8.9025,8.9025,1.711,29.9325,21.1545,0.25,1158.7729,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC4",4,4,"base_example",4,1,"CRM","r_fixed",NA,NA,"r_fixed",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,1,0.05,0.05,0.1116,0,NA,NA,0,3.6695,3.6695,0,29.96,20.7625,0.15,1136.0515,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC4",4,4,"base_example",4,1,"CRM","r_fixed",NA,NA,"r_fixed",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,2,0.1,0.115,0.1518,NA,NA,NA,2.55,4.7895,4.7895,3.112,29.96,20.7625,0.15,1136.0515,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC4",4,4,"base_example",4,1,"CRM","r_fixed",NA,NA,"r_fixed",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,3,0.18,0.21,0.2374,NA,NA,NA,23.5,6.6135,6.6135,1.567,29.96,20.7625,0.15,1136.0515,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC4",4,4,"base_example",4,1,"CRM","r_fixed",NA,NA,"r_fixed",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,4,0.3,0.354,0.2826,NA,NA,NA,43.65,7.971,7.971,2.901,29.96,20.7625,0.15,1136.0515,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC4",4,4,"base_example",4,1,"CRM","r_fixed",NA,NA,"r_fixed",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,5,0.4,0.49,0.3775,NA,NA,NA,30.15,6.9165,6.9165,1.6175,29.96,20.7625,0.15,1136.0515,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC4",4,4,"base_example",4,1,"CRM","random",NA,NA,"random",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,1,0.05,0.05,0.1074,0.0393,NA,NA,0,3.6105,3.6105,0,29.9175,20.945,0.3,1145.6152,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC4",4,4,"base_example",4,1,"CRM","random",NA,NA,"random",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,2,0.1,0.115,0.1466,NA,NA,NA,2.25,4.3185,4.3185,3.0245,29.9175,20.945,0.3,1145.6152,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC4",4,4,"base_example",4,1,"CRM","random",NA,NA,"random",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,3,0.18,0.21,0.2305,NA,NA,NA,19.9,6.2925,6.2925,1.3125,29.9175,20.945,0.3,1145.6152,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC4",4,4,"base_example",4,1,"CRM","random",NA,NA,"random",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,4,0.3,0.354,0.2751,NA,NA,NA,42.85,7.6665,7.6665,2.975,29.9175,20.945,0.3,1145.6152,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC4",4,4,"base_example",4,1,"CRM","random",NA,NA,"random",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,5,0.4,0.49,0.3693,NA,NA,NA,34.7,8.0295,8.0295,1.6605,29.9175,20.945,0.3,1145.6152,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC4",4,4,"base_example",4,1,"CRM","r_fixed",NA,NA,"r_fixed",NA,0.6,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,1,0.05,0.05,0.1189,0,NA,NA,0.05,3.7075,3.7075,0,29.9305,20.481,0.25,1119.9463,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC4",4,4,"base_example",4,1,"CRM","r_fixed",NA,NA,"r_fixed",NA,0.6,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,2,0.1,0.13,0.1604,NA,NA,NA,3.6,5.064,5.064,3.1525,29.9305,20.481,0.25,1119.9463,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC4",4,4,"base_example",4,1,"CRM","r_fixed",NA,NA,"r_fixed",NA,0.6,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,3,0.18,0.24,0.2479,NA,NA,NA,28.25,7.1325,7.1325,1.7275,29.9305,20.481,0.25,1119.9463,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC4",4,4,"base_example",4,1,"CRM","r_fixed",NA,NA,"r_fixed",NA,0.6,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,4,0.3,0.408,0.2937,NA,NA,NA,45.3,8.1045,8.1045,3.0325,29.9305,20.481,0.25,1119.9463,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC4",4,4,"base_example",4,1,"CRM","r_fixed",NA,NA,"r_fixed",NA,0.6,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,5,0.4,0.58,0.3892,NA,NA,NA,22.55,5.922,5.922,1.537,29.9305,20.481,0.25,1119.9463,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC4",4,4,"base_example",4,1,"CRM","random",NA,NA,"random",NA,0.6,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,1,0.05,0.05,0.1134,0.0517,NA,NA,0,3.642,3.642,0,29.9595,20.6815,0.15,1130.4421,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC4",4,4,"base_example",4,1,"CRM","random",NA,NA,"random",NA,0.6,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,2,0.1,0.13,0.1536,NA,NA,NA,2.65,4.515,4.515,3.0435,29.9595,20.6815,0.15,1130.4421,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC4",4,4,"base_example",4,1,"CRM","random",NA,NA,"random",NA,0.6,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,3,0.18,0.24,0.2389,NA,NA,NA,26,6.7065,6.7065,1.42,29.9595,20.6815,0.15,1130.4421,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC4",4,4,"base_example",4,1,"CRM","random",NA,NA,"random",NA,0.6,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,4,0.3,0.408,0.2839,NA,NA,NA,43.2,8.0025,8.0025,3.1235,29.9595,20.6815,0.15,1130.4421,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC4",4,4,"base_example",4,1,"CRM","random",NA,NA,"random",NA,0.6,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,5,0.4,0.58,0.3783,NA,NA,NA,28,7.0935,7.0935,1.691,29.9595,20.6815,0.15,1130.4421,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC4",4,4,"base_example",4,1,"CRM","r_fixed",NA,NA,"r_fixed",NA,0.9,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,1,0.05,0.05,0.1264,0,NA,NA,0.05,3.7695,3.7695,0,29.946,20.314,0.2,1109.7661,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC4",4,4,"base_example",4,1,"CRM","r_fixed",NA,NA,"r_fixed",NA,0.9,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,2,0.1,0.145,0.1693,NA,NA,NA,4.5,5.2995,5.2995,3.2155,29.946,20.314,0.2,1109.7661,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC4",4,4,"base_example",4,1,"CRM","r_fixed",NA,NA,"r_fixed",NA,0.9,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,3,0.18,0.27,0.2586,NA,NA,NA,35.9,7.7385,7.7385,1.8295,29.946,20.314,0.2,1109.7661,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC4",4,4,"base_example",4,1,"CRM","r_fixed",NA,NA,"r_fixed",NA,0.9,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,4,0.3,0.462,0.3049,NA,NA,NA,42.15,8.1375,8.1375,3.147,29.946,20.314,0.2,1109.7661,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC4",4,4,"base_example",4,1,"CRM","r_fixed",NA,NA,"r_fixed",NA,0.9,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,5,0.4,0.67,0.4009,NA,NA,NA,17.2,5.001,5.001,1.44,29.946,20.314,0.2,1109.7661,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC4",4,4,"base_example",4,1,"CRM","random",NA,NA,"random",NA,0.9,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,1,0.05,0.05,0.119,0.0592,NA,NA,0.1,3.6705,3.6705,0,29.946,20.547,0.2,1122.4771,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC4",4,4,"base_example",4,1,"CRM","random",NA,NA,"random",NA,0.9,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,2,0.1,0.145,0.1601,NA,NA,NA,3.1,4.659,4.659,3.0775,29.946,20.547,0.2,1122.4771,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC4",4,4,"base_example",4,1,"CRM","random",NA,NA,"random",NA,0.9,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,3,0.18,0.27,0.2467,NA,NA,NA,29.45,7.0485,7.0485,1.472,29.946,20.547,0.2,1122.4771,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC4",4,4,"base_example",4,1,"CRM","random",NA,NA,"random",NA,0.9,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,4,0.3,0.462,0.2921,NA,NA,NA,43.75,8.193,8.193,3.231,29.946,20.547,0.2,1122.4771,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC4",4,4,"base_example",4,1,"CRM","random",NA,NA,"random",NA,0.9,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,5,0.4,0.67,0.3868,NA,NA,NA,23.4,6.375,6.375,1.6185,29.946,20.547,0.2,1122.4771,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC5",5,5,"base_example",5,1,"CRM","r_fixed",NA,NA,"r_fixed",NA,0,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,1,0.07,0.07,0.0822,0,NA,NA,0.15,3.9695,3.9695,0,29.8925,21.0485,0.4,1155.3295,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC5",5,5,"base_example",5,1,"CRM","r_fixed",NA,NA,"r_fixed",NA,0,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,2,0.12,0.12,0.1154,NA,NA,NA,2.4,4.896,4.896,3.323,29.8925,21.0485,0.4,1155.3295,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC5",5,5,"base_example",5,1,"CRM","r_fixed",NA,NA,"r_fixed",NA,0,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,3,0.17,0.17,0.1901,NA,NA,NA,10.4,5.094,5.094,1.4555,29.8925,21.0485,0.4,1155.3295,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC5",5,5,"base_example",5,1,"CRM","r_fixed",NA,NA,"r_fixed",NA,0,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,4,0.22,0.22,0.2314,NA,NA,NA,27.05,6.12,6.12,2.414,29.8925,21.0485,0.4,1155.3295,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC5",5,5,"base_example",5,1,"CRM","r_fixed",NA,NA,"r_fixed",NA,0,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,5,0.3,0.3,0.3216,NA,NA,NA,59.6,9.813,9.813,1.6515,29.8925,21.0485,0.4,1155.3295,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC5",5,5,"base_example",5,1,"CRM","random",NA,NA,"random",NA,0,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,1,0.07,0.07,0.0783,0.0315,NA,NA,0.05,3.906,3.906,0,29.892,21.3365,0.4,1171.2062,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC5",5,5,"base_example",5,1,"CRM","random",NA,NA,"random",NA,0,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,2,0.12,0.12,0.1105,NA,NA,NA,2,4.5075,4.5075,3.24,29.892,21.3365,0.4,1171.2062,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC5",5,5,"base_example",5,1,"CRM","random",NA,NA,"random",NA,0,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,3,0.17,0.17,0.1833,NA,NA,NA,8.65,4.857,4.857,1.234,29.892,21.3365,0.4,1171.2062,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC5",5,5,"base_example",5,1,"CRM","random",NA,NA,"random",NA,0,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,4,0.22,0.22,0.2239,NA,NA,NA,25.95,5.8935,5.8935,2.426,29.892,21.3365,0.4,1171.2062,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC5",5,5,"base_example",5,1,"CRM","random",NA,NA,"random",NA,0,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,5,0.3,0.3,0.313,NA,NA,NA,62.95,10.728,10.728,1.6555,29.892,21.3365,0.4,1171.2062,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC5",5,5,"base_example",5,1,"CRM","r_fixed",NA,NA,"r_fixed",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,1,0.07,0.07,0.0904,0,NA,NA,0.05,4.074,4.074,0,29.9175,20.7225,0.3,1135.5015,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
