"Task_ID","Scenario","Source_Scenario","Scenario_Group","Attempt","Allocation","Stage2_Allocation","Model_ID","Carryover_Model","Efficacy_Model","Nmax","N_s1","N_s2","n_eval","Cycle_Max","Arrival_Rate","T_assess","True_MTD","True_OBD","Target_Toxicity","Utility_Type","Lambda_T","Dose","Toxicity_IPDE_Alpha","Efficacy_IPDE_Alpha","True_DLT_rate","True_Efficacy_rate","Estimated_CRM_pj","Estimated_Efficacy","Estimated_Utility","Carryover_Mean","MTD_Selection_pct","OBD_Selection_pct","No_OBD_Selection_pct","Pts_Treated","Unique_Pts_by_Dose","IPDE_Doses","Total_Administrations","Total_Unique_Patients","Duration","Early_Stop_pct","ntrial"
69,20,5,"five_scenarios_txt",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0714285714285714,28,3,2,0.3,3,1,4,0.3,0.3,0.41,0.25,0.330316786171611,0.334325465768337,46.8468564992358,0.143935533209717,31.9,8.7,6,3.84,3.628,1.448,29.736,19.448,288.860915463133,2.1,1000
69,20,5,"five_scenarios_txt",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0714285714285714,28,3,2,0.3,3,1,5,0.3,0.3,0.52,0.25,0.426291663659106,0.445996210847789,49.7081061045031,0.143935533209717,8.4,1.5,6,1.08,1.058,0.421,29.736,19.448,288.860915463133,2.1,1000
70,24,4,"five_scenarios_txt",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0714285714285714,28,5,4,0.3,3,1,1,0.3,0.3,0.01,0.05,0.030111462222171,0.149492887466727,47.7651147591168,0.136421625027775,0,0.7,0,3.543,3.065,0.619,30,19.775,292.228403615047,0,1000
70,24,4,"five_scenarios_txt",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0714285714285714,28,5,4,0.3,3,1,2,0.3,0.3,0.02,0.08,0.0477885377763816,0.167211084913668,48.1211235837648,0.136421625027775,0,1.3,0,3.453,3.387,1.121,30,19.775,292.228403615047,0,1000
70,24,4,"five_scenarios_txt",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0714285714285714,28,5,4,0.3,3,1,3,0.3,0.3,0.05,0.2,0.0945603448859088,0.226742263242122,49.822121999091,0.136421625027775,0,4.5,0,4.512,4.302,1.444,30,19.775,292.228403615047,0,1000
70,24,4,"five_scenarios_txt",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0714285714285714,28,5,4,0.3,3,1,4,0.3,0.3,0.1,0.5,0.123928550330961,0.451607192309286,62.1392895253187,0.136421625027775,35.3,60.7,0,12.3,10.631,4.63,30,19.775,292.228403615047,0,1000
70,24,4,"five_scenarios_txt",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0714285714285714,28,5,4,0.3,3,1,5,0.3,0.3,0.25,0.5,0.195527509528785,0.474623655432035,60.6563189447707,0.136421625027775,64.7,32.8,0,6.192,5.635,2.411,30,19.775,292.228403615047,0,1000
71,27,2,"higher_gap_above_MTD",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0714285714285714,28,3,3,0.3,3,1,1,0.3,0.3,0.11,0.1,0.168979643131355,0.146150225831341,42.0098278246262,0.14890214805645,3.7,12.9,8.6,8.235,6.503,2.154,29.517,19.74,292.176237720261,3,1000
71,27,2,"higher_gap_above_MTD",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0714285714285714,28,3,3,0.3,3,1,2,0.3,0.3,0.17,0.2,0.21744615475641,0.217600057844545,44.3581572804163,0.14890214805645,22.3,27.3,8.6,8.343,7.254,3.105,29.517,19.74,292.176237720261,3,1000
71,27,2,"higher_gap_above_MTD",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0714285714285714,28,3,3,0.3,3,1,3,0.3,0.3,0.3,0.4,0.313385779445461,0.388594834349665,50.7802588831614,0.14890214805645,53.9,42.9,8.6,9.348,8.247,3.209,29.517,19.74,292.176237720261,3,1000
71,27,2,"higher_gap_above_MTD",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0714285714285714,28,3,3,0.3,3,1,4,0.3,0.3,0.5,0.42,0.361248645197189,0.45340015850504,52.7540637024148,0.14890214805645,18.2,7.8,8.6,3.171,3.032,1.154,29.517,19.74,292.176237720261,3,1000
71,27,2,"higher_gap_above_MTD",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0714285714285714,28,3,3,0.3,3,1,5,0.3,0.3,0.62,0.45,0.457222622735913,0.496157217779108,51.4805281573099,0.14890214805645,1.3,0.5,8.6,0.42,0.408,0.155,29.517,19.74,292.176237720261,3,1000
72,38,38,"user_added",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0714285714285714,28,5,5,0.3,3,1,1,0.3,0.3,0.05,0.05,0.0673051291363934,0.127156046603347,44.9371576307451,0.137580123515463,0.5,5.1,5.8,5.256,4.377,1.316,29.901,19.15,284.279594593096,0.7,1000
72,38,38,"user_added",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0714285714285714,28,5,5,0.3,3,1,2,0.3,0.3,0.1,0.08,0.0970671307563883,0.147014359022966,44.9381763111224,0.137580123515463,0.5,9.2,5.8,4.824,4.489,1.809,29.901,19.15,284.279594593096,0.7,1000
72,38,38,"user_added",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0714285714285714,28,5,5,0.3,3,1,3,0.3,0.3,0.12,0.12,0.166284532923223,0.168043177955572,43.4312093604054,0.137580123515463,5.9,10.6,5.8,5.436,5.005,1.957,29.901,19.15,284.279594593096,0.7,1000
72,38,38,"user_added",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0714285714285714,28,5,5,0.3,3,1,4,0.3,0.3,0.15,0.15,0.205574014727277,0.197275288462591,43.6135567186644,0.137580123515463,18.3,8.9,5.8,5.259,4.855,1.969,29.901,19.15,284.279594593096,0.7,1000
72,38,38,"user_added",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0714285714285714,28,5,5,0.3,3,1,5,0.3,0.3,0.3,0.5,0.29333274508884,0.47883229713055,56.9966280242794,0.137580123515463,74.8,60.4,5.8,9.126,8.293,3.7,29.901,19.15,284.279594593096,0.7,1000
73,1,1,"base_example",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0178571428571429,28,1,1,0.3,3,1,1,0.6,0.6,0.3,0.05,0.383280767871277,0.0878532427170763,29.9399638481735,0.187257456652357,65.3,12.1,82.2,12.369,8.319,4.304,17.568,11.109,599.390802731627,74.8,1000
73,1,1,"base_example",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0178571428571429,28,1,1,0.3,3,1,2,0.6,0.6,0.35,0.06,0.437246206023889,0.315218737528291,41.4232760107419,0.187257456652357,11.4,4,82.2,3.375,2.657,1.408,17.568,11.109,599.390802731627,74.8,1000
73,1,1,"base_example",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0178571428571429,28,1,1,0.3,3,1,3,0.6,0.6,0.4,0.07,0.530593613672909,0.419781488093894,43.9631447387173,0.187257456652357,3.5,1.3,82.2,1.365,1.097,0.568,17.568,11.109,599.390802731627,74.8,1000
73,1,1,"base_example",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0178571428571429,28,1,1,0.3,3,1,4,0.6,0.6,0.45,0.08,0.572528677884466,0.476133865294854,45.6668848023126,0.187257456652357,1.1,0.4,82.2,0.39,0.322,0.15,17.568,11.109,599.390802731627,74.8,1000
73,1,1,"base_example",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0178571428571429,28,1,1,0.3,3,1,5,0.6,0.6,0.5,0.09,0.650112007419133,0.494531748286812,43.6674246004434,0.187257456652357,0,0,82.2,0.069,0.061,0.029,17.568,11.109,599.390802731627,74.8,1000
74,16,1,"five_scenarios_txt",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0178571428571429,28,5,1,0.3,3,1,1,0.6,0.6,0.02,0.2,0.0496706306605496,0.219692517268343,51.1947258096786,0.152010609290334,0.1,27,0.4,7.47,5.291,2.77,29.979,17.885,970.532639725774,0.1,1000
74,16,1,"five_scenarios_txt",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0178571428571429,28,5,1,0.3,3,1,2,0.6,0.6,0.06,0.2,0.0741779468686249,0.227126934040876,50.6604981677076,0.152010609290334,0,24.8,0.4,6.804,5.312,2.822,29.979,17.885,970.532639725774,0.1,1000
74,16,1,"five_scenarios_txt",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0178571428571429,28,5,1,0.3,3,1,3,0.6,0.6,0.09,0.2,0.1339688326825,0.237992462370669,48.9207944349402,0.152010609290334,1.4,20,0.4,5.727,4.641,2.371,29.979,17.885,970.532639725774,0.1,1000
74,16,1,"five_scenarios_txt",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0178571428571429,28,5,1,0.3,3,1,4,0.6,0.6,0.14,0.2,0.169238217765308,0.244282863270063,47.8874430855914,0.152010609290334,13.7,17.5,0.4,5.598,4.546,2.417,29.979,17.885,970.532639725774,0.1,1000
74,16,1,"five_scenarios_txt",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0178571428571429,28,5,1,0.3,3,1,5,0.6,0.6,0.26,0.2,0.250735396981388,0.283605224630214,46.9868975985574,0.152010609290334,84.8,10.3,0.4,4.38,3.668,1.714,29.979,17.885,970.532639725774,0.1,1000
75,20,5,"five_scenarios_txt",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0178571428571429,28,3,2,0.3,3,1,1,0.6,0.6,0.07,0.05,0.164416668047117,0.12366999245822,40.8435328256085,0.185559390154846,3.2,5.8,6.6,5.661,3.868,2.014,29.43,18.536,1019.71207395578,3.4,1000
75,20,5,"five_scenarios_txt",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0178571428571429,28,3,2,0.3,3,1,2,0.6,0.6,0.14,0.25,0.212604865302572,0.265439490721967,47.4221748312152,0.185559390154846,18.5,52.4,6.6,11.208,8.453,4.439,29.43,18.536,1019.71207395578,3.4,1000
75,20,5,"five_scenarios_txt",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0178571428571429,28,3,2,0.3,3,1,3,0.6,0.6,0.31,0.25,0.308357933643194,0.291062169514576,45.1294128251468,0.185559390154846,52.2,28.2,6.6,7.947,6.447,2.776,29.43,18.536,1019.71207395578,3.4,1000
75,20,5,"five_scenarios_txt",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0178571428571429,28,3,2,0.3,3,1,4,0.6,0.6,0.41,0.25,0.356262909334262,0.365921156112893,47.7047529934031,0.185559390154846,22.4,6.3,6.6,3.696,3.155,1.38,29.43,18.536,1019.71207395578,3.4,1000
75,20,5,"five_scenarios_txt",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0178571428571429,28,3,2,0.3,3,1,5,0.6,0.6,0.52,0.25,0.452524822276622,0.460234978165468,49.5131057988632,0.185559390154846,3.6,0.7,6.6,0.918,0.821,0.285,29.43,18.536,1019.71207395578,3.4,1000
76,24,4,"five_scenarios_txt",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0178571428571429,28,5,4,0.3,3,1,1,0.6,0.6,0.01,0.05,0.0352458068180557,0.150046033000015,47.5929297072787,0.150543777001669,0,0.6,0,3.291,2.29,1.039,30,19.569,1075.43037099107,0,1000
76,24,4,"five_scenarios_txt",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0178571428571429,28,5,4,0.3,3,1,2,0.6,0.6,0.02,0.08,0.0550450038432971,0.173227164830742,48.1918297361126,0.150543777001669,0,1.1,0,3.357,2.836,1.593,30,19.569,1075.43037099107,0,1000
76,24,4,"five_scenarios_txt",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0178571428571429,28,5,4,0.3,3,1,3,0.6,0.6,0.05,0.2,0.10625415872737,0.257123423882766,51.1772390838712,0.150543777001669,0,4.1,0,4.176,3.493,1.749,30,19.569,1075.43037099107,0,1000
76,24,4,"five_scenarios_txt",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0178571428571429,28,5,4,0.3,3,1,4,0.6,0.6,0.1,0.5,0.137835135491003,0.493637451666651,64.1048416803589,0.150543777001669,4.8,55.8,0,10.797,8.677,3.689,30,19.569,1075.43037099107,0,1000
76,24,4,"five_scenarios_txt",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0178571428571429,28,5,4,0.3,3,1,5,0.6,0.6,0.25,0.5,0.213588953811704,0.501261791803506,61.5321493557422,0.150543777001669,95.2,38.4,0,8.379,6.949,2.361,30,19.569,1075.43037099107,0,1000
77,27,2,"higher_gap_above_MTD",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0178571428571429,28,3,3,0.3,3,1,1,0.6,0.6,0.11,0.1,0.185009492213915,0.14852577680569,41.5111669197848,0.17116648508463,6.9,13.3,7.9,7.938,5.375,2.853,29.109,18.897,1040.52835887028,5.9,1000
77,27,2,"higher_gap_above_MTD",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0178571428571429,28,3,3,0.3,3,1,2,0.6,0.6,0.17,0.2,0.235154064627186,0.24290014029748,45.1678458327613,0.17116648508463,27.9,33.2,7.9,8.988,6.867,3.598,29.109,18.897,1040.52835887028,5.9,1000
77,27,2,"higher_gap_above_MTD",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0178571428571429,28,3,3,0.3,3,1,3,0.6,0.6,0.3,0.4,0.332819239203744,0.422093082059468,52.0128153554183,0.17116648508463,52.1,41.7,7.9,9.039,7.394,2.823,29.109,18.897,1040.52835887028,5.9,1000
77,27,2,"higher_gap_above_MTD",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0178571428571429,28,3,3,0.3,3,1,4,0.6,0.6,0.5,0.42,0.380922554797062,0.47900495318966,53.5033949994971,0.17116648508463,11.9,3.7,7.9,2.685,2.44,0.816,29.109,18.897,1040.52835887028,5.9,1000
77,27,2,"higher_gap_above_MTD",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0178571428571429,28,3,3,0.3,3,1,5,0.6,0.6,0.62,0.45,0.476396648656671,0.499977890602181,50.942807489864,0.17116648508463,0.8,0.2,7.9,0.459,0.43,0.122,29.109,18.897,1040.52835887028,5.9,1000
78,38,38,"user_added",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0178571428571429,28,5,5,0.3,3,1,1,0.6,0.6,0.05,0.05,0.0761366788835172,0.129154497517599,44.7038026957153,0.153163257700678,1,5.5,3.7,4.965,3.415,1.751,29.811,18.405,1007.84393100537,1.4,1000
78,38,38,"user_added",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0178571428571429,28,5,5,0.3,3,1,2,0.6,0.6,0.1,0.08,0.108156629567871,0.151755136969198,44.7790430354371,0.153163257700678,1.3,8.3,3.7,4.995,3.997,2.264,29.811,18.405,1007.84393100537,1.4,1000
78,38,38,"user_added",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0178571428571429,28,5,5,0.3,3,1,3,0.6,0.6,0.12,0.12,0.181124401173812,0.184342864467845,43.8155958211182,0.153163257700678,4.7,12.6,3.7,5.565,4.381,2.357,29.811,18.405,1007.84393100537,1.4,1000
78,38,38,"user_added",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0178571428571429,28,5,5,0.3,3,1,4,0.6,0.6,0.15,0.15,0.221875141354043,0.223210947121789,44.5176511731456,0.153163257700678,24.9,16.4,3.7,5.619,4.49,2.387,29.811,18.405,1007.84393100537,1.4,1000
78,38,38,"user_added",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0178571428571429,28,5,5,0.3,3,1,5,0.6,0.6,0.3,0.5,0.311638035086076,0.500232359723298,57.5484201799548,0.153163257700678,68.1,53.5,3.7,8.667,7.16,2.647,29.811,18.405,1007.84393100537,1.4,1000
79,1,1,"base_example",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,1,1,0.3,3,1,1,0.6,0.6,0.3,0.05,0.383905767189484,0.0871573083710114,29.8732078146813,0.189758348182994,64.7,12.3,82.4,12.507,8.402,4.361,17.571,11.099,596.940833840921,75.6,1000
79,1,1,"base_example",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,1,1,0.3,3,1,2,0.6,0.6,0.35,0.06,0.437912092200029,0.315336676668144,41.4037169120875,0.189758348182994,12.3,3.8,82.4,3.348,2.612,1.408,17.571,11.099,596.940833840921,75.6,1000
79,1,1,"base_example",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,1,1,0.3,3,1,3,0.6,0.6,0.4,0.07,0.53128199591443,0.423980812727175,44.1875689270533,0.189758348182994,3.1,1.1,82.4,1.287,1.026,0.536,17.571,11.099,596.940833840921,75.6,1000
79,1,1,"base_example",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,1,1,0.3,3,1,4,0.6,0.6,0.45,0.08,0.573208118141661,0.476714097633468,45.6745211323416,0.189758348182994,0.9,0.4,82.4,0.369,0.299,0.143,17.571,11.099,596.940833840921,75.6,1000
79,1,1,"base_example",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,1,1,0.3,3,1,5,0.6,0.6,0.5,0.09,0.650745359693282,0.494377618647604,43.632842731125,0.189758348182994,0.1,0,82.4,0.06,0.053,0.024,17.571,11.099,596.940833840921,75.6,1000
80,16,1,"five_scenarios_txt",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,5,1,0.3,3,1,1,0.6,0.6,0.02,0.2,0.0496743479300251,0.215345918033742,50.9337811648235,0.152916546696415,0.1,25.2,0.3,7.614,5.411,2.779,29.979,17.847,979.123405546989,0.1,1000
80,16,1,"five_scenarios_txt",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,5,1,0.3,3,1,2,0.6,0.6,0.06,0.2,0.0743198406388567,0.227157482715878,50.6566553373984,0.152916546696415,0.2,26.9,0.3,7.185,5.573,3.008,29.979,17.847,979.123405546989,0.1,1000
80,16,1,"five_scenarios_txt",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,5,1,0.3,3,1,3,0.6,0.6,0.09,0.2,0.134476285982007,0.235824848551959,48.7704394738373,0.152916546696415,2.2,18.7,0.3,5.847,4.689,2.461,29.979,17.847,979.123405546989,0.1,1000
80,16,1,"five_scenarios_txt",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,5,1,0.3,3,1,4,0.6,0.6,0.14,0.2,0.169952289681899,0.2476876813595,48.063169294294,0.152916546696415,17.9,18,0.3,5.367,4.331,2.289,29.979,17.847,979.123405546989,0.1,1000
80,16,1,"five_scenarios_txt",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,5,1,0.3,3,1,5,0.6,0.6,0.26,0.2,0.251862088485585,0.300512910762509,47.9562911063272,0.152916546696415,79.6,10.9,0.3,3.966,3.283,1.595,29.979,17.847,979.123405546989,0.1,1000
81,20,5,"five_scenarios_txt",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,3,2,0.3,3,1,1,0.6,0.6,0.07,0.05,0.159511741163319,0.1237475423014,41.0443828915513,0.177468362359603,3.6,6.5,7.7,5.856,3.984,2.088,29.388,18.384,1005.28490633105,3.8,1000
81,20,5,"five_scenarios_txt",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,3,2,0.3,3,1,2,0.6,0.6,0.14,0.25,0.206981260732018,0.258053138728092,47.2039378944048,0.177468362359603,16.8,49.1,7.7,11.838,8.828,4.642,29.388,18.384,1005.28490633105,3.8,1000
81,20,5,"five_scenarios_txt",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,3,2,0.3,3,1,3,0.6,0.6,0.31,0.25,0.301855646270619,0.286430092175487,45.1115796797045,0.177468362359603,49.8,29.1,7.7,7.656,6.104,2.751,29.388,18.384,1005.28490633105,3.8,1000
81,20,5,"five_scenarios_txt",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,3,2,0.3,3,1,4,0.6,0.6,0.41,0.25,0.349548680043437,0.371149946832694,48.2870496082242,0.177468362359603,26,7,7.7,3.354,2.836,1.275,29.388,18.384,1005.28490633105,3.8,1000
81,20,5,"five_scenarios_txt",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,3,2,0.3,3,1,5,0.6,0.6,0.52,0.25,0.445767376388326,0.469984566795664,50.3683789522068,0.177468362359603,3.7,0.6,7.7,0.684,0.601,0.248,29.388,18.384,1005.28490633105,3.8,1000
82,24,4,"five_scenarios_txt",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,5,4,0.3,3,1,1,0.6,0.6,0.01,0.05,0.0327032708621726,0.14936705575506,47.6538925108167,0.147703891992988,0,0.7,0,3.327,2.322,1.048,30,19.398,1070.74454334081,0,1000
82,24,4,"five_scenarios_txt",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,5,4,0.3,3,1,2,0.6,0.6,0.02,0.08,0.0514970624905278,0.171339141450494,48.2204659874085,0.147703891992988,0,0.7,0,3.411,2.857,1.624,30,19.398,1070.74454334081,0,1000
82,24,4,"five_scenarios_txt",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,5,4,0.3,3,1,3,0.6,0.6,0.05,0.2,0.100640623664053,0.249676211795851,50.9549477611889,0.147703891992988,0.1,3.2,0,4.368,3.589,1.804,30,19.398,1070.74454334081,0,1000
82,24,4,"five_scenarios_txt",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,5,4,0.3,3,1,4,0.6,0.6,0.1,0.5,0.131203958909018,0.485436376093879,63.878024209272,0.147703891992988,47.2,62.4,0,13.05,9.985,4.359,30,19.398,1070.74454334081,0,1000
82,24,4,"five_scenarios_txt",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,5,4,0.3,3,1,5,0.6,0.6,0.25,0.5,0.205058315196974,0.504737816764591,62.0819363979965,0.147703891992988,52.7,33,0,5.844,4.693,1.767,30,19.398,1070.74454334081,0,1000
83,27,2,"higher_gap_above_MTD",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,3,3,0.3,3,1,1,0.6,0.6,0.11,0.1,0.180900316591378,0.148117677727905,41.6510480000192,0.17483442810435,6.7,12.8,8,8.145,5.469,2.929,29.1,18.729,1027.02986694264,5.9,1000
83,27,2,"higher_gap_above_MTD",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,3,3,0.3,3,1,2,0.6,0.6,0.17,0.2,0.230536503752063,0.236804081509339,44.9867847404778,0.17483442810435,25.7,31.2,8,9.15,6.924,3.641,29.1,18.729,1027.02986694264,5.9,1000
83,27,2,"higher_gap_above_MTD",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,3,3,0.3,3,1,3,0.6,0.6,0.3,0.4,0.32763338206289,0.416677084463944,51.895289785321,0.17483442810435,54.8,43.4,8,9.402,7.526,3.033,29.1,18.729,1027.02986694264,5.9,1000
83,27,2,"higher_gap_above_MTD",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,3,3,0.3,3,1,4,0.6,0.6,0.5,0.42,0.375627602723659,0.480410639986133,53.7995342902216,0.17483442810435,12,4.4,8,2.235,2.01,0.705,29.1,18.729,1027.02986694264,5.9,1000
83,27,2,"higher_gap_above_MTD",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,3,3,0.3,3,1,5,0.6,0.6,0.62,0.45,0.471165255693544,0.498252437547586,51.0485360251134,0.17483442810435,0.4,0.2,8,0.168,0.16,0.063,29.1,18.729,1027.02986694264,5.9,1000
84,38,38,"user_added",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,5,5,0.3,3,1,1,0.6,0.6,0.05,0.05,0.076700051870216,0.127274113845622,44.5684447559287,0.154258076825063,1,4.3,3.9,5.07,3.505,1.789,29.799,18.363,999.368744922601,1.4,1000
84,38,38,"user_added",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,5,5,0.3,3,1,2,0.6,0.6,0.1,0.08,0.108773849083555,0.151165869179375,44.7189981874203,0.154258076825063,1.3,8.5,3.9,5.097,4.069,2.312,29.799,18.363,999.368744922601,1.4,1000
84,38,38,"user_added",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,5,5,0.3,3,1,3,0.6,0.6,0.12,0.12,0.181765390425518,0.181124562948761,43.596858159905,0.154258076825063,5.6,12.8,3.9,5.598,4.392,2.343,29.799,18.363,999.368744922601,1.4,1000
