"Task_ID","Scenario","Source_Scenario","Scenario_Group","Scenario_Attempt","True_MTD","True_OBD","Target_Toxicity","Allocation","Nmax","Sample_Size","N_s1","N_s2","Model","Model_ID","Carryover_Model","CRM_r_Model","CRM_Prior_a","CRM_Prior_b","Efficacy_Model","Efficacy_Prior_a","Efficacy_Prior_b","Efficacy_Carryover_Prior_a","Efficacy_Carryover_Prior_b","Efficacy_Additive_Alpha_Prior_a","Efficacy_Additive_Alpha_Prior_b","Utility_Type","Lambda_T","Stage2_Allocation","Enrollment_Scheme","Arrival_Rate","T_assess","Cycle_Max","IPDE_Dose_Assignment","Toxicity_IPDE_Alpha","Efficacy_IPDE_Alpha","Efficacy_Threshold","Futility_Cutoff","Min_Eff_N_for_Futility","Multicycle_Toxicity_Rule","Multicycle_Toxicity_Cutoff","Dose","True_DLT_rate","True_Efficacy_rate","Estimated_CRM_pj","Estimated_Efficacy","Estimated_Utility","r_hat","r_cap","r_use","MTD_Selection_pct","OBD_Selection_pct","Pts_Treated","Unique_Pts_by_Dose","IPDE_Doses","Total_Administrations","Total_Unique_Patients","Early_Stopping_pct","Design_Early_Stopping_pct","No_OBD_Selection_pct","Duration","n_valid","ntrial_from_files"
7,1,1,"base_example",1,1,1,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,1,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,1,0.3,0.05,0.3406,0.0833,31.3731,0.1395,NA,NA,62.7,9.4,11.04,11.04,0,18.678,18.678,9.4,9.5,82.5,1029.5811,1000,1000
7,1,1,"base_example",1,1,1,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,1,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,2,0.35,0.06,0.3943,0.2705,40.4582,0.1395,NA,NA,15.4,4.6,4.188,4.188,0,18.678,18.678,9.4,9.5,82.5,1029.5811,1000,1000
7,1,1,"base_example",1,1,1,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,1,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,3,0.4,0.07,0.4893,0.3645,42.2938,0.1395,NA,NA,9.2,2.3,2.31,2.31,0,18.678,18.678,9.4,9.5,82.5,1029.5811,1000,1000
7,1,1,"base_example",1,1,1,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,1,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,4,0.45,0.08,0.5328,0.444,45.3293,0.1395,NA,NA,2.5,0.9,0.903,0.903,0,18.678,18.678,9.4,9.5,82.5,1029.5811,1000,1000
7,1,1,"base_example",1,1,1,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,1,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,5,0.5,0.09,0.6145,0.485,44.5213,0.1395,NA,NA,0.8,0.3,0.237,0.237,0,18.678,18.678,9.4,9.5,82.5,1029.5811,1000,1000
8,16,1,"five_scenarios_txt",1,5,1,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,1,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,1,0.02,0.2,0.0421,0.1967,50.1211,0.1375,NA,NA,0,23.9,7.182,7.182,0,30,30,0,0,0.9,1664.1426,1000,1000
8,16,1,"five_scenarios_txt",1,5,1,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,1,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,2,0.06,0.2,0.0639,0.1957,49.1882,0.1375,NA,NA,0,21,6.708,6.708,0,30,30,0,0,0.9,1664.1426,1000,1000
8,16,1,"five_scenarios_txt",1,5,1,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,1,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,3,0.09,0.2,0.1182,0.2107,47.9151,0.1375,NA,NA,1.2,19.3,5.787,5.787,0,30,30,0,0,0.9,1664.1426,1000,1000
8,16,1,"five_scenarios_txt",1,5,1,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,1,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,4,0.14,0.2,0.1509,0.2238,47.389,0.1375,NA,NA,11.1,21.8,5.787,5.787,0,30,30,0,0,0.9,1664.1426,1000,1000
8,16,1,"five_scenarios_txt",1,5,1,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,1,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,5,0.26,0.2,0.2277,0.2572,46.3235,0.1375,NA,NA,87.7,13.1,4.536,4.536,0,30,30,0,0,0.9,1664.1426,1000,1000
