"Scenario","Model","Method","BOIN_Method","BOIN_r_estimator","CRM_r_model","Alpha_true","r_carry","Accrual","Dose","True_DLT_rate","True_IPDE_DLT_rate","Estimated_pj","r_hat_raw","r_cap","r_use","MTD_Selection_pct","Pts_Treated","Unique_Pts_by_Dose","IPDE_Doses","Total_Administrations","Total_Unique_Patients","Early_Stopping_pct","Duration","n_valid","ntrial_from_files"
1,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,0.6,0.2,0.5,1,0.07,0.07,0.0081,NA,NA,0.2,0.9179,4.3019,4.3019,0,30,22.0632,0,71.888,1961,1961
1,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,0.6,0.2,0.5,2,0.12,0.162,0.0292,NA,NA,0.2,2.9577,4.181,4.181,3.2983,30,22.0632,0,71.888,1961,1961
1,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,0.6,0.2,0.5,3,0.17,0.242,0.0766,NA,NA,0.2,16.4712,7.3172,7.3172,0.4442,30,22.0632,0,71.888,1961,1961
1,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,0.6,0.2,0.5,4,0.22,0.322,0.1366,NA,NA,0.2,24.5793,5.4554,5.4554,3.5737,30,22.0632,0,71.888,1961,1961
1,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,0.6,0.2,0.5,5,0.3,0.432,0.2904,NA,NA,0.2,55.0739,8.7445,8.7445,0.6206,30,22.0632,0,71.888,1961,1961
1,"BOIN","approx1-r_mle","approx1","r_mle",NA,0.9,0.1,0.5,1,0.07,0.07,0.013,0.0919,0.0667,0.0287,1.55,4.6155,4.6155,0,30,20.716,0,69.1567,2000,2000
1,"BOIN","approx1-r_mle","approx1","r_mle",NA,0.9,0.1,0.5,2,0.12,0.183,0.0486,0.1005,0.0767,0.0316,7,6.237,6.237,3.507,30,20.716,0,69.1567,2000,2000
1,"BOIN","approx1-r_mle","approx1","r_mle",NA,0.9,0.1,0.5,3,0.17,0.278,0.1053,0.0866,0.1194,0.0333,23.95,7.8435,7.8435,1.5905,30,20.716,0,69.1567,2000,2000
1,"BOIN","approx1-r_mle","approx1","r_mle",NA,0.9,0.1,0.5,4,0.22,0.373,0.1893,0.173,0.1526,0.0678,33,6.261,6.261,2.9105,30,20.716,0,69.1567,2000,2000
1,"BOIN","approx1-r_mle","approx1","r_mle",NA,0.9,0.1,0.5,5,0.3,0.498,0.3114,0.1552,0.2372,0.0614,34.5,5.043,5.043,1.276,30,20.716,0,69.1567,2000,2000
1,"BOIN","approx1-r_fixed","approx1","r_fixed",NA,0.9,0,0.5,1,0.07,0.07,0.0152,NA,NA,0,1.75,4.662,4.662,0,30,20.35,0,68.5437,2000,2000
1,"BOIN","approx1-r_fixed","approx1","r_fixed",NA,0.9,0,0.5,2,0.12,0.183,0.059,NA,NA,0,10.15,6.9105,6.9105,3.708,30,20.35,0,68.5437,2000,2000
1,"BOIN","approx1-r_fixed","approx1","r_fixed",NA,0.9,0,0.5,3,0.17,0.278,0.1189,NA,NA,0,28.6,8.0115,8.0115,1.785,30,20.35,0,68.5437,2000,2000
1,"BOIN","approx1-r_fixed","approx1","r_fixed",NA,0.9,0,0.5,4,0.22,0.373,0.2166,NA,NA,0,34.25,6.4725,6.4725,2.978,30,20.35,0,68.5437,2000,2000
1,"BOIN","approx1-r_fixed","approx1","r_fixed",NA,0.9,0,0.5,5,0.3,0.498,0.3385,NA,NA,0,25.25,3.9435,3.9435,1.179,30,20.35,0,68.5437,2000,2000
1,"BOIN","approx1-r_fixed","approx1","r_fixed",NA,0.9,0.1,0.5,1,0.07,0.07,0.0125,NA,NA,0.1,1.5808,4.6522,4.6522,0,30,20.1025,0,68.0096,1961,1961
1,"BOIN","approx1-r_fixed","approx1","r_fixed",NA,0.9,0.1,0.5,2,0.12,0.183,0.0399,NA,NA,0.1,8.0061,6.6624,6.6624,3.6996,30,20.1025,0,68.0096,1961,1961
1,"BOIN","approx1-r_fixed","approx1","r_fixed",NA,0.9,0.1,0.5,3,0.17,0.278,0.1023,NA,NA,0.1,27.7409,8.0653,8.0653,1.8353,30,20.1025,0,68.0096,1961,1961
1,"BOIN","approx1-r_fixed","approx1","r_fixed",NA,0.9,0.1,0.5,4,0.22,0.373,0.188,NA,NA,0.1,34.0643,6.4987,6.4987,3.0474,30,20.1025,0,68.0096,1961,1961
1,"BOIN","approx1-r_fixed","approx1","r_fixed",NA,0.9,0.1,0.5,5,0.3,0.498,0.3141,NA,NA,0.1,28.6079,4.1214,4.1214,1.3151,30,20.1025,0,68.0096,1961,1961
1,"BOIN","approx1-r_fixed","approx1","r_fixed",NA,0.9,0.2,0.5,1,0.07,0.07,0.0105,NA,NA,0.2,1.4788,4.4809,4.4809,0,30,21.9648,0,71.6816,1961,1961
1,"BOIN","approx1-r_fixed","approx1","r_fixed",NA,0.9,0.2,0.5,2,0.12,0.183,0.0366,NA,NA,0.2,3.8246,4.4182,4.4182,3.3886,30,21.9648,0,71.6816,1961,1961
1,"BOIN","approx1-r_fixed","approx1","r_fixed",NA,0.9,0.2,0.5,3,0.17,0.278,0.0918,NA,NA,0.2,23.6614,8.1601,8.1601,0.5074,30,21.9648,0,71.6816,1961,1961
1,"BOIN","approx1-r_fixed","approx1","r_fixed",NA,0.9,0.2,0.5,4,0.22,0.373,0.1557,NA,NA,0.2,24.5283,5.3468,5.3468,3.6425,30,21.9648,0,71.6816,1961,1961
1,"BOIN","approx1-r_fixed","approx1","r_fixed",NA,0.9,0.2,0.5,5,0.3,0.498,0.303,NA,NA,0.2,46.5069,7.5941,7.5941,0.4967,30,21.9648,0,71.6816,1961,1961
1,"BOIN","approx2-r_mle","approx2","r_mle",NA,0.9,0.1,0.5,1,0.07,0.07,0.0132,0.0919,0.0667,0.0287,1.55,4.617,4.617,0,30,20.7,0,69.1265,2000,2000
1,"BOIN","approx2-r_mle","approx2","r_mle",NA,0.9,0.1,0.5,2,0.12,0.183,0.0505,0.1008,0.0764,0.0314,7.2,6.282,6.282,3.5085,30,20.7,0,69.1265,2000,2000
1,"BOIN","approx2-r_mle","approx2","r_mle",NA,0.9,0.1,0.5,3,0.17,0.278,0.1073,0.0872,0.1189,0.033,24.4,7.8555,7.8555,1.609,30,20.7,0,69.1265,2000,2000
1,"BOIN","approx2-r_mle","approx2","r_mle",NA,0.9,0.1,0.5,4,0.22,0.373,0.1932,0.1706,0.1527,0.0666,33.95,6.3165,6.3165,2.906,30,20.7,0,69.1265,2000,2000
1,"BOIN","approx2-r_mle","approx2","r_mle",NA,0.9,0.1,0.5,5,0.3,0.498,0.3179,0.1545,0.2366,0.0598,32.9,4.929,4.929,1.2765,30,20.7,0,69.1265,2000,2000
1,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,0.9,0,0.5,1,0.07,0.07,0.0152,NA,NA,0,1.75,4.662,4.662,0,30,20.35,0,68.5437,2000,2000
1,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,0.9,0,0.5,2,0.12,0.183,0.059,NA,NA,0,10.15,6.9105,6.9105,3.708,30,20.35,0,68.5437,2000,2000
1,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,0.9,0,0.5,3,0.17,0.278,0.1189,NA,NA,0,28.6,8.0115,8.0115,1.785,30,20.35,0,68.5437,2000,2000
1,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,0.9,0,0.5,4,0.22,0.373,0.2166,NA,NA,0,34.25,6.4725,6.4725,2.978,30,20.35,0,68.5437,2000,2000
1,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,0.9,0,0.5,5,0.3,0.498,0.3385,NA,NA,0,25.25,3.9435,3.9435,1.179,30,20.35,0,68.5437,2000,2000
1,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,0.9,0.1,0.5,1,0.07,0.07,0.0131,NA,NA,0.1,1.5808,4.6492,4.6492,0,30,20.0959,0,68.0055,1961,1961
1,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,0.9,0.1,0.5,2,0.12,0.183,0.0468,NA,NA,0.1,8.0061,6.6762,6.6762,3.6976,30,20.0959,0,68.0055,1961,1961
1,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,0.9,0.1,0.5,3,0.17,0.278,0.1063,NA,NA,0.1,27.69,8.0393,8.0393,1.8358,30,20.0959,0,68.0055,1961,1961
1,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,0.9,0.1,0.5,4,0.22,0.373,0.1906,NA,NA,0.1,33.6563,6.5033,6.5033,3.0571,30,20.0959,0,68.0055,1961,1961
1,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,0.9,0.1,0.5,5,0.3,0.498,0.3117,NA,NA,0.1,29.0668,4.1321,4.1321,1.3136,30,20.0959,0,68.0055,1961,1961
1,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,0.9,0.2,0.5,1,0.07,0.07,0.01,NA,NA,0.2,1.4278,4.4732,4.4732,0,30,21.9633,0,71.7124,1961,1961
1,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,0.9,0.2,0.5,2,0.12,0.183,0.0351,NA,NA,0.2,3.5186,4.334,4.334,3.3886,30,21.9633,0,71.7124,1961,1961
1,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,0.9,0.2,0.5,3,0.17,0.278,0.087,NA,NA,0.2,22.0806,8.0041,8.0041,0.4498,30,21.9633,0,71.7124,1961,1961
1,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,0.9,0.2,0.5,4,0.22,0.373,0.1529,NA,NA,0.2,25.1402,5.4447,5.4447,3.6497,30,21.9633,0,71.7124,1961,1961
1,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,0.9,0.2,0.5,5,0.3,0.498,0.2953,NA,NA,0.2,47.8327,7.744,7.744,0.5487,30,21.9633,0,71.7124,1961,1961
2,"BOIN","approx1-r_mle","approx1","r_mle",NA,0,0.1,0.5,1,0.05,0.05,0.0051,0.0996,0.0572,0.0315,0.35,3.75,3.75,0,30,21.0005,0,69.7773,2000,2000
2,"BOIN","approx1-r_mle","approx1","r_mle",NA,0,0.1,0.5,2,0.1,0.1,0.0284,0.0613,0.0632,0.0166,3.2,5.0235,5.0235,3.1825,30,21.0005,0,69.7773,2000,2000
2,"BOIN","approx1-r_mle","approx1","r_mle",NA,0,0.1,0.5,3,0.18,0.18,0.0997,0.062,0.1228,0.0224,22.65,8.004,8.004,1.193,30,21.0005,0,69.7773,2000,2000
2,"BOIN","approx1-r_mle","approx1","r_mle",NA,0,0.1,0.5,4,0.3,0.3,0.2117,0.1137,0.1874,0.0509,42.2,7.7745,7.7745,3.371,30,21.0005,0,69.7773,2000,2000
2,"BOIN","approx1-r_mle","approx1","r_mle",NA,0,0.1,0.5,5,0.4,0.4,0.3643,0.0906,0.3204,0.0463,31.6,5.448,5.448,1.253,30,21.0005,0,69.7773,2000,2000
2,"BOIN","approx1-r_fixed","approx1","r_fixed",NA,0,0,0.5,1,0.05,0.05,0.0064,NA,NA,0,0.35,3.753,3.753,0,30,20.7225,0,69.2141,2000,2000
2,"BOIN","approx1-r_fixed","approx1","r_fixed",NA,0,0,0.5,2,0.1,0.1,0.032,NA,NA,0,3.55,5.241,5.241,3.259,30,20.7225,0,69.2141,2000,2000
2,"BOIN","approx1-r_fixed","approx1","r_fixed",NA,0,0,0.5,3,0.18,0.18,0.1057,NA,NA,0,26.7,8.286,8.286,1.2805,30,20.7225,0,69.2141,2000,2000
2,"BOIN","approx1-r_fixed","approx1","r_fixed",NA,0,0,0.5,4,0.3,0.3,0.2358,NA,NA,0,44.95,8.1705,8.1705,3.528,30,20.7225,0,69.2141,2000,2000
2,"BOIN","approx1-r_fixed","approx1","r_fixed",NA,0,0,0.5,5,0.4,0.4,0.3826,NA,NA,0,24.45,4.5495,4.5495,1.21,30,20.7225,0,69.2141,2000,2000
2,"BOIN","approx1-r_fixed","approx1","r_fixed",NA,0,0.1,0.5,1,0.05,0.05,0.0052,NA,NA,0.1,0.306,3.7435,3.7435,0,30,20.5242,0,68.8094,1961,1961
2,"BOIN","approx1-r_fixed","approx1","r_fixed",NA,0,0.1,0.5,2,0.1,0.1,0.022,NA,NA,0.1,2.8557,5.1464,5.1464,3.2545,30,20.5242,0,68.8094,1961,1961
2,"BOIN","approx1-r_fixed","approx1","r_fixed",NA,0,0.1,0.5,3,0.18,0.18,0.0967,NA,NA,0.1,25.3442,8.2963,8.2963,1.306,30,20.5242,0,68.8094,1961,1961
2,"BOIN","approx1-r_fixed","approx1","r_fixed",NA,0,0.1,0.5,4,0.3,0.3,0.2097,NA,NA,0.1,42.5803,8.0913,8.0913,3.562,30,20.5242,0,68.8094,1961,1961
2,"BOIN","approx1-r_fixed","approx1","r_fixed",NA,0,0.1,0.5,5,0.4,0.4,0.3589,NA,NA,0.1,28.9138,4.7226,4.7226,1.3534,30,20.5242,0,68.8094,1961,1961
2,"BOIN","approx1-r_fixed","approx1","r_fixed",NA,0,0.2,0.5,1,0.05,0.05,0.0042,NA,NA,0.2,0.255,3.6945,3.6945,0,30,21.8725,0,71.404,1961,1961
2,"BOIN","approx1-r_fixed","approx1","r_fixed",NA,0,0.2,0.5,2,0.1,0.1,0.0227,NA,NA,0.2,2.3967,4.0602,4.0602,3.1402,30,21.8725,0,71.404,1961,1961
2,"BOIN","approx1-r_fixed","approx1","r_fixed",NA,0,0.2,0.5,3,0.18,0.18,0.0899,NA,NA,0.2,20.6017,7.9551,7.9551,0.5268,30,21.8725,0,71.404,1961,1961
2,"BOIN","approx1-r_fixed","approx1","r_fixed",NA,0,0.2,0.5,4,0.3,0.3,0.1765,NA,NA,0.2,38.3478,6.8139,6.8139,3.7404,30,21.8725,0,71.404,1961,1961
2,"BOIN","approx1-r_fixed","approx1","r_fixed",NA,0,0.2,0.5,5,0.4,0.4,0.3786,NA,NA,0.2,38.3988,7.4763,7.4763,0.72,30,21.8725,0,71.404,1961,1961
2,"BOIN","approx2-r_mle","approx2","r_mle",NA,0,0.1,0.5,1,0.05,0.05,0.0053,0.0996,0.0572,0.0315,0.35,3.75,3.75,0,30,20.98,0,69.7605,2000,2000
2,"BOIN","approx2-r_mle","approx2","r_mle",NA,0,0.1,0.5,2,0.1,0.1,0.0298,0.0614,0.0632,0.0165,3.2,5.0295,5.0295,3.1825,30,20.98,0,69.7605,2000,2000
2,"BOIN","approx2-r_mle","approx2","r_mle",NA,0,0.1,0.5,3,0.18,0.18,0.1018,0.0621,0.1229,0.0225,22.85,8.0295,8.0295,1.1985,30,20.98,0,69.7605,2000,2000
2,"BOIN","approx2-r_mle","approx2","r_mle",NA,0,0.1,0.5,4,0.3,0.3,0.2153,0.1139,0.1868,0.0504,43.15,7.803,7.803,3.3705,30,20.98,0,69.7605,2000,2000
2,"BOIN","approx2-r_mle","approx2","r_mle",NA,0,0.1,0.5,5,0.4,0.4,0.367,0.0903,0.3181,0.0452,30.45,5.388,5.388,1.2685,30,20.98,0,69.7605,2000,2000
2,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,0,0,0.5,1,0.05,0.05,0.0064,NA,NA,0,0.35,3.753,3.753,0,30,20.7225,0,69.2141,2000,2000
2,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,0,0,0.5,2,0.1,0.1,0.032,NA,NA,0,3.55,5.241,5.241,3.259,30,20.7225,0,69.2141,2000,2000
2,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,0,0,0.5,3,0.18,0.18,0.1057,NA,NA,0,26.7,8.286,8.286,1.2805,30,20.7225,0,69.2141,2000,2000
2,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,0,0,0.5,4,0.3,0.3,0.2358,NA,NA,0,44.95,8.1705,8.1705,3.528,30,20.7225,0,69.2141,2000,2000
2,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,0,0,0.5,5,0.4,0.4,0.3826,NA,NA,0,24.45,4.5495,4.5495,1.21,30,20.7225,0,69.2141,2000,2000
2,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,0,0.1,0.5,1,0.05,0.05,0.0055,NA,NA,0.1,0.306,3.7435,3.7435,0,30,20.4783,0,68.7294,1961,1961
2,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,0,0.1,0.5,2,0.1,0.1,0.0253,NA,NA,0.1,2.7027,5.1433,5.1433,3.2545,30,20.4783,0,68.7294,1961,1961
2,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,0,0.1,0.5,3,0.18,0.18,0.0967,NA,NA,0.1,24.2733,8.2412,8.2412,1.3049,30,20.4783,0,68.7294,1961,1961
2,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,0,0.1,0.5,4,0.3,0.3,0.2047,NA,NA,0.1,42.7333,8.1234,8.1234,3.5982,30,20.4783,0,68.7294,1961,1961
2,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,0,0.1,0.5,5,0.4,0.4,0.354,NA,NA,0.1,29.9847,4.7486,4.7486,1.3641,30,20.4783,0,68.7294,1961,1961
2,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,0,0.2,0.5,1,0.05,0.05,0.0039,NA,NA,0.2,0.255,3.6915,3.6915,0,30,21.8251,0,71.3753,1961,1961
2,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,0,0.2,0.5,2,0.1,0.1,0.0196,NA,NA,0.2,2.1928,3.9684,3.9684,3.1372,30,21.8251,0,71.3753,1961,1961
2,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,0,0.2,0.5,3,0.18,0.18,0.0818,NA,NA,0.2,17.6951,7.6583,7.6583,0.4584,30,21.8251,0,71.3753,1961,1961
2,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,0,0.2,0.5,4,0.3,0.3,0.1627,NA,NA,0.2,37.9908,6.9561,6.9561,3.769,30,21.8251,0,71.3753,1961,1961
2,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,0,0.2,0.5,5,0.4,0.4,0.3563,NA,NA,0.2,41.8664,7.7257,7.7257,0.8103,30,21.8251,0,71.3753,1961,1961
2,"BOIN","approx1-r_mle","approx1","r_mle",NA,0.3,0.1,0.5,1,0.05,0.05,0.006,0.0996,0.0571,0.0314,0.5,3.831,3.831,0,30,20.834,0,69.4747,2000,2000
2,"BOIN","approx1-r_mle","approx1","r_mle",NA,0.3,0.1,0.5,2,0.1,0.115,0.0342,0.069,0.0632,0.0178,4.3,5.2965,5.2965,3.234,30,20.834,0,69.4747,2000,2000
2,"BOIN","approx1-r_mle","approx1","r_mle",NA,0.3,0.1,0.5,3,0.18,0.21,0.112,0.0653,0.1252,0.0245,28.05,8.6535,8.6535,1.314,30,20.834,0,69.4747,2000,2000
2,"BOIN","approx1-r_mle","approx1","r_mle",NA,0.3,0.1,0.5,4,0.3,0.354,0.2314,0.148,0.1885,0.0631,42.5,7.6635,7.6635,3.442,30,20.834,0,69.4747,2000,2000
2,"BOIN","approx1-r_mle","approx1","r_mle",NA,0.3,0.1,0.5,5,0.4,0.49,0.375,0.1384,0.3109,0.0653,24.65,4.5555,4.5555,1.176,30,20.834,0,69.4747,2000,2000
2,"BOIN","approx1-r_fixed","approx1","r_fixed",NA,0.3,0,0.5,1,0.05,0.05,0.0074,NA,NA,0,0.5,3.84,3.84,0,30,20.541,0,68.9261,2000,2000
2,"BOIN","approx1-r_fixed","approx1","r_fixed",NA,0.3,0,0.5,2,0.1,0.115,0.0383,NA,NA,0,4.8,5.5395,5.5395,3.3205,30,20.541,0,68.9261,2000,2000
2,"BOIN","approx1-r_fixed","approx1","r_fixed",NA,0.3,0,0.5,3,0.18,0.21,0.1187,NA,NA,0,33.15,9.003,9.003,1.4225,30,20.541,0,68.9261,2000,2000
2,"BOIN","approx1-r_fixed","approx1","r_fixed",NA,0.3,0,0.5,4,0.3,0.354,0.2596,NA,NA,0,43.45,7.9965,7.9965,3.613,30,20.541,0,68.9261,2000,2000
2,"BOIN","approx1-r_fixed","approx1","r_fixed",NA,0.3,0,0.5,5,0.4,0.49,0.3961,NA,NA,0,18.1,3.621,3.621,1.103,30,20.541,0,68.9261,2000,2000
2,"BOIN","approx1-r_fixed","approx1","r_fixed",NA,0.3,0.1,0.5,1,0.05,0.05,0.0061,NA,NA,0.1,0.4589,3.8276,3.8276,0,30,20.357,0,68.5303,1961,1961
2,"BOIN","approx1-r_fixed","approx1","r_fixed",NA,0.3,0.1,0.5,2,0.1,0.115,0.0254,NA,NA,0.1,3.9266,5.4508,5.4508,3.3131,30,20.357,0,68.5303,1961,1961
2,"BOIN","approx1-r_fixed","approx1","r_fixed",NA,0.3,0.1,0.5,3,0.18,0.21,0.1076,NA,NA,0.1,31.1576,8.9908,8.9908,1.4416,30,20.357,0,68.5303,1961,1961
2,"BOIN","approx1-r_fixed","approx1","r_fixed",NA,0.3,0.1,0.5,4,0.3,0.354,0.2333,NA,NA,0.1,42.5803,7.9505,7.9505,3.6497,30,20.357,0,68.5303,1961,1961
2,"BOIN","approx1-r_fixed","approx1","r_fixed",NA,0.3,0.1,0.5,5,0.4,0.49,0.3719,NA,NA,0.1,21.8766,3.7802,3.7802,1.2387,30,20.357,0,68.5303,1961,1961
2,"BOIN","approx1-r_fixed","approx1","r_fixed",NA,0.3,0.2,0.5,1,0.05,0.05,0.005,NA,NA,0.2,0.357,3.7511,3.7511,0,30,21.771,0,71.1801,1961,1961
2,"BOIN","approx1-r_fixed","approx1","r_fixed",NA,0.3,0.2,0.5,2,0.1,0.115,0.0274,NA,NA,0.2,2.9577,4.2116,4.2116,3.177,30,21.771,0,71.1801,1961,1961
2,"BOIN","approx1-r_fixed","approx1","r_fixed",NA,0.3,0.2,0.5,3,0.18,0.21,0.1013,NA,NA,0.2,26.5171,8.6879,8.6879,0.5732,30,21.771,0,71.1801,1961,1961
2,"BOIN","approx1-r_fixed","approx1","r_fixed",NA,0.3,0.2,0.5,4,0.3,0.354,0.1881,NA,NA,0.2,37.1239,6.7083,6.7083,3.8348,30,21.771,0,71.1801,1961,1961
2,"BOIN","approx1-r_fixed","approx1","r_fixed",NA,0.3,0.2,0.5,5,0.4,0.49,0.38,NA,NA,0.2,33.0444,6.641,6.641,0.6441,30,21.771,0,71.1801,1961,1961
2,"BOIN","approx2-r_mle","approx2","r_mle",NA,0.3,0.1,0.5,1,0.05,0.05,0.0061,0.0996,0.0571,0.0314,0.5,3.831,3.831,0,30,20.8155,0,69.4395,2000,2000
2,"BOIN","approx2-r_mle","approx2","r_mle",NA,0.3,0.1,0.5,2,0.1,0.115,0.0357,0.069,0.0632,0.0179,4.35,5.3085,5.3085,3.234,30,20.8155,0,69.4395,2000,2000
2,"BOIN","approx2-r_mle","approx2","r_mle",NA,0.3,0.1,0.5,3,0.18,0.21,0.1141,0.0653,0.125,0.0245,28.35,8.6835,8.6835,1.323,30,20.8155,0,69.4395,2000,2000
2,"BOIN","approx2-r_mle","approx2","r_mle",NA,0.3,0.1,0.5,4,0.3,0.354,0.2358,0.1468,0.1881,0.0619,43.45,7.7025,7.7025,3.45,30,20.8155,0,69.4395,2000,2000
2,"BOIN","approx2-r_mle","approx2","r_mle",NA,0.3,0.1,0.5,5,0.4,0.49,0.3794,0.1381,0.3096,0.0627,23.35,4.4745,4.4745,1.1775,30,20.8155,0,69.4395,2000,2000
2,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,0.3,0,0.5,1,0.05,0.05,0.0074,NA,NA,0,0.5,3.84,3.84,0,30,20.541,0,68.9261,2000,2000
2,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,0.3,0,0.5,2,0.1,0.115,0.0383,NA,NA,0,4.8,5.5395,5.5395,3.3205,30,20.541,0,68.9261,2000,2000
2,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,0.3,0,0.5,3,0.18,0.21,0.1187,NA,NA,0,33.15,9.003,9.003,1.4225,30,20.541,0,68.9261,2000,2000
2,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,0.3,0,0.5,4,0.3,0.354,0.2596,NA,NA,0,43.45,7.9965,7.9965,3.613,30,20.541,0,68.9261,2000,2000
2,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,0.3,0,0.5,5,0.4,0.49,0.3961,NA,NA,0,18.1,3.621,3.621,1.103,30,20.541,0,68.9261,2000,2000
2,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,0.3,0.1,0.5,1,0.05,0.05,0.0064,NA,NA,0.1,0.4589,3.8292,3.8292,0,30,20.3177,0,68.4683,1961,1961
2,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,0.3,0.1,0.5,2,0.1,0.115,0.0301,NA,NA,0.1,3.7226,5.4477,5.4477,3.3146,30,20.3177,0,68.4683,1961,1961
2,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,0.3,0.1,0.5,3,0.18,0.21,0.1081,NA,NA,0.1,30.2397,8.951,8.951,1.4421,30,20.3177,0,68.4683,1961,1961
2,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,0.3,0.1,0.5,4,0.3,0.354,0.2293,NA,NA,0.1,42.9883,7.972,7.972,3.6777,30,20.3177,0,68.4683,1961,1961
2,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,0.3,0.1,0.5,5,0.4,0.49,0.3675,NA,NA,0.1,22.5905,3.8001,3.8001,1.2478,30,20.3177,0,68.4683,1961,1961
2,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,0.3,0.2,0.5,1,0.05,0.05,0.0046,NA,NA,0.2,0.357,3.7481,3.7481,0,30,21.7557,0,71.174,1961,1961
2,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,0.3,0.2,0.5,2,0.1,0.115,0.025,NA,NA,0.2,2.7027,4.1107,4.1107,3.1739,30,21.7557,0,71.174,1961,1961
2,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,0.3,0.2,0.5,3,0.18,0.21,0.094,NA,NA,0.2,24.1713,8.4936,8.4936,0.5023,30,21.7557,0,71.174,1961,1961
2,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,0.3,0.2,0.5,4,0.3,0.354,0.1782,NA,NA,0.2,37.2259,6.8154,6.8154,3.8613,30,21.7557,0,71.174,1961,1961
2,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,0.3,0.2,0.5,5,0.4,0.49,0.3632,NA,NA,0.2,35.5431,6.8322,6.8322,0.7068,30,21.7557,0,71.174,1961,1961
2,"BOIN","approx1-r_mle","approx1","r_mle",NA,0.6,0.1,0.5,1,0.05,0.05,0.0078,0.0996,0.0572,0.0313,0.7,3.9105,3.9105,0,30,20.7465,0,69.2608,2000,2000
2,"BOIN","approx1-r_mle","approx1","r_mle",NA,0.6,0.1,0.5,2,0.1,0.13,0.0397,0.0781,0.0639,0.0204,5.65,5.5815,5.5815,3.2705,30,20.7465,0,69.2608,2000,2000
2,"BOIN","approx1-r_mle","approx1","r_mle",NA,0.6,0.1,0.5,3,0.18,0.24,0.1216,0.0695,0.1286,0.0269,33.2,9.267,9.267,1.434,30,20.7465,0,69.2608,2000,2000
2,"BOIN","approx1-r_mle","approx1","r_mle",NA,0.6,0.1,0.5,4,0.3,0.408,0.245,0.1878,0.1882,0.0752,40.65,7.455,7.455,3.461,30,20.7465,0,69.2608,2000,2000
2,"BOIN","approx1-r_mle","approx1","r_mle",NA,0.6,0.1,0.5,5,0.4,0.58,0.3812,0.1804,0.3016,0.077,19.8,3.786,3.786,1.088,30,20.7465,0,69.2608,2000,2000
2,"BOIN","approx1-r_fixed","approx1","r_fixed",NA,0.6,0,0.5,1,0.05,0.05,0.0086,NA,NA,0,0.75,3.93,3.93,0,30,20.494,0,68.8024,2000,2000
2,"BOIN","approx1-r_fixed","approx1","r_fixed",NA,0.6,0,0.5,2,0.1,0.13,0.0448,NA,NA,0,6.45,5.8815,5.8815,3.3695,30,20.494,0,68.8024,2000,2000
