"Task_ID","Scenario","Source_Scenario","Scenario_Group","Attempt","Allocation","Model_ID","Toxicity_Model","Efficacy_Model","Nmax","s1_Max","N_s2","n_eval","Cycle_Max","Arrival_Rate","True_MTD","Target_Toxicity","Dose","True_DLT_rate","True_Efficacy_rate","Estimated_CRM_pj","Estimated_Efficacy","Estimated_Utility","Carryover_Mean","MTD_Selection_pct","OBD_Selection_pct","Pts_Treated","Unique_Pts_by_Dose","IPDE_Doses","Total_Administrations","Total_Unique_Patients","Duration","n_eval_blocks","ntrial"
2399,31,6,"higher_gap_above_MTD",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0714285714285714,4,0.3,1,0.04,0.2,0.0683827430219193,0.234273432971804,0.213758610065228,0.137080036932983,2.3,2.2,5.397,4.219,1.312,29.835,20.938,411.608927483772,9.136,1000
2399,31,6,"higher_gap_above_MTD",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0714285714285714,4,0.3,2,0.06,0.5,0.0986205911741916,0.466048381754198,0.436462204401941,0.137080036932983,3.2,25.8,9.561,7.997,3.71,29.835,20.938,411.608927483772,9.136,1000
2399,31,6,"higher_gap_above_MTD",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0714285714285714,4,0.3,3,0.1,0.5,0.168680680940202,0.500850027494553,0.450245823212492,0.137080036932983,12.4,30,7.281,6.219,1.883,29.835,20.938,411.608927483772,9.136,1000
2399,31,6,"higher_gap_above_MTD",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0714285714285714,4,0.3,4,0.2,0.5,0.20831082894405,0.51280139542153,0.450308146738315,0.137080036932983,31.3,26.9,5.076,4.597,1.391,29.835,20.938,411.608927483772,9.136,1000
2399,31,6,"higher_gap_above_MTD",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0714285714285714,4,0.3,5,0.6,0.5,0.296544344260171,0.514757764084072,0.425794460806021,0.137080036932983,50.8,14.3,2.52,2.417,0.601,29.835,20.938,411.608927483772,9.136,1000
2400,32,1,"higher_gap_below_MTD",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0714285714285714,4,0.3,1,0.02,0.08,0.0701952085642516,0.143041588186611,0.121983025617336,0.143813179959629,2.2,3,5.34,4.193,1.403,29.46,18.849,385.209834368776,9.778,1000
2400,32,1,"higher_gap_below_MTD",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0714285714285714,4,0.3,2,0.05,0.15,0.100697089345289,0.199054132417419,0.168845005613833,0.143813179959629,1.7,8.9,6.12,5.098,3.272,29.46,18.849,385.209834368776,9.778,1000
2400,32,1,"higher_gap_below_MTD",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0714285714285714,4,0.3,3,0.11,0.3,0.171077999202728,0.298014844166719,0.2466914444059,0.143813179959629,11.6,32.1,8.148,6.559,2.692,29.46,18.849,385.209834368776,9.778,1000
2400,32,1,"higher_gap_below_MTD",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0714285714285714,4,0.3,4,0.3,0.3,0.21078471015247,0.354807309869221,0.29157189682348,0.143813179959629,35.1,33.4,6.66,5.753,2.341,29.46,18.849,385.209834368776,9.778,1000
2400,32,1,"higher_gap_below_MTD",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0714285714285714,4,0.3,5,0.36,0.3,0.29903356261081,0.411845858415645,0.322135789632402,0.143813179959629,49.4,20.7,3.192,2.801,0.903,29.46,18.849,385.209834368776,9.778,1000
2401,33,2,"higher_gap_below_MTD",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0714285714285714,4,0.3,1,0.01,0.05,0.080923123459876,0.13684254802296,0.112565610984998,0.14276175037939,0.8,3.4,4.191,3.453,0.898,29.466,19.533,400.168014865715,10.54,1000
2401,33,2,"higher_gap_below_MTD",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0714285714285714,4,0.3,2,0.02,0.08,0.114038654827063,0.163523095586242,0.129311499138123,0.14276175037939,0.6,6,4.464,3.984,2.71,29.466,19.533,400.168014865715,10.54,1000
2401,33,2,"higher_gap_below_MTD",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0714285714285714,4,0.3,3,0.09,0.2,0.188563583950139,0.23010632906593,0.173537253880888,0.14276175037939,12.6,14.6,6.285,5.176,2.103,29.466,19.533,400.168014865715,10.54,1000
2401,33,2,"higher_gap_below_MTD",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0714285714285714,4,0.3,4,0.32,0.4,0.229796565934626,0.390888308333523,0.321949338553135,0.14276175037939,37.6,43.9,8.88,7.634,2.943,29.466,19.533,400.168014865715,10.54,1000
2401,33,2,"higher_gap_below_MTD",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0714285714285714,4,0.3,5,0.38,0.5,0.319966527780834,0.505079152386644,0.409089194052394,0.14276175037939,48.4,31,5.646,4.899,1.279,29.466,19.533,400.168014865715,10.54,1000
2402,34,3,"higher_gap_below_MTD",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0714285714285714,3,0.3,1,0.05,0.05,0.142022269635396,0.115886426388492,0.0732797454978736,0.140727197044233,6.8,4.2,6.03,4.745,1.668,26.946,17.588,345.044777234519,7.916,1000
2402,34,3,"higher_gap_below_MTD",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0714285714285714,3,0.3,2,0.13,0.1,0.186257534265988,0.166988641694394,0.111111381414597,0.140727197044233,16.8,16.2,6.645,5.506,3.382,26.946,17.588,345.044777234519,7.916,1000
2402,34,3,"higher_gap_below_MTD",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0714285714285714,3,0.3,3,0.3,0.3,0.27667724884806,0.318242997722094,0.235239823067675,0.140727197044233,44.1,45.5,9.315,7.522,2.764,26.946,17.588,345.044777234519,7.916,1000
2402,34,3,"higher_gap_below_MTD",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0714285714285714,3,0.3,4,0.36,0.32,0.323024825360757,0.425656249890164,0.328748802281937,0.140727197044233,24.5,18,3.813,3.345,1.238,26.946,17.588,345.044777234519,7.916,1000
2402,34,3,"higher_gap_below_MTD",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0714285714285714,3,0.3,5,0.42,0.35,0.418142614670196,0.475305332479762,0.349862548078703,0.140727197044233,7.8,3.2,1.143,1.035,0.306,26.946,17.588,345.044777234519,7.916,1000
2403,35,4,"higher_gap_below_MTD",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0714285714285714,3,0.3,1,0.03,0.2,0.108953548713779,0.22384963116535,0.191163566551217,0.132997195077481,2.4,5.1,6.684,5.104,1.817,29.835,20.75,393.215855906005,7.723,1000
2403,35,4,"higher_gap_below_MTD",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0714285714285714,3,0.3,2,0.09,0.45,0.147994088347703,0.430213877034146,0.385815650529836,0.132997195077481,9.3,34.7,11.037,9.003,4.237,29.835,20.75,393.215855906005,7.723,1000
2403,35,4,"higher_gap_below_MTD",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0714285714285714,3,0.3,3,0.3,0.45,0.231453340137119,0.464946921269828,0.395510919228692,0.132997195077481,42.5,39.3,7.767,6.753,1.872,29.835,20.75,393.215855906005,7.723,1000
2403,35,4,"higher_gap_below_MTD",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0714285714285714,3,0.3,4,0.4,0.45,0.275785167721511,0.484423404632684,0.401687854316231,0.132997195077481,31.7,16.5,3.267,3.046,0.895,29.835,20.75,393.215855906005,7.723,1000
2403,35,4,"higher_gap_below_MTD",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0714285714285714,3,0.3,5,0.45,0.45,0.369483303558929,0.49814323808761,0.387298247019931,0.132997195077481,14.1,3.9,1.08,1.034,0.264,29.835,20.75,393.215855906005,7.723,1000
2404,36,5,"higher_gap_below_MTD",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0714285714285714,2,0.3,1,0.13,0.05,0.223484148680676,0.0984272778649355,0.0313820332607328,0.153904799573561,34.1,6.7,7.899,6.004,2.231,22.815,14.953,282.190905187756,5.876,1000
2404,36,5,"higher_gap_below_MTD",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0714285714285714,2,0.3,2,0.29,0.2,0.274798833449252,0.26454971654187,0.182110066507095,0.153904799573561,34.1,36.6,8.652,7.04,3.69,22.815,14.953,282.190905187756,5.876,1000
2404,36,5,"higher_gap_below_MTD",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0714285714285714,2,0.3,3,0.35,0.22,0.371966223881147,0.356795348261983,0.245205481097639,0.153904799573561,24.2,16.3,4.587,3.751,1.365,22.815,14.953,282.190905187756,5.876,1000
2404,36,5,"higher_gap_below_MTD",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0714285714285714,2,0.3,4,0.4,0.3,0.418889162795441,0.468349765673056,0.342683016834424,0.153904799573561,6.1,3.9,1.368,1.226,0.49,22.815,14.953,282.190905187756,5.876,1000
2404,36,5,"higher_gap_below_MTD",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0714285714285714,2,0.3,5,0.43,0.35,0.510763220576924,0.494177349141265,0.340948382968188,0.153904799573561,1,0.5,0.309,0.28,0.086,22.815,14.953,282.190905187756,5.876,1000
2405,37,6,"higher_gap_below_MTD",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0714285714285714,2,0.3,1,0.08,0.05,0.214837660347855,0.100521470735317,0.0360701726309602,0.151695845650927,26.4,8.6,7.707,5.934,2.194,24.459,16.012,300.223737778147,6.169,1000
2405,37,6,"higher_gap_below_MTD",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0714285714285714,2,0.3,2,0.3,0.2,0.266339723448737,0.238181285729961,0.15827936869534,0.151695845650927,41.1,41.3,10.647,8.684,4.424,24.459,16.012,300.223737778147,6.169,1000
2405,37,6,"higher_gap_below_MTD",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0714285714285714,2,0.3,3,0.4,0.2,0.364200746417466,0.326076781566028,0.216816557640788,0.151695845650927,28.3,17.4,4.89,4.098,1.374,24.459,16.012,300.223737778147,6.169,1000
2405,37,6,"higher_gap_below_MTD",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0714285714285714,2,0.3,4,0.45,0.2,0.411560312595959,0.456292693520803,0.332824599742015,0.151695845650927,4,2.1,1.005,0.928,0.39,24.459,16.012,300.223737778147,6.169,1000
2405,37,6,"higher_gap_below_MTD",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0714285714285714,2,0.3,5,0.5,0.2,0.504409254909211,0.491412372395331,0.340089595922568,0.151695845650927,0.1,0,0.21,0.188,0.065,24.459,16.012,300.223737778147,6.169,1000
2406,1,1,"base_example",1,"one_stage","additive_shared","additive_alpha","previous_dose_additive",30,30,30,3,2,0.0714285714285714,1,0.3,1,0.3,0.05,0.350362631672168,0.0890773501465,-0.0160314393551505,0.148001263939362,65.4,4.9,9.072,7.533,2.264,16.182,10.838,207.449752804618,4.028,1000
2406,1,1,"base_example",1,"one_stage","additive_shared","additive_alpha","previous_dose_additive",30,30,30,3,2,0.0714285714285714,1,0.3,2,0.35,0.06,0.404453146548715,0.173525048323533,0.0521891043589185,0.148001263939362,18.4,7.3,4.857,4.505,2.279,16.182,10.838,207.449752804618,4.028,1000
2406,1,1,"base_example",1,"one_stage","additive_shared","additive_alpha","previous_dose_additive",30,30,30,3,2,0.0714285714285714,1,0.3,3,0.4,0.07,0.499551695779105,0.395825458469429,0.245959949735698,0.148001263939362,6.2,2.5,1.557,1.439,0.503,16.182,10.838,207.449752804618,4.028,1000
2406,1,1,"base_example",1,"one_stage","additive_shared","additive_alpha","previous_dose_additive",30,30,30,3,2,0.0714285714285714,1,0.3,4,0.45,0.08,0.542841791508368,0.450457938783877,0.287605401331366,0.148001263939362,0.8,0.5,0.606,0.571,0.259,16.182,10.838,207.449752804618,4.028,1000
2406,1,1,"base_example",1,"one_stage","additive_shared","additive_alpha","previous_dose_additive",30,30,30,3,2,0.0714285714285714,1,0.3,5,0.5,0.09,0.623767860438985,0.49059837567384,0.303468017542144,0.148001263939362,0,0,0.09,0.086,0.039,16.182,10.838,207.449752804618,4.028,1000
2407,2,2,"base_example",1,"one_stage","additive_shared","additive_alpha","previous_dose_additive",30,30,30,3,2,0.0714285714285714,3,0.3,1,0.15,0.2,0.183662283017223,0.213802829726397,0.15870414482123,0.148944255868166,9.9,17,8.781,6.983,2.306,28.353,19.498,355.443519853746,6.243,1000
2407,2,2,"base_example",1,"one_stage","additive_shared","additive_alpha","previous_dose_additive",30,30,30,3,2,0.0714285714285714,3,0.3,2,0.2,0.25,0.232431672021737,0.277448125503217,0.207718623896696,0.148944255868166,32.4,24.1,8.406,7.295,3.378,28.353,19.498,355.443519853746,6.243,1000
2407,2,2,"base_example",1,"one_stage","additive_shared","additive_alpha","previous_dose_additive",30,30,30,3,2,0.0714285714285714,3,0.3,3,0.3,0.5,0.327943357376437,0.500237441394811,0.40185443418188,0.148944255868166,43.4,40.7,8.898,7.661,2.449,28.353,19.498,355.443519853746,6.243,1000
2407,2,2,"base_example",1,"one_stage","additive_shared","additive_alpha","previous_dose_additive",30,30,30,3,2,0.0714285714285714,3,0.3,4,0.35,0.5,0.375260491813791,0.51535207248543,0.402773924941293,0.148944255868166,12.4,9,2.103,1.867,0.661,28.353,19.498,355.443519853746,6.243,1000
2407,2,2,"base_example",1,"one_stage","additive_shared","additive_alpha","previous_dose_additive",30,30,30,3,2,0.0714285714285714,3,0.3,5,0.45,0.5,0.469719646793921,0.502442672450795,0.361526778412619,0.148944255868166,0.9,0.6,0.165,0.153,0.061,28.353,19.498,355.443519853746,6.243,1000
2408,3,3,"base_example",1,"one_stage","additive_shared","additive_alpha","previous_dose_additive",30,30,30,3,2,0.0714285714285714,3,0.3,1,0.15,0.1,0.193234154031812,0.156537121559593,0.0985668753500492,0.154191647462625,12.9,3.3,6.225,5.206,1.315,26.925,18.477,336.217636162966,6.01,1000
2408,3,3,"base_example",1,"one_stage","additive_shared","additive_alpha","previous_dose_additive",30,30,30,3,2,0.0714285714285714,3,0.3,2,0.2,0.4,0.242291834859846,0.382814381136138,0.310126830678184,0.154191647462625,35.6,46.6,11.865,10.007,4.458,26.925,18.477,336.217636162966,6.01,1000
2408,3,3,"base_example",1,"one_stage","additive_shared","additive_alpha","previous_dose_additive",30,30,30,3,2,0.0714285714285714,3,0.3,3,0.3,0.4,0.337764591788884,0.452974073991027,0.351644696454361,0.154191647462625,36.4,28.5,6.606,5.666,1.94,26.925,18.477,336.217636162966,6.01,1000
2408,3,3,"base_example",1,"one_stage","additive_shared","additive_alpha","previous_dose_additive",30,30,30,3,2,0.0714285714285714,3,0.3,4,0.35,0.4,0.384849966547119,0.47705329760529,0.361598307641155,0.154191647462625,12,6.1,1.869,1.698,0.611,26.925,18.477,336.217636162966,6.01,1000
2408,3,3,"base_example",1,"one_stage","additive_shared","additive_alpha","previous_dose_additive",30,30,30,3,2,0.0714285714285714,3,0.3,5,0.45,0.4,0.478539851624625,0.497479587003849,0.353917631516461,0.154191647462625,1.6,1.1,0.36,0.329,0.124,26.925,18.477,336.217636162966,6.01,1000
2409,4,4,"base_example",1,"one_stage","additive_shared","additive_alpha","previous_dose_additive",30,30,30,3,2,0.0714285714285714,4,0.3,1,0.05,0.05,0.112414153131108,0.138976133653652,0.10525188771432,0.150042285298382,1.6,3.4,4.248,3.622,0.895,28.866,19.434,385.902640411218,9.444,1000
2409,4,4,"base_example",1,"one_stage","additive_shared","additive_alpha","previous_dose_additive",30,30,30,3,2,0.0714285714285714,4,0.3,2,0.1,0.1,0.152318006905697,0.174316125946773,0.128620723875064,0.150042285298382,4.3,6.2,4.965,4.557,2.767,28.866,19.434,385.902640411218,9.444,1000
2409,4,4,"base_example",1,"one_stage","additive_shared","additive_alpha","previous_dose_additive",30,30,30,3,2,0.0714285714285714,4,0.3,3,0.18,0.25,0.237314035278151,0.270050153127406,0.19885594254396,0.150042285298382,23.6,21.4,6.927,6.039,2.044,28.866,19.434,385.902640411218,9.444,1000
2409,4,4,"base_example",1,"one_stage","additive_shared","additive_alpha","previous_dose_additive",30,30,30,3,2,0.0714285714285714,4,0.3,4,0.3,0.5,0.282285429830363,0.500246412190549,0.415560783241441,0.150042285298382,55.6,51.1,10.167,8.821,3.035,28.866,19.434,385.902640411218,9.444,1000
2409,4,4,"base_example",1,"one_stage","additive_shared","additive_alpha","previous_dose_additive",30,30,30,3,2,0.0714285714285714,4,0.3,5,0.4,0.55,0.376927861157901,0.525440867716219,0.412362509368849,0.150042285298382,14.9,11.7,2.559,2.291,0.691,28.866,19.434,385.902640411218,9.444,1000
2410,5,5,"base_example",1,"one_stage","additive_shared","additive_alpha","previous_dose_additive",30,30,30,3,2,0.0714285714285714,5,0.3,1,0.07,0.05,0.0999536116025141,0.146220475525223,0.116234392044469,0.144680093582983,2.5,2.3,3.981,3.412,0.689,29.07,18.862,371.651146917267,8.901,1000
2410,5,5,"base_example",1,"one_stage","additive_shared","additive_alpha","previous_dose_additive",30,30,30,3,2,0.0714285714285714,5,0.3,2,0.12,0.3,0.136464697805716,0.283850529270647,0.242911119928932,0.144680093582983,5.5,25.5,7.884,6.755,3.637,29.07,18.862,371.651146917267,8.901,1000
2410,5,5,"base_example",1,"one_stage","additive_shared","additive_alpha","previous_dose_additive",30,30,30,3,2,0.0714285714285714,5,0.3,3,0.17,0.3,0.216052965557051,0.328877455038402,0.264061565371287,0.144680093582983,22,31.7,7.824,6.688,2.543,29.07,18.862,371.651146917267,8.901,1000
2410,5,5,"base_example",1,"one_stage","additive_shared","additive_alpha","previous_dose_additive",30,30,30,3,2,0.0714285714285714,5,0.3,4,0.22,0.3,0.259020380503005,0.374853711707577,0.297147597556676,0.144680093582983,38.7,25.6,6.618,5.689,2.383,29.07,18.862,371.651146917267,8.901,1000
2410,5,5,"base_example",1,"one_stage","additive_shared","additive_alpha","previous_dose_additive",30,30,30,3,2,0.0714285714285714,5,0.3,5,0.3,0.3,0.351106044592656,0.433495372236678,0.328163558858881,0.144680093582983,31.2,11,2.763,2.389,0.956,29.07,18.862,371.651146917267,8.901,1000
2411,6,1,"five_scenarios_txt",1,"one_stage","additive_shared","additive_alpha","previous_dose_additive",30,30,30,3,2,0.0714285714285714,1,0.3,1,0.29,0.3,0.321486934383876,0.28496331969459,0.188517239379427,0.148564215077746,53.3,52.5,16.935,13.277,4.3,25.692,18.261,309.827259735811,3.699,1000
2411,6,1,"five_scenarios_txt",1,"one_stage","additive_shared","additive_alpha","previous_dose_additive",30,30,30,3,2,0.0714285714285714,1,0.3,2,0.34,0.32,0.376544451081704,0.383992392479543,0.271029057155032,0.148564215077746,28.7,20.1,6.762,6.011,2.468,25.692,18.261,309.827259735811,3.699,1000
2411,6,1,"five_scenarios_txt",1,"one_stage","additive_shared","additive_alpha","previous_dose_additive",30,30,30,3,2,0.0714285714285714,1,0.3,3,0.38,0.35,0.474414304139079,0.470714729185333,0.32839043794361,0.148564215077746,4.9,2.4,1.539,1.415,0.507,25.692,18.261,309.827259735811,3.699,1000
2411,6,1,"five_scenarios_txt",1,"one_stage","additive_shared","additive_alpha","previous_dose_additive",30,30,30,3,2,0.0714285714285714,1,0.3,4,0.43,0.38,0.519308635453855,0.495002717497777,0.33921012686162,0.148564215077746,1.3,0.8,0.408,0.378,0.136,25.692,18.261,309.827259735811,3.699,1000
2411,6,1,"five_scenarios_txt",1,"one_stage","additive_shared","additive_alpha","previous_dose_additive",30,30,30,3,2,0.0714285714285714,1,0.3,5,0.52,0.4,0.603661927888881,0.499539375422246,0.318440797055582,0.148564215077746,0.1,0,0.048,0.047,0.02,25.692,18.261,309.827259735811,3.699,1000
2412,7,2,"five_scenarios_txt",1,"one_stage","additive_shared","additive_alpha","previous_dose_additive",30,30,30,3,2,0.0714285714285714,4,0.3,1,0.16,0.2,0.179725856034191,0.226520056248251,0.172602299437994,0.149481484579627,12.1,6.1,7.602,6.182,1.713,28.41,20.149,353.064843069196,5.322,1000
2412,7,2,"five_scenarios_txt",1,"one_stage","additive_shared","additive_alpha","previous_dose_additive",30,30,30,3,2,0.0714285714285714,4,0.3,2,0.2,0.5,0.227530586104578,0.474807519165987,0.406548343334613,0.149481484579627,45.3,52.5,14.148,11.819,4.67,28.41,20.149,353.064843069196,5.322,1000
2412,7,2,"five_scenarios_txt",1,"one_stage","additive_shared","additive_alpha","previous_dose_additive",30,30,30,3,2,0.0714285714285714,4,0.3,3,0.26,0.5,0.321633677420894,0.511532521090707,0.415042417864439,0.149481484579627,31.9,26,5.358,4.601,1.479,28.41,20.149,353.064843069196,5.322,1000
2412,7,2,"five_scenarios_txt",1,"one_stage","additive_shared","additive_alpha","previous_dose_additive",30,30,30,3,2,0.0714285714285714,4,0.3,4,0.31,0.5,0.368483906893351,0.505056522769736,0.394511350701731,0.149481484579627,8.4,5.7,1.134,1,0.353,28.41,20.149,353.064843069196,5.322,1000
2412,7,2,"five_scenarios_txt",1,"one_stage","additive_shared","additive_alpha","previous_dose_additive",30,30,30,3,2,0.0714285714285714,4,0.3,5,0.36,0.5,0.462452444999003,0.500809601040452,0.362073867540751,0.149481484579627,1.3,0.8,0.168,0.152,0.046,28.41,20.149,353.064843069196,5.322,1000
2413,8,3,"five_scenarios_txt",1,"one_stage","additive_shared","additive_alpha","previous_dose_additive",30,30,30,3,2,0.0714285714285714,1,0.3,1,0.32,0.1,0.369326937589542,0.11970410391508,0.00890602263821768,0.154039883886319,68.1,16.4,11.364,9.095,2.943,18.093,12.374,223.98832460046,3.674,1000
2413,8,3,"five_scenarios_txt",1,"one_stage","additive_shared","additive_alpha","previous_dose_additive",30,30,30,3,2,0.0714285714285714,1,0.3,2,0.37,0.15,0.423647967186195,0.247051982623858,0.119957592468,0.154039883886319,15.9,7.8,4.965,4.569,2.192,18.093,12.374,223.98832460046,3.674,1000
2413,8,3,"five_scenarios_txt",1,"one_stage","additive_shared","additive_alpha","previous_dose_additive",30,30,30,3,2,0.0714285714285714,1,0.3,3,0.42,0.2,0.51817103256762,0.443929522630265,0.288478212859979,0.154039883886319,2.3,0.9,1.338,1.222,0.411,18.093,12.374,223.98832460046,3.674,1000
2413,8,3,"five_scenarios_txt",1,"one_stage","additive_shared","additive_alpha","previous_dose_additive",30,30,30,3,2,0.0714285714285714,1,0.3,4,0.48,0.3,0.560825064107406,0.48681348978345,0.318565970551228,0.154039883886319,0.1,0.1,0.381,0.351,0.158,18.093,12.374,223.98832460046,3.674,1000
2413,8,3,"five_scenarios_txt",1,"one_stage","additive_shared","additive_alpha","previous_dose_additive",30,30,30,3,2,0.0714285714285714,1,0.3,5,0.52,0.4,0.639995425145833,0.498965886529321,0.306967258985571,0.154039883886319,0.1,0,0.045,0.042,0.015,18.093,12.374,223.98832460046,3.674,1000
2414,9,4,"five_scenarios_txt",1,"one_stage","additive_shared","additive_alpha","previous_dose_additive",30,30,30,3,2,0.0714285714285714,5,0.3,1,0.15,0.05,0.166163172295363,0.117855008219405,0.0680060565307967,0.147023848080097,14.7,5.9,6.441,5.386,1.582,25.239,16.25,317.510890138761,7.423,1000
2414,9,4,"five_scenarios_txt",1,"one_stage","additive_shared","additive_alpha","previous_dose_additive",30,30,30,3,2,0.0714285714285714,5,0.3,2,0.18,0.08,0.210450465966913,0.15640619868626,0.0932710588961858,0.147023848080097,17.4,11.1,5.886,5.34,3.042,25.239,16.25,317.510890138761,7.423,1000
2414,9,4,"five_scenarios_txt",1,"one_stage","additive_shared","additive_alpha","previous_dose_additive",30,30,30,3,2,0.0714285714285714,5,0.3,3,0.22,0.2,0.299463175792498,0.289661982938108,0.199823030200359,0.147023848080097,23.2,24.1,5.652,4.858,1.887,25.239,16.25,317.510890138761,7.423,1000
2414,9,4,"five_scenarios_txt",1,"one_stage","additive_shared","additive_alpha","previous_dose_additive",30,30,30,3,2,0.0714285714285714,5,0.3,4,0.26,0.25,0.344649261058788,0.368330479361259,0.264935701043622,0.147023848080097,23.6,14.7,4.377,3.866,1.609,25.239,16.25,317.510890138761,7.423,1000
2414,9,4,"five_scenarios_txt",1,"one_stage","additive_shared","additive_alpha","previous_dose_additive",30,30,30,3,2,0.0714285714285714,5,0.3,5,0.29,0.5,0.436912714800717,0.499519198332253,0.368445383892038,0.147023848080097,20.2,16.1,2.883,2.49,0.869,25.239,16.25,317.510890138761,7.423,1000
2415,10,5,"five_scenarios_txt",1,"one_stage","additive_shared","additive_alpha","previous_dose_additive",30,30,30,3,2,0.0714285714285714,2,0.3,1,0.23,0.05,0.276755108668388,0.106860522847834,0.0238339902473175,0.155277617504342,43.7,2.7,7.278,6.146,1.526,21.6,15.033,274.683922900421,4.679,1000
2415,10,5,"five_scenarios_txt",1,"one_stage","additive_shared","additive_alpha","previous_dose_additive",30,30,30,3,2,0.0714285714285714,2,0.3,2,0.28,0.4,0.330028178195441,0.402869853294601,0.303861399835969,0.155277617504342,31.5,34.4,9.516,8.233,3.684,21.6,15.033,274.683922900421,4.679,1000
2415,10,5,"five_scenarios_txt",1,"one_stage","additive_shared","additive_alpha","previous_dose_additive",30,30,30,3,2,0.0714285714285714,2,0.3,3,0.32,0.42,0.427550742340307,0.483170334555668,0.354905111853576,0.155277617504342,17.8,14,3.822,3.324,1.05,21.6,15.033,274.683922900421,4.679,1000
2415,10,5,"five_scenarios_txt",1,"one_stage","additive_shared","additive_alpha","previous_dose_additive",30,30,30,3,2,0.0714285714285714,2,0.3,4,0.39,0.45,0.473393404861617,0.495734417148334,0.353716395689849,0.155277617504342,3.5,1.9,0.894,0.827,0.272,21.6,15.033,274.683922900421,4.679,1000
2415,10,5,"five_scenarios_txt",1,"one_stage","additive_shared","additive_alpha","previous_dose_additive",30,30,30,3,2,0.0714285714285714,2,0.3,5,0.43,0.5,0.561255597856683,0.500875216075487,0.332498536718482,0.155277617504342,0.1,0.1,0.09,0.083,0.035,21.6,15.033,274.683922900421,4.679,1000
2416,11,1,"five_scenarios_txt",1,"one_stage","additive_shared","additive_alpha","previous_dose_additive",30,30,30,3,2,0.0714285714285714,2,0.3,1,0.22,0.2,0.278816518624941,0.19265410410744,0.109009148519958,0.146160477199992,44.3,42.1,14.535,11.201,4.177,25.293,16.976,299.846403690133,4.514,1000
2416,11,1,"five_scenarios_txt",1,"one_stage","additive_shared","additive_alpha","previous_dose_additive",30,30,30,3,2,0.0714285714285714,2,0.3,2,0.32,0.2,0.333418830807156,0.260947877763442,0.160922228521295,0.146160477199992,40.3,22.5,7.626,6.802,3.097,25.293,16.976,299.846403690133,4.514,1000
2416,11,1,"five_scenarios_txt",1,"one_stage","additive_shared","additive_alpha","previous_dose_additive",30,30,30,3,2,0.0714285714285714,2,0.3,3,0.44,0.2,0.432786814673883,0.392301623666467,0.262465579264302,0.146160477199992,10.3,4.6,2.403,2.239,0.762,25.293,16.976,299.846403690133,4.514,1000
