"Scenario_Set","Scenario_Name","Scenario","Source_Scenario","Scenario_Group","True_MTD","Scenario_Attempt","Model","Method","BOIN_Method","BOIN_r_estimator","CRM_r_model","CFO_Method","Alpha_true","r_carry","Accrual","T_assess","Nmax_eff","Cycle_Max","Continuous_Enrollment","Restrict_To_Tried","Restrict_To_Target","Dose","True_DLT_rate","True_IPDE_DLT_rate","Estimated_pj","r_hat","r_cap","r_use","MTD_Selection_pct","Pts_Treated","Unique_Pts_by_Dose","IPDE_Doses","Total_Administrations","Total_Unique_Patients","Early_Stopping_pct","Duration","n_valid","ntrial_from_files","CRM_Skeleton","CRM_Theta_Prior_Mean","CRM_Theta_Prior_SD","CRM_r_Prior_a","CRM_r_Prior_b","CFO_Skeleton","CFO_Model_File","CFO_Sigma2_Beta","CFO_Eta","CFO_PK_Method","CFO_N_MC_W","CFO_M_Use","CFO_Use_Monotone_Pair","CFO_N_Chains","CFO_N_Adapt","CFO_N_Burnin","CFO_N_Iter","CFO_Thin","CRM_Dose_Values","CRM_Alpha_Grid_Length","CRM_Dose_Scores_Raw","CRM_Dose_Scores","CRM_Cumu_Beta0_Mean","CRM_Cumu_Beta0_Prec","CRM_Cumu_Beta0_DF","CRM_Cumu_Beta1_Shape","CRM_Cumu_Beta1_Rate","CRM_Cumu_Beta2_Rate","CRM_Cumu_Include_Current"
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC33",33,2,"higher_gap_below_MTD",3,1,"BOIN","approx1-r_adaptive","approx1","r_adaptive",NA,NA,0.3,0,0.0714,28,45,2,1,1,1,5,0.38,0.476,0.3813,0.0512,NA,0.0512,8.7,8.7285,8.7285,2.1755,45,33.303,0,513.8741,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC33",33,2,"higher_gap_below_MTD",3,1,"BOIN","approx2-r_adaptive","approx2","r_adaptive",NA,NA,0.3,0,0.0714,28,45,2,1,1,1,1,0.01,0.01,0.0016,0.0514,NA,0.0514,0,3.093,3.093,0,45,33.3235,0,513.8337,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC33",33,2,"higher_gap_below_MTD",3,1,"BOIN","approx2-r_adaptive","approx2","r_adaptive",NA,NA,0.3,0,0.0714,28,45,2,1,1,1,2,0.02,0.023,0.0052,0.0514,NA,0.0514,0.2,3.162,3.162,3.0055,45,33.3235,0,513.8337,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC33",33,2,"higher_gap_below_MTD",3,1,"BOIN","approx2-r_adaptive","approx2","r_adaptive",NA,NA,0.3,0,0.0714,28,45,2,1,1,1,3,0.09,0.096,0.0652,0.0514,NA,0.0514,51.65,12.768,12.768,0.118,45,33.3235,0,513.8337,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC33",33,2,"higher_gap_below_MTD",3,1,"BOIN","approx2-r_adaptive","approx2","r_adaptive",NA,NA,0.3,0,0.0714,28,45,2,1,1,1,4,0.32,0.347,0.2486,0.0514,NA,0.0514,39.25,17.322,17.322,6.4045,45,33.3235,0,513.8337,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC33",33,2,"higher_gap_below_MTD",3,1,"BOIN","approx2-r_adaptive","approx2","r_adaptive",NA,NA,0.3,0,0.0714,28,45,2,1,1,1,5,0.38,0.476,0.379,0.0503,NA,0.0503,8.9,8.655,8.655,2.1485,45,33.3235,0,513.8337,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC33",33,2,"higher_gap_below_MTD",3,1,"BOIN","approx1-r_adaptive","approx1","r_adaptive",NA,NA,0.6,0,0.0714,28,45,2,1,1,1,1,0.01,0.01,0.0016,0.0564,NA,0.0564,0,3.096,3.096,0,45,33.447,0,514.0221,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC33",33,2,"higher_gap_below_MTD",3,1,"BOIN","approx1-r_adaptive","approx1","r_adaptive",NA,NA,0.6,0,0.0714,28,45,2,1,1,1,2,0.02,0.026,0.0056,0.0564,NA,0.0564,0.15,3.1665,3.1665,3.0085,45,33.447,0,514.0221,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC33",33,2,"higher_gap_below_MTD",3,1,"BOIN","approx1-r_adaptive","approx1","r_adaptive",NA,NA,0.6,0,0.0714,28,45,2,1,1,1,3,0.09,0.102,0.0677,0.0564,NA,0.0564,57.1,14.013,14.013,0.1195,45,33.447,0,514.0221,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC33",33,2,"higher_gap_below_MTD",3,1,"BOIN","approx1-r_adaptive","approx1","r_adaptive",NA,NA,0.6,0,0.0714,28,45,2,1,1,1,4,0.32,0.374,0.2548,0.0564,NA,0.0564,36.2,17.322,17.322,6.507,45,33.447,0,514.0221,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC33",33,2,"higher_gap_below_MTD",3,1,"BOIN","approx1-r_adaptive","approx1","r_adaptive",NA,NA,0.6,0,0.0714,28,45,2,1,1,1,5,0.38,0.572,0.3892,0.0551,NA,0.0551,6.55,7.4025,7.4025,1.918,45,33.447,0,514.0221,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC33",33,2,"higher_gap_below_MTD",3,1,"BOIN","approx2-r_adaptive","approx2","r_adaptive",NA,NA,0.6,0,0.0714,28,45,2,1,1,1,1,0.01,0.01,0.0016,0.0563,NA,0.0563,0,3.096,3.096,0,45,33.471,0,513.9472,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC33",33,2,"higher_gap_below_MTD",3,1,"BOIN","approx2-r_adaptive","approx2","r_adaptive",NA,NA,0.6,0,0.0714,28,45,2,1,1,1,2,0.02,0.026,0.0055,0.0563,NA,0.0563,0.15,3.1665,3.1665,3.0085,45,33.471,0,513.9472,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC33",33,2,"higher_gap_below_MTD",3,1,"BOIN","approx2-r_adaptive","approx2","r_adaptive",NA,NA,0.6,0,0.0714,28,45,2,1,1,1,3,0.09,0.102,0.068,0.0563,NA,0.0563,56.55,14.025,14.025,0.1195,45,33.471,0,513.9472,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC33",33,2,"higher_gap_below_MTD",3,1,"BOIN","approx2-r_adaptive","approx2","r_adaptive",NA,NA,0.6,0,0.0714,28,45,2,1,1,1,4,0.32,0.374,0.2566,0.0563,NA,0.0563,36.75,17.3925,17.3925,6.506,45,33.471,0,513.9472,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC33",33,2,"higher_gap_below_MTD",3,1,"BOIN","approx2-r_adaptive","approx2","r_adaptive",NA,NA,0.6,0,0.0714,28,45,2,1,1,1,5,0.38,0.572,0.3878,0.0549,NA,0.0549,6.55,7.32,7.32,1.895,45,33.471,0,513.9472,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC33",33,2,"higher_gap_below_MTD",3,1,"BOIN","approx1-r_adaptive","approx1","r_adaptive",NA,NA,0.9,0,0.0714,28,45,2,1,1,1,1,0.01,0.01,0.0016,0.0618,NA,0.0618,0,3.0975,3.0975,0,45,33.6125,0,514.6039,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC33",33,2,"higher_gap_below_MTD",3,1,"BOIN","approx1-r_adaptive","approx1","r_adaptive",NA,NA,0.9,0,0.0714,28,45,2,1,1,1,2,0.02,0.029,0.0059,0.0618,NA,0.0618,0.15,3.1695,3.1695,3.01,45,33.6125,0,514.6039,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC33",33,2,"higher_gap_below_MTD",3,1,"BOIN","approx1-r_adaptive","approx1","r_adaptive",NA,NA,0.9,0,0.0714,28,45,2,1,1,1,3,0.09,0.108,0.0687,0.0618,NA,0.0618,60.8,15.174,15.174,0.121,45,33.6125,0,514.6039,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC33",33,2,"higher_gap_below_MTD",3,1,"BOIN","approx1-r_adaptive","approx1","r_adaptive",NA,NA,0.9,0,0.0714,28,45,2,1,1,1,4,0.32,0.401,0.2595,0.0619,NA,0.0619,34.25,17.2515,17.2515,6.568,45,33.6125,0,514.6039,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC33",33,2,"higher_gap_below_MTD",3,1,"BOIN","approx1-r_adaptive","approx1","r_adaptive",NA,NA,0.9,0,0.0714,28,45,2,1,1,1,5,0.38,0.668,0.4018,0.0613,NA,0.0613,4.8,6.3075,6.3075,1.6885,45,33.6125,0,514.6039,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC33",33,2,"higher_gap_below_MTD",3,1,"BOIN","approx2-r_adaptive","approx2","r_adaptive",NA,NA,0.9,0,0.0714,28,45,2,1,1,1,1,0.01,0.01,0.0016,0.0619,NA,0.0619,0,3.0975,3.0975,0,45,33.6425,0,514.5509,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC33",33,2,"higher_gap_below_MTD",3,1,"BOIN","approx2-r_adaptive","approx2","r_adaptive",NA,NA,0.9,0,0.0714,28,45,2,1,1,1,2,0.02,0.029,0.0059,0.0619,NA,0.0619,0.15,3.1695,3.1695,3.01,45,33.6425,0,514.5509,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC33",33,2,"higher_gap_below_MTD",3,1,"BOIN","approx2-r_adaptive","approx2","r_adaptive",NA,NA,0.9,0,0.0714,28,45,2,1,1,1,3,0.09,0.108,0.0694,0.0619,NA,0.0619,59.85,15.168,15.168,0.121,45,33.6425,0,514.5509,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC33",33,2,"higher_gap_below_MTD",3,1,"BOIN","approx2-r_adaptive","approx2","r_adaptive",NA,NA,0.9,0,0.0714,28,45,2,1,1,1,4,0.32,0.401,0.26,0.062,NA,0.062,35.2,17.2935,17.2935,6.557,45,33.6425,0,514.5509,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC33",33,2,"higher_gap_below_MTD",3,1,"BOIN","approx2-r_adaptive","approx2","r_adaptive",NA,NA,0.9,0,0.0714,28,45,2,1,1,1,5,0.38,0.668,0.3999,0.0614,NA,0.0614,4.8,6.2715,6.2715,1.6695,45,33.6425,0,514.5509,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC34",34,3,"higher_gap_below_MTD",3,1,"BOIN","approx1-r_adaptive","approx1","r_adaptive",NA,NA,0,0,0.0714,28,45,2,1,1,1,1,0.05,0.05,0.0098,0.068,NA,0.068,1.1,3.8115,3.8115,0,44.979,34.3265,0.05,525.1917,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC34",34,3,"higher_gap_below_MTD",3,1,"BOIN","approx1-r_adaptive","approx1","r_adaptive",NA,NA,0,0,0.0714,28,45,2,1,1,1,2,0.13,0.13,0.071,0.068,NA,0.068,41.4,10.6395,10.6395,3.3225,44.979,34.3265,0.05,525.1917,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC34",34,3,"higher_gap_below_MTD",3,1,"BOIN","approx1-r_adaptive","approx1","r_adaptive",NA,NA,0,0,0.0714,28,45,2,1,1,1,3,0.3,0.3,0.2138,0.0673,NA,0.0673,33.55,16.683,16.683,2.665,44.979,34.3265,0.05,525.1917,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC34",34,3,"higher_gap_below_MTD",3,1,"BOIN","approx1-r_adaptive","approx1","r_adaptive",NA,NA,0,0,0.0714,28,45,2,1,1,1,4,0.36,0.36,0.3012,0.0765,NA,0.0765,19.75,8.79,8.79,3.688,44.979,34.3265,0.05,525.1917,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC34",34,3,"higher_gap_below_MTD",3,1,"BOIN","approx1-r_adaptive","approx1","r_adaptive",NA,NA,0,0,0.0714,28,45,2,1,1,1,5,0.42,0.42,0.4072,0.0721,NA,0.0721,4.15,5.055,5.055,0.977,44.979,34.3265,0.05,525.1917,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC34",34,3,"higher_gap_below_MTD",3,1,"BOIN","approx2-r_adaptive","approx2","r_adaptive",NA,NA,0,0,0.0714,28,45,2,1,1,1,1,0.05,0.05,0.0102,0.0687,NA,0.0687,1.1,3.813,3.813,0,44.979,34.312,0.05,524.8572,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC34",34,3,"higher_gap_below_MTD",3,1,"BOIN","approx2-r_adaptive","approx2","r_adaptive",NA,NA,0,0,0.0714,28,45,2,1,1,1,2,0.13,0.13,0.0723,0.0687,NA,0.0687,40.4,10.5945,10.5945,3.324,44.979,34.312,0.05,524.8572,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC34",34,3,"higher_gap_below_MTD",3,1,"BOIN","approx2-r_adaptive","approx2","r_adaptive",NA,NA,0,0,0.0714,28,45,2,1,1,1,3,0.3,0.3,0.2124,0.068,NA,0.068,33.9,16.6695,16.6695,2.633,44.979,34.312,0.05,524.8572,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC34",34,3,"higher_gap_below_MTD",3,1,"BOIN","approx2-r_adaptive","approx2","r_adaptive",NA,NA,0,0,0.0714,28,45,2,1,1,1,4,0.36,0.36,0.3009,0.0773,NA,0.0773,20.25,8.8485,8.8485,3.749,44.979,34.312,0.05,524.8572,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC34",34,3,"higher_gap_below_MTD",3,1,"BOIN","approx2-r_adaptive","approx2","r_adaptive",NA,NA,0,0,0.0714,28,45,2,1,1,1,5,0.42,0.42,0.4031,0.0731,NA,0.0731,4.3,5.0535,5.0535,0.961,44.979,34.312,0.05,524.8572,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC34",34,3,"higher_gap_below_MTD",3,1,"BOIN","approx1-r_adaptive","approx1","r_adaptive",NA,NA,0.3,0,0.0714,28,45,2,1,1,1,1,0.05,0.05,0.0106,0.084,NA,0.084,1.7,3.9855,3.9855,0,44.979,34.551,0.05,527.0334,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC34",34,3,"higher_gap_below_MTD",3,1,"BOIN","approx1-r_adaptive","approx1","r_adaptive",NA,NA,0.3,0,0.0714,28,45,2,1,1,1,2,0.13,0.145,0.0731,0.084,NA,0.084,45.45,11.307,11.307,3.3675,44.979,34.551,0.05,527.0334,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC34",34,3,"higher_gap_below_MTD",3,1,"BOIN","approx1-r_adaptive","approx1","r_adaptive",NA,NA,0.3,0,0.0714,28,45,2,1,1,1,3,0.3,0.339,0.2287,0.0824,NA,0.0824,33.95,17.976,17.976,2.723,44.979,34.551,0.05,527.0334,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC34",34,3,"higher_gap_below_MTD",3,1,"BOIN","approx1-r_adaptive","approx1","r_adaptive",NA,NA,0.3,0,0.0714,28,45,2,1,1,1,4,0.36,0.45,0.3208,0.0969,NA,0.0969,16.4,7.8165,7.8165,3.5375,44.979,34.551,0.05,527.0334,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC34",34,3,"higher_gap_below_MTD",3,1,"BOIN","approx1-r_adaptive","approx1","r_adaptive",NA,NA,0.3,0,0.0714,28,45,2,1,1,1,5,0.42,0.528,0.4081,0.0906,NA,0.0906,2.45,3.894,3.894,0.8,44.979,34.551,0.05,527.0334,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC34",34,3,"higher_gap_below_MTD",3,1,"BOIN","approx2-r_adaptive","approx2","r_adaptive",NA,NA,0.3,0,0.0714,28,45,2,1,1,1,1,0.05,0.05,0.0111,0.085,NA,0.085,1.65,3.9855,3.9855,0,44.979,34.5405,0.05,526.6658,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC34",34,3,"higher_gap_below_MTD",3,1,"BOIN","approx2-r_adaptive","approx2","r_adaptive",NA,NA,0.3,0,0.0714,28,45,2,1,1,1,2,0.13,0.145,0.0749,0.085,NA,0.085,44.35,11.232,11.232,3.368,44.979,34.5405,0.05,526.6658,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC34",34,3,"higher_gap_below_MTD",3,1,"BOIN","approx2-r_adaptive","approx2","r_adaptive",NA,NA,0.3,0,0.0714,28,45,2,1,1,1,3,0.3,0.339,0.2283,0.0834,NA,0.0834,34.85,18.048,18.048,2.6855,44.979,34.5405,0.05,526.6658,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC34",34,3,"higher_gap_below_MTD",3,1,"BOIN","approx2-r_adaptive","approx2","r_adaptive",NA,NA,0.3,0,0.0714,28,45,2,1,1,1,4,0.36,0.45,0.322,0.0981,NA,0.0981,16.75,7.8525,7.8525,3.598,44.979,34.5405,0.05,526.6658,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC34",34,3,"higher_gap_below_MTD",3,1,"BOIN","approx2-r_adaptive","approx2","r_adaptive",NA,NA,0.3,0,0.0714,28,45,2,1,1,1,5,0.42,0.528,0.405,0.0913,NA,0.0913,2.35,3.861,3.861,0.787,44.979,34.5405,0.05,526.6658,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
